person_id,trip_index,departure_time,arrival_time,preceding_purpose,following_purpose,ox,oy,dx,dy,abm_region,age,employed,sex,socioprofessional_class,has_driving_license,has_pt_subscription,trip_id,origin_abm_region,destination_abm_region,inner_trip
4393536,3,82429.0,82669.0,leisure,home,1.9384891,48.57376788,1.93738799,48.57566201,3,57,True,male,3,True,True,2551262,3.0,3.0,True
4406915,2,57066.0,57666.0,home,leisure,1.94045024,48.57814693,1.94204574,48.5726825,3,17,False,female,8,False,True,2563837,3.0,3.0,True
4406915,3,66066.0,66666.0,leisure,home,1.94204574,48.5726825,1.94045024,48.57814693,3,17,False,female,8,False,True,2563838,3.0,3.0,True
4422376,2,57515.0,57815.0,home,shop,1.92674194,48.56771855,1.93870606,48.56547934,3,54,True,female,2,True,False,2563872,3.0,3.0,True
4422376,3,59315.0,59615.0,shop,home,1.93870606,48.56547934,1.92674194,48.56771855,3,54,True,female,2,True,False,2563873,3.0,3.0,True
4428005,2,68525.0,68945.0,home,shop,1.94803295,48.57428401,1.93870606,48.56547934,3,49,True,male,3,True,True,2563884,3.0,3.0,True
4428005,3,71525.0,71945.0,shop,home,1.93870606,48.56547934,1.94803295,48.57428401,3,49,True,male,3,True,True,2563885,3.0,3.0,True
4431506,0,32117.0,32417.0,home,shop,1.9471021,48.57795284,1.93714375,48.58194806,3,87,False,male,7,True,True,2563904,3.0,3.0,True
4431506,1,39017.0,39317.0,shop,home,1.93714375,48.58194806,1.9471021,48.57795284,3,87,False,male,7,True,True,2563905,3.0,3.0,True
4432979,0,27584.0,27704.0,home,other,1.93517626,48.57140603,1.93298973,48.56150736,3,44,True,female,4,True,True,2563912,3.0,3.0,True
4444474,0,40496.0,40796.0,home,other,1.93620034,48.57600794,1.95353384,48.57004062,3,30,True,male,6,True,False,2563998,3.0,3.0,True
4444474,1,41096.0,41696.0,other,home,1.95353384,48.57004062,1.93620034,48.57600794,3,30,True,male,6,True,False,2563999,3.0,3.0,True
4891724,1,44125.0,47425.0,work,leisure,1.93714375,48.58194806,1.95518873,48.57148673,3,43,True,male,4,True,False,2564104,3.0,3.0,True
4376949,2,66127.0,67027.0,home,other,1.92952108,48.56370581,1.93772858,48.5645467,3,33,True,male,4,True,True,2564723,3.0,3.0,True
4376949,3,67327.0,68227.0,other,other,1.93772858,48.5645467,1.92999437,48.56315718,3,33,True,male,4,True,True,2564724,3.0,3.0,True
4376949,4,68347.0,68527.0,other,home,1.92999437,48.56315718,1.92952108,48.56370581,3,33,True,male,4,True,True,2564725,3.0,3.0,True
4381045,3,58479.0,58779.0,home,shop,1.94022705,48.57217899,1.9381408,48.5716692,3,52,True,female,3,True,False,2564738,3.0,3.0,True
4381045,4,62379.0,62679.0,shop,home,1.9381408,48.5716692,1.94022705,48.57217899,3,52,True,female,3,True,False,2564739,3.0,3.0,True
4395013,2,67163.0,67463.0,home,shop,1.93144335,48.56415811,1.93113926,48.57298572,3,47,True,male,3,True,True,2564792,3.0,3.0,True
4395013,3,67763.0,68063.0,shop,home,1.93113926,48.57298572,1.93144335,48.56415811,3,47,True,male,3,True,True,2564793,3.0,3.0,True
4395820,3,64773.0,65073.0,home,leisure,1.93211157,48.57249906,1.95334512,48.57474513,3,23,False,male,8,True,True,2564802,3.0,3.0,True
4395820,4,70473.0,71073.0,leisure,home,1.95334512,48.57474513,1.93211157,48.57249906,3,23,False,male,8,True,True,2564803,3.0,3.0,True
4395820,1,35073.0,35973.0,leisure,leisure,1.95518873,48.57148673,1.92715522,48.569429,3,23,False,male,8,True,True,2564804,3.0,3.0,True
4395820,0,29373.0,32373.0,home,leisure,1.93211157,48.57249906,1.95518873,48.57148673,3,23,False,male,8,True,True,2564805,3.0,3.0,True
4395820,2,36033.0,36873.0,leisure,home,1.92715522,48.569429,1.93211157,48.57249906,3,23,False,male,8,True,True,2564806,3.0,3.0,True
4408966,2,59957.0,60557.0,home,shop,1.93993904,48.57499287,1.93810618,48.57104968,3,42,True,male,4,True,False,2564969,3.0,3.0,True
4408966,3,61457.0,62057.0,shop,home,1.93810618,48.57104968,1.93993904,48.57499287,3,42,True,male,4,True,False,2564970,3.0,3.0,True
4417641,4,57401.0,57701.0,leisure,home,1.94204574,48.5726825,1.94386317,48.57525104,3,20,False,male,8,False,True,2565031,3.0,3.0,True
4417641,2,53201.0,53801.0,home,other,1.94386317,48.57525104,1.93647426,48.57121998,3,20,False,male,8,False,True,2565032,3.0,3.0,True
4417641,3,54401.0,56801.0,other,leisure,1.93647426,48.57121998,1.94204574,48.5726825,3,20,False,male,8,False,True,2565033,3.0,3.0,True
4418772,0,34475.0,34775.0,home,shop,1.94363102,48.57381796,1.93960208,48.57209372,3,73,False,female,7,True,False,2565038,3.0,3.0,True
4418772,1,37175.0,37475.0,shop,home,1.93960208,48.57209372,1.94363102,48.57381796,3,73,False,female,7,True,False,2565039,3.0,3.0,True
4434056,5,60032.0,60332.0,shop,home,1.93714375,48.58194806,1.94557996,48.57776298,3,35,True,female,5,True,False,2565114,3.0,3.0,True
4434878,2,67315.0,67915.0,home,leisure,1.95313002,48.57624902,1.95518873,48.57148673,3,17,False,female,8,False,False,2565124,3.0,3.0,True
4434878,3,70015.0,70615.0,leisure,home,1.95518873,48.57148673,1.95313002,48.57624902,3,17,False,female,8,False,False,2565125,3.0,3.0,True
4449254,0,31401.0,31701.0,home,other,1.91719498,48.57273089,1.93772858,48.5645467,3,26,True,female,4,True,False,2578189,3.0,3.0,True
4432726,0,37826.0,38726.0,home,shop,1.92951627,48.563033,1.93870606,48.56547934,3,83,False,female,7,False,False,2578680,3.0,3.0,True
4432726,1,39026.0,40526.0,shop,home,1.93870606,48.56547934,1.92951627,48.563033,3,83,False,female,7,False,False,2578681,3.0,3.0,True
4451984,2,66357.0,66657.0,home,shop,1.93129785,48.57006208,1.93714375,48.58194806,3,50,True,male,3,True,True,2578706,3.0,3.0,True
4451984,3,66957.0,67257.0,shop,home,1.93714375,48.58194806,1.93129785,48.57006208,3,50,True,male,3,True,True,2578707,3.0,3.0,True
4552672,4,66571.0,66871.0,other,shop,1.93603217,48.5816901,1.93714375,48.58194806,3,43,True,female,3,True,False,2578730,3.0,3.0,True
4450841,5,76193.0,76793.0,home,other,1.94092998,48.57864901,1.91636888,48.57085206,3,32,True,female,4,True,True,2803487,3.0,3.0,True
4450841,6,76853.0,77693.0,other,home,1.91636888,48.57085206,1.94092998,48.57864901,3,32,True,female,4,True,True,2803488,3.0,3.0,True
4436456,3,66277.0,66397.0,home,leisure,1.93616357,48.574239,1.93732942,48.57326274,3,55,True,male,6,True,False,3183250,3.0,3.0,True
4436456,4,72577.0,72697.0,leisure,home,1.93732942,48.57326274,1.93616357,48.574239,3,55,True,male,6,True,False,3183251,3.0,3.0,True
4398643,3,70241.0,70841.0,shop,home,1.93317521,48.57003316,1.93156999,48.56652804,3,46,True,female,4,True,True,3450603,3.0,3.0,True
4434982,3,65423.0,65543.0,home,leisure,1.94143897,48.57180303,1.94149849,48.57099067,3,58,False,male,6,True,False,3451221,3.0,3.0,True
4434982,4,71723.0,71843.0,leisure,home,1.94149849,48.57099067,1.94143897,48.57180303,3,58,False,male,6,True,False,3451222,3.0,3.0,True
4375301,0,28219.0,28819.0,home,other,1.93259072,48.56275642,1.92030464,48.57296553,3,38,True,male,4,True,False,3451478,3.0,3.0,True
4400618,3,55984.0,58384.0,other,leisure,1.93539474,48.57455952,1.9384891,48.57376788,3,16,False,male,8,False,True,3451506,3.0,3.0,True
4400618,2,54784.0,55384.0,home,other,1.93378902,48.569826,1.93539474,48.57455952,3,16,False,male,8,False,True,3451507,3.0,3.0,True
4400618,4,58984.0,59284.0,leisure,home,1.9384891,48.57376788,1.93378902,48.569826,3,16,False,male,8,False,True,3451508,3.0,3.0,True
4407607,2,67415.0,67655.0,home,other,1.94088305,48.57613798,1.93539474,48.57455952,3,44,False,female,4,True,True,3455340,3.0,3.0,True
4407607,3,67955.0,68315.0,other,home,1.93539474,48.57455952,1.94088305,48.57613798,3,44,False,female,4,True,True,3455341,3.0,3.0,True
4389125,6,73870.0,74170.0,home,leisure,1.94344421,48.57936838,1.9384891,48.57376788,3,59,True,male,3,True,False,3455615,3.0,3.0,True
4389125,7,75670.0,75970.0,leisure,home,1.9384891,48.57376788,1.94344421,48.57936838,3,59,True,male,3,True,False,3455616,3.0,3.0,True
4389125,0,31270.0,31570.0,home,leisure,1.94344421,48.57936838,1.94204574,48.5726825,3,59,True,male,3,True,False,3455617,3.0,3.0,True
4389125,1,32470.0,32770.0,leisure,home,1.94204574,48.5726825,1.94344421,48.57936838,3,59,True,male,3,True,False,3455618,3.0,3.0,True
4400210,3,55916.0,56096.0,home,other,1.93645494,48.57096998,1.91636888,48.57085206,3,29,True,female,4,True,False,3455840,3.0,3.0,True
4400210,4,57056.0,57356.0,other,home,1.91636888,48.57085206,1.93645494,48.57096998,3,29,True,female,4,True,False,3455841,3.0,3.0,True
4404096,2,69778.0,70198.0,home,shop,1.91728602,48.57139143,1.93317521,48.57003316,3,58,True,male,3,True,True,3455850,3.0,3.0,True
4404096,3,72778.0,73198.0,shop,home,1.93317521,48.57003316,1.91728602,48.57139143,3,58,True,male,3,True,True,3455851,3.0,3.0,True
4428171,6,71224.0,71824.0,shop,leisure,1.93714375,48.58194806,1.94296986,48.56649385,3,26,True,female,5,True,False,3455883,3.0,3.0,True
4428171,5,69424.0,70324.0,leisure,shop,1.92715522,48.569429,1.93714375,48.58194806,3,26,True,female,5,True,False,3455884,3.0,3.0,True
4428171,4,62824.0,63424.0,home,leisure,1.92824694,48.56477797,1.92715522,48.569429,3,26,True,female,5,True,False,3455885,3.0,3.0,True
4376953,0,28330.0,28630.0,home,other,1.93652066,48.57335072,1.94938378,48.57933218,3,37,True,female,4,True,True,3456111,3.0,3.0,True
4420379,4,66447.0,67827.0,home,leisure,1.93497403,48.57016002,1.92715522,48.569429,3,42,True,male,4,True,False,3456180,3.0,3.0,True
4420379,5,67827.0,69147.0,leisure,home,1.92715522,48.569429,1.93497403,48.57016002,3,42,True,male,4,True,False,3456181,3.0,3.0,True
4422507,4,65874.0,66774.0,other,leisure,1.93153217,48.57282398,1.94149849,48.57099067,3,21,True,male,4,True,True,3456193,3.0,3.0,True
4422507,5,69474.0,70074.0,leisure,home,1.94149849,48.57099067,1.93446488,48.57212427,3,21,True,male,4,True,True,3456194,3.0,3.0,True
4423719,4,71635.0,72235.0,home,leisure,1.94132294,48.57099099,1.94296986,48.56649385,3,40,True,male,4,True,False,3456199,3.0,3.0,True
4423719,5,72295.0,72835.0,leisure,home,1.94296986,48.56649385,1.94132294,48.57099099,3,40,True,male,4,True,False,3456200,3.0,3.0,True
4428003,0,28114.0,30514.0,home,education,1.94803295,48.57428401,1.94315071,48.57379139,3,17,False,female,8,True,True,3456209,3.0,3.0,True
4428003,1,44314.0,47014.0,education,home,1.94315071,48.57379139,1.94803295,48.57428401,3,17,False,female,8,True,True,3456210,3.0,3.0,True
4440278,0,35319.0,35739.0,home,other,1.94643175,48.57868602,1.95173291,48.57751885,3,30,False,male,8,True,False,3456236,3.0,3.0,True
4440278,1,35799.0,36219.0,other,home,1.95173291,48.57751885,1.94643175,48.57868602,3,30,False,male,8,True,False,3456237,3.0,3.0,True
4440278,5,59619.0,59979.0,home,leisure,1.94643175,48.57868602,1.95156952,48.57384788,3,30,False,male,8,True,False,3456238,3.0,3.0,True
4440278,6,64419.0,64779.0,leisure,home,1.95156952,48.57384788,1.94643175,48.57868602,3,30,False,male,8,True,False,3456239,3.0,3.0,True
4442500,2,72980.0,73580.0,leisure,home,1.95518873,48.57148673,1.93905199,48.57167103,3,32,True,male,4,True,False,3456242,3.0,3.0,True
4444086,6,69476.0,69776.0,home,shop,1.94431641,48.57995324,1.93810618,48.57104968,3,45,True,female,4,True,False,3456251,3.0,3.0,True
4444086,7,71276.0,71576.0,shop,home,1.93810618,48.57104968,1.94431641,48.57995324,3,45,True,female,4,True,False,3456252,3.0,3.0,True
4444086,4,64076.0,64376.0,home,other,1.94431641,48.57995324,1.93603217,48.5816901,3,45,True,female,4,True,False,3456253,3.0,3.0,True
4444086,5,64436.0,64976.0,other,home,1.93603217,48.5816901,1.94431641,48.57995324,3,45,True,female,4,True,False,3456254,3.0,3.0,True
4451987,6,68334.0,68634.0,home,shop,1.940536,48.57217203,1.93810618,48.57104968,3,48,True,female,4,True,False,3456272,3.0,3.0,True
4451987,7,70134.0,70434.0,shop,home,1.93810618,48.57104968,1.940536,48.57217203,3,48,True,female,4,True,False,3456273,3.0,3.0,True
4451987,4,62934.0,63234.0,home,other,1.940536,48.57217203,1.92999437,48.56315718,3,48,True,female,4,True,False,3456274,3.0,3.0,True
4451987,5,63294.0,63834.0,other,home,1.92999437,48.56315718,1.940536,48.57217203,3,48,True,female,4,True,False,3456275,3.0,3.0,True
4400628,2,69019.0,69439.0,home,shop,1.928612,48.56734798,1.93976244,48.57177281,3,47,True,male,3,True,True,3456509,3.0,3.0,True
4400628,3,72019.0,72439.0,shop,home,1.93976244,48.57177281,1.928612,48.56734798,3,47,True,male,3,True,True,3456510,3.0,3.0,True
4449564,0,23379.0,24279.0,home,leisure,1.93265074,48.57059331,1.9384891,48.57376788,3,50,False,male,6,True,False,3456569,3.0,3.0,True
4435134,2,65886.0,66126.0,home,other,1.92660895,48.56607297,1.91636888,48.57085206,3,32,True,female,4,True,True,3457244,3.0,3.0,True
4435134,3,66426.0,66786.0,other,home,1.91636888,48.57085206,1.92660895,48.56607297,3,32,True,female,4,True,True,3457245,3.0,3.0,True
4431258,2,58515.0,58815.0,home,shop,1.93974219,48.57294375,1.93870606,48.56547934,3,59,True,male,4,True,True,3457995,3.0,3.0,True
4431258,3,59115.0,59415.0,shop,home,1.93870606,48.56547934,1.93974219,48.57294375,3,59,True,male,4,True,True,3457996,3.0,3.0,True
4439409,2,58230.0,58530.0,home,shop,1.93886533,48.57364166,1.93960208,48.57209372,3,53,True,male,4,True,True,3458009,3.0,3.0,True
4439409,3,58830.0,59130.0,shop,home,1.93960208,48.57209372,1.93886533,48.57364166,3,53,True,male,4,True,True,3458010,3.0,3.0,True
4440030,3,62106.0,62526.0,home,other,1.93399719,48.56361673,1.94483466,48.57557732,3,28,True,male,5,True,True,3458556,3.0,3.0,True
4440030,4,62826.0,63306.0,other,home,1.94483466,48.57557732,1.93399719,48.56361673,3,28,True,male,5,True,True,3458557,3.0,3.0,True
4382623,2,67971.0,68871.0,other,home,1.92141204,48.57145818,1.91351396,48.57009697,3,28,True,female,5,False,True,3458761,3.0,3.0,True
4396162,0,28765.0,29065.0,home,leisure,1.93907312,48.57875753,1.9384891,48.57376788,3,59,True,male,3,True,False,3458779,3.0,3.0,True
4396162,1,29965.0,30265.0,leisure,home,1.9384891,48.57376788,1.93907312,48.57875753,3,59,True,male,3,True,False,3458780,3.0,3.0,True
4396162,6,71365.0,71665.0,home,leisure,1.93907312,48.57875753,1.9384891,48.57376788,3,59,True,male,3,True,False,3458781,3.0,3.0,True
4396162,7,73165.0,73465.0,leisure,home,1.9384891,48.57376788,1.93907312,48.57875753,3,59,True,male,3,True,False,3458782,3.0,3.0,True
4418686,2,70956.0,71556.0,shop,home,1.93714375,48.58194806,1.92755942,48.56961396,3,54,True,male,4,True,False,3459143,3.0,3.0,True
4430097,2,82899.0,83199.0,home,leisure,1.93469705,48.570702,1.9369284,48.57245544,3,57,True,male,3,True,True,3459206,3.0,3.0,True
4430097,3,83259.0,83499.0,leisure,home,1.9369284,48.57245544,1.93469705,48.570702,3,57,True,male,3,True,True,3459207,3.0,3.0,True
4383376,2,48719.0,48839.0,home,other,1.94749102,48.57164199,1.91983334,48.57112152,3,53,True,female,4,True,False,3461427,3.0,3.0,True
4383376,3,51119.0,51239.0,other,home,1.91983334,48.57112152,1.94749102,48.57164199,3,53,True,female,4,True,False,3461428,3.0,3.0,True
4388086,0,22123.0,23023.0,home,leisure,1.92890378,48.56352433,1.95518873,48.57148673,3,51,False,male,8,True,False,3461433,3.0,3.0,True
4388523,2,58999.0,59299.0,home,shop,1.93541122,48.57055927,1.93870606,48.56547934,3,53,True,male,4,True,True,3461440,3.0,3.0,True
4388523,3,59599.0,59899.0,shop,home,1.93870606,48.56547934,1.93541122,48.57055927,3,53,True,male,4,True,True,3461441,3.0,3.0,True
4392599,3,60839.0,61139.0,home,other,1.94997159,48.57307964,1.94022099,48.57688215,3,0,False,male,8,False,False,3461458,3.0,3.0,True
4392599,4,61439.0,61739.0,other,home,1.94022099,48.57688215,1.94997159,48.57307964,3,0,False,male,8,False,False,3461459,3.0,3.0,True
4392599,7,69539.0,69839.0,home,other,1.94997159,48.57307964,1.94074353,48.5739768,3,0,False,male,8,False,False,3461460,3.0,3.0,True
4392599,8,70139.0,70739.0,other,home,1.94074353,48.5739768,1.94997159,48.57307964,3,0,False,male,8,False,False,3461461,3.0,3.0,True
4397748,0,28900.0,29200.0,home,leisure,1.93816067,48.56785761,1.93655382,48.57046617,3,51,True,male,3,True,False,3461473,3.0,3.0,True
4397748,1,30100.0,30400.0,leisure,home,1.93655382,48.57046617,1.93816067,48.56785761,3,51,True,male,3,True,False,3461474,3.0,3.0,True
4397748,6,71500.0,71800.0,home,leisure,1.93816067,48.56785761,1.93655382,48.57046617,3,51,True,male,3,True,False,3461475,3.0,3.0,True
4397748,7,73300.0,73600.0,leisure,home,1.93655382,48.57046617,1.93816067,48.56785761,3,51,True,male,3,True,False,3461476,3.0,3.0,True
4399108,0,31769.0,32069.0,home,leisure,1.9382151,48.57315558,1.93969781,48.57235375,3,46,True,male,3,True,False,3461487,3.0,3.0,True
4399108,1,32969.0,33269.0,leisure,home,1.93969781,48.57235375,1.9382151,48.57315558,3,46,True,male,3,True,False,3461488,3.0,3.0,True
4399108,6,74369.0,74669.0,home,leisure,1.9382151,48.57315558,1.94118511,48.57259928,3,46,True,male,3,True,False,3461489,3.0,3.0,True
4399108,7,76169.0,76469.0,leisure,home,1.94118511,48.57259928,1.9382151,48.57315558,3,46,True,male,3,True,False,3461490,3.0,3.0,True
4399620,0,31072.0,31372.0,home,leisure,1.94517235,48.5791422,1.94204574,48.5726825,3,47,True,male,3,True,False,3461493,3.0,3.0,True
4399620,1,32272.0,32572.0,leisure,home,1.94204574,48.5726825,1.94517235,48.5791422,3,47,True,male,3,True,False,3461494,3.0,3.0,True
4399620,6,73672.0,73972.0,home,leisure,1.94517235,48.5791422,1.95334512,48.57474513,3,47,True,male,3,True,False,3461495,3.0,3.0,True
4399620,7,75472.0,75772.0,leisure,home,1.95334512,48.57474513,1.94517235,48.5791422,3,47,True,male,3,True,False,3461496,3.0,3.0,True
4400358,0,29188.0,29488.0,home,leisure,1.93716798,48.56857004,1.93856783,48.57103257,3,53,True,male,3,True,False,3461501,3.0,3.0,True
4400358,1,30388.0,30688.0,leisure,home,1.93856783,48.57103257,1.93716798,48.56857004,3,53,True,male,3,True,False,3461502,3.0,3.0,True
4400358,6,71788.0,72088.0,home,leisure,1.93716798,48.56857004,1.93655382,48.57046617,3,53,True,male,3,True,False,3461503,3.0,3.0,True
4400358,7,73588.0,73888.0,leisure,home,1.93655382,48.57046617,1.93716798,48.56857004,3,53,True,male,3,True,False,3461504,3.0,3.0,True
4405411,0,31078.0,31378.0,home,leisure,1.94540622,48.56983082,1.94149849,48.57099067,3,54,True,male,3,True,False,3461554,3.0,3.0,True
4405411,1,32278.0,32578.0,leisure,home,1.94149849,48.57099067,1.94540622,48.56983082,3,54,True,male,3,True,False,3461555,3.0,3.0,True
4405411,6,73678.0,73978.0,home,leisure,1.94540622,48.56983082,1.94149849,48.57099067,3,54,True,male,3,True,False,3461556,3.0,3.0,True
4405411,7,75478.0,75778.0,leisure,home,1.94149849,48.57099067,1.94540622,48.56983082,3,54,True,male,3,True,False,3461557,3.0,3.0,True
4406479,3,57819.0,58419.0,home,other,1.93652607,48.57090503,1.93218713,48.56850367,3,24,False,female,5,False,False,3461562,3.0,3.0,True
4406479,4,58719.0,59619.0,other,home,1.93218713,48.56850367,1.93652607,48.57090503,3,24,False,female,5,False,False,3461563,3.0,3.0,True
4415054,3,67161.0,67461.0,home,leisure,1.93835068,48.57823419,1.95334918,48.57474517,3,29,True,male,2,True,True,3461582,3.0,3.0,True
4415054,4,72861.0,73461.0,leisure,home,1.95334918,48.57474517,1.93835068,48.57823419,3,29,True,male,2,True,True,3461583,3.0,3.0,True
4415054,2,38421.0,39261.0,leisure,home,1.94204574,48.5726825,1.93835068,48.57823419,3,29,True,male,2,True,True,3461584,3.0,3.0,True
4415198,0,33948.0,34248.0,home,other,1.93995996,48.57061298,1.93727448,48.57230892,3,39,True,male,3,True,False,3461590,3.0,3.0,True
4415198,1,34848.0,35148.0,other,home,1.93727448,48.57230892,1.93995996,48.57061298,3,39,True,male,3,True,False,3461591,3.0,3.0,True
4424777,3,63590.0,65090.0,home,leisure,1.93290718,48.56531547,1.95518873,48.57148673,3,30,True,male,5,True,False,3461611,3.0,3.0,True
4424777,4,65090.0,66590.0,leisure,home,1.95518873,48.57148673,1.93290718,48.56531547,3,30,True,male,5,True,False,3461612,3.0,3.0,True
4425458,2,64616.0,64916.0,home,shop,1.94357497,48.57262592,1.93714375,48.58194806,3,55,True,male,3,True,True,3461619,3.0,3.0,True
4425458,3,65216.0,65516.0,shop,home,1.93714375,48.58194806,1.94357497,48.57262592,3,55,True,male,3,True,True,3461620,3.0,3.0,True
4430106,2,69624.0,70044.0,home,shop,1.93989105,48.57166699,1.93714375,48.58194806,3,57,True,male,3,True,True,3461631,3.0,3.0,True
4430106,3,72624.0,73044.0,shop,home,1.93714375,48.58194806,1.93989105,48.57166699,3,57,True,male,3,True,True,3461632,3.0,3.0,True
4431071,2,65825.0,66125.0,home,shop,1.93517626,48.57140603,1.93870606,48.56547934,3,47,True,male,3,True,True,3461635,3.0,3.0,True
4431071,3,66425.0,66725.0,shop,home,1.93870606,48.56547934,1.93517626,48.57140603,3,47,True,male,3,True,True,3461636,3.0,3.0,True
4439596,3,65094.0,65394.0,home,shop,1.93014472,48.57252976,1.93317521,48.57003316,3,39,True,male,4,True,False,3461663,3.0,3.0,True
4439596,4,65514.0,65814.0,shop,home,1.93317521,48.57003316,1.93014472,48.57252976,3,39,True,male,4,True,False,3461664,3.0,3.0,True
4444083,3,63990.0,64410.0,home,other,1.94935703,48.57376998,1.94750272,48.56871112,3,21,True,male,5,True,True,3461677,3.0,3.0,True
4444083,4,64710.0,65190.0,other,home,1.94750272,48.56871112,1.94935703,48.57376998,3,21,True,male,5,True,True,3461678,3.0,3.0,True
5964738,3,41852.0,42452.0,work,leisure,1.94074353,48.5739768,1.93655382,48.57046617,3,56,True,male,3,True,False,3461763,3.0,3.0,True
5964738,4,45452.0,46052.0,leisure,work,1.93655382,48.57046617,1.94074353,48.5739768,3,56,True,male,3,True,False,3461764,3.0,3.0,True
4387581,3,57277.0,57577.0,home,shop,1.93358793,48.56439999,1.93113926,48.57298572,3,51,True,female,3,True,False,3461853,3.0,3.0,True
4387581,4,61177.0,61477.0,shop,home,1.93113926,48.57298572,1.93358793,48.56439999,3,51,True,female,3,True,False,3461854,3.0,3.0,True
4390179,2,69935.0,70355.0,home,shop,1.91368426,48.57083036,1.93113926,48.57298572,3,48,True,male,3,True,True,3461865,3.0,3.0,True
4390179,3,72935.0,73355.0,shop,home,1.93113926,48.57298572,1.91368426,48.57083036,3,48,True,male,3,True,True,3461866,3.0,3.0,True
4390749,0,26961.0,27081.0,home,other,1.95120706,48.57687999,1.95353384,48.57004062,3,36,True,male,3,True,True,3461873,3.0,3.0,True
4390749,4,68361.0,68661.0,shop,home,1.93870606,48.56547934,1.95120706,48.57687999,3,36,True,male,3,True,True,3461874,3.0,3.0,True
4390749,3,65361.0,65661.0,other,shop,1.94750272,48.56871112,1.93870606,48.56547934,3,36,True,male,3,True,True,3461875,3.0,3.0,True
4392618,0,26915.0,28115.0,home,education,1.94070288,48.57372254,1.94730025,48.57467381,3,11,False,female,8,False,True,3461886,3.0,3.0,True
