person_id,trip_index,departure_time,arrival_time,preceding_purpose,following_purpose,ox,oy,dx,dy,abm_region,age,employed,sex,socioprofessional_class,has_driving_license,has_pt_subscription,trip_id,origin_abm_region,destination_abm_region,inner_trip
11414594,4,65775.0,66075.0,shop,home,2.23085984,49.11859645,2.22863411,49.11819609,18,36,False,male,4,True,False,1580626,18.0,18.0,True
11417199,0,30099.0,30459.0,home,other,2.23499199,49.11780602,2.22945004,49.12128485,18,32,True,female,5,True,True,1580639,18.0,18.0,True
11418673,3,64780.0,65080.0,home,shop,2.226101,49.11220403,2.22459149,49.11044591,18,32,True,male,4,True,False,1580652,18.0,18.0,True
11418673,4,65200.0,65500.0,shop,home,2.22459149,49.11044591,2.226101,49.11220403,18,32,True,male,4,True,False,1580653,18.0,18.0,True
11420205,2,64089.0,64689.0,other,home,2.23036051,49.11486271,2.22502181,49.12146172,18,25,True,female,3,True,False,1580678,18.0,18.0,True
11420459,3,65084.0,65384.0,home,shop,2.22213723,49.1193293,2.22945004,49.12128485,18,39,True,male,4,True,False,1580681,18.0,18.0,True
11420459,4,65504.0,65804.0,shop,home,2.22945004,49.12128485,2.22213723,49.1193293,18,39,True,male,4,True,False,1580682,18.0,18.0,True
11424136,2,67378.0,67918.0,home,shop,2.22819895,49.11131899,2.23110019,49.10701275,18,24,False,male,4,True,True,1580722,18.0,18.0,True
11424136,3,69058.0,70018.0,shop,home,2.23110019,49.10701275,2.22819895,49.11131899,18,24,False,male,4,True,True,1580723,18.0,18.0,True
11425491,4,66656.0,66956.0,home,shop,2.22324388,49.11170325,2.21452433,49.1124525,18,53,True,male,6,True,False,1580761,18.0,18.0,True
11425491,5,69056.0,69356.0,shop,home,2.21452433,49.1124525,2.22324388,49.11170325,18,53,True,male,6,True,False,1580762,18.0,18.0,True
11428185,3,66716.0,67016.0,home,shop,2.22306072,49.10992967,2.21921234,49.11057836,18,43,True,male,4,True,False,1580799,18.0,18.0,True
11428185,4,67136.0,67436.0,shop,home,2.21921234,49.11057836,2.22306072,49.10992967,18,43,True,male,4,True,False,1580800,18.0,18.0,True
11428606,0,21305.0,22205.0,home,leisure,2.22797429,49.11424363,2.23022115,49.10842878,18,50,True,male,6,True,False,1580807,18.0,18.0,True
11429508,0,28505.0,29105.0,home,other,2.22987839,49.11944003,2.2341436,49.12432693,18,52,True,male,3,True,True,1580816,18.0,18.0,True
11437415,2,60664.0,61564.0,home,other,2.22273294,49.111101,2.21086265,49.1232652,18,31,True,female,5,True,True,1580889,18.0,18.0,True
11437415,3,61624.0,62764.0,other,home,2.21086265,49.1232652,2.22273294,49.111101,18,31,True,female,5,True,True,1580890,18.0,18.0,True
11439276,0,20820.0,21720.0,home,leisure,2.22767773,49.11319812,2.23022115,49.10842878,18,53,True,male,6,True,False,1580913,18.0,18.0,True
11439917,0,31382.0,32162.0,home,other,2.208651,49.09751499,2.22706606,49.12452174,18,36,True,female,4,True,False,1580926,18.0,18.0,True
11439917,1,35582.0,36482.0,other,home,2.22706606,49.12452174,2.208651,49.09751499,18,36,True,female,4,True,False,1580927,18.0,18.0,True
11439987,3,60181.0,60481.0,home,other,2.21772097,49.10378194,2.21289048,49.09304798,18,7,False,male,8,False,False,1580935,18.0,18.0,True
11439987,4,60781.0,61081.0,other,home,2.21289048,49.09304798,2.21772097,49.10378194,18,7,False,male,8,False,False,1580936,18.0,18.0,True
11439987,5,63481.0,63781.0,home,other,2.21772097,49.10378194,2.2148804,49.11309727,18,7,False,male,8,False,False,1580937,18.0,18.0,True
11439987,6,63841.0,64141.0,other,home,2.2148804,49.11309727,2.21772097,49.10378194,18,7,False,male,8,False,False,1580938,18.0,18.0,True
11440524,2,57591.0,57891.0,home,shop,2.23949295,49.11261404,2.24615589,49.12400979,18,54,True,male,4,True,True,1580946,18.0,18.0,True
11440524,3,58191.0,58491.0,shop,home,2.24615589,49.12400979,2.23949295,49.11261404,18,54,True,male,4,True,True,1580947,18.0,18.0,True
11442510,2,69226.0,69826.0,shop,home,2.24615589,49.12400979,2.18497299,49.10690601,18,57,True,female,3,True,False,1580964,18.0,18.0,True
11445555,4,61401.0,61941.0,other,home,2.24190503,49.12809904,2.21927479,49.11951418,18,53,True,female,5,True,True,1580996,18.0,18.0,True
11447357,2,51981.0,52881.0,home,education,2.20721702,49.10806004,2.20746944,49.12740006,18,16,False,female,8,False,True,1581029,18.0,18.0,True
11447357,3,55581.0,56481.0,education,home,2.20746944,49.12740006,2.20721702,49.10806004,18,16,False,female,8,False,True,1581030,18.0,18.0,True
11447359,2,61058.0,61958.0,home,other,2.20721702,49.10806004,2.2430428,49.12856422,18,42,True,female,5,True,True,1581033,18.0,18.0,True
11447359,3,62018.0,63158.0,other,home,2.2430428,49.12856422,2.20721702,49.10806004,18,42,True,female,5,True,True,1581034,18.0,18.0,True
11454342,2,65008.0,65908.0,other,home,2.23464383,49.12570579,2.22846202,49.12078103,18,27,True,female,5,False,True,1581105,18.0,18.0,True
11454607,2,75205.0,75805.0,home,leisure,2.21429801,49.11232002,2.22523466,49.12115824,18,20,True,female,5,True,True,1581108,18.0,18.0,True
11457415,4,67665.0,68565.0,home,other,2.21179895,49.10619892,2.20430111,49.12743733,18,34,True,female,5,True,True,1581139,18.0,18.0,True
11457415,5,69165.0,70065.0,other,home,2.20430111,49.12743733,2.21179895,49.10619892,18,34,True,female,5,True,True,1581140,18.0,18.0,True
11459065,2,71220.0,71520.0,home,leisure,2.22742401,49.11733802,2.22800283,49.11443589,18,16,False,female,8,True,False,1581152,18.0,18.0,True
11459065,3,79800.0,80220.0,leisure,home,2.22800283,49.11443589,2.22742401,49.11733802,18,16,False,female,8,True,False,1581153,18.0,18.0,True
11459308,2,70980.0,71280.0,home,leisure,2.23374398,49.10752803,2.23022115,49.10842878,18,55,True,female,3,True,False,1581160,18.0,18.0,True
11460191,4,66393.0,66993.0,home,shop,2.22970894,49.125857,2.20613177,49.1408185,18,26,True,male,4,True,True,1581170,18.0,18.0,True
11460191,5,70593.0,71193.0,shop,home,2.20613177,49.1408185,2.22970894,49.125857,18,26,True,male,4,True,True,1581171,18.0,18.0,True
11460192,2,78874.0,79774.0,home,leisure,2.22970894,49.125857,2.23121892,49.11857501,18,25,True,female,3,True,False,1581176,18.0,18.0,True
11460192,3,79834.0,80674.0,leisure,home,2.23121892,49.11857501,2.22970894,49.125857,18,25,True,female,3,True,False,1581177,18.0,18.0,True
11461095,4,68881.0,69781.0,home,other,2.20554232,49.10643807,2.22308609,49.12489622,18,35,True,female,5,True,True,1581186,18.0,18.0,True
11461095,5,70381.0,71281.0,other,home,2.22308609,49.12489622,2.20554232,49.10643807,18,35,True,female,5,True,True,1581187,18.0,18.0,True
11462309,2,45129.0,45189.0,home,shop,2.22373296,49.12468002,2.22665681,49.12486348,18,50,True,female,4,True,False,1581196,18.0,18.0,True
11462309,3,45429.0,45489.0,shop,home,2.22665681,49.12486348,2.22373296,49.12468002,18,50,True,female,4,True,False,1581197,18.0,18.0,True
11462309,0,35229.0,36129.0,home,shop,2.22373296,49.12468002,2.21303998,49.12353257,18,50,True,female,4,True,False,1581198,18.0,18.0,True
11462309,1,37929.0,38829.0,shop,home,2.21303998,49.12353257,2.22373296,49.12468002,18,50,True,female,4,True,False,1581199,18.0,18.0,True
11462649,3,65069.0,65369.0,home,shop,2.220305,49.11305703,2.21646256,49.11259768,18,39,True,male,4,True,False,1581204,18.0,18.0,True
11462649,4,65489.0,65789.0,shop,home,2.21646256,49.11259768,2.220305,49.11305703,18,39,True,male,4,True,False,1581205,18.0,18.0,True
11462780,2,71050.0,71350.0,home,leisure,2.22540906,49.10795901,2.21879912,49.09791916,18,47,True,female,3,True,False,1581208,18.0,18.0,True
11464096,0,28619.0,29219.0,home,leisure,2.22611304,49.122296,2.23121892,49.11857501,18,57,True,female,4,True,True,1581221,18.0,18.0,True
11464843,0,38817.0,39717.0,home,shop,2.23837005,49.11361398,2.22964533,49.11434868,18,83,False,female,7,False,False,1581224,18.0,18.0,True
11464843,1,40017.0,41517.0,shop,home,2.22964533,49.11434868,2.23837005,49.11361398,18,83,False,female,7,False,False,1581225,18.0,18.0,True
11464845,2,60399.0,60639.0,home,shop,2.20997577,49.12007559,2.21303998,49.12353257,18,56,True,male,4,True,True,1581232,18.0,18.0,True
11464845,3,62199.0,62499.0,shop,home,2.21303998,49.12353257,2.20997577,49.12007559,18,56,True,male,4,True,True,1581233,18.0,18.0,True
11465516,4,52932.0,53832.0,home,shop,2.2289094,49.12586487,2.23085984,49.11859645,18,51,True,female,5,False,True,1581240,18.0,18.0,True
11465516,5,59832.0,60732.0,shop,home,2.23085984,49.11859645,2.2289094,49.12586487,18,51,True,female,5,False,True,1581241,18.0,18.0,True
11465516,0,28932.0,29232.0,home,other,2.2289094,49.12586487,2.24192273,49.11147353,18,51,True,female,5,False,True,1581242,18.0,18.0,True
11466053,2,69096.0,69696.0,shop,home,2.23444474,49.10751235,2.23275397,49.11252296,18,58,True,female,4,True,True,1581253,18.0,18.0,True
11467454,2,65831.0,66371.0,home,shop,2.22848697,49.12195798,2.21738477,49.11061054,18,27,False,male,4,True,True,1581274,18.0,18.0,True
11467454,3,67511.0,68471.0,shop,home,2.21738477,49.11061054,2.22848697,49.12195798,18,27,False,male,4,True,True,1581275,18.0,18.0,True
11780769,1,42742.0,43342.0,work,leisure,2.22405022,49.11092077,2.22880311,49.11311379,18,46,True,female,4,True,True,1581312,18.0,18.0,True
11780769,2,45742.0,46342.0,leisure,work,2.22880311,49.11311379,2.22405022,49.11092077,18,46,True,female,4,True,True,1581313,18.0,18.0,True
11403358,2,53066.0,57266.0,home,leisure,2.20515699,49.142122,2.20424171,49.13619485,18,55,True,female,5,True,True,1581620,18.0,18.0,True
11403358,3,57866.0,60866.0,leisure,home,2.20424171,49.13619485,2.20515699,49.142122,18,55,True,female,5,True,True,1581621,18.0,18.0,True
11403359,3,58239.0,58839.0,home,other,2.20515699,49.142122,2.20447845,49.14092798,18,27,True,female,5,False,False,1581628,18.0,18.0,True
11403359,4,59139.0,60039.0,other,home,2.20447845,49.14092798,2.20515699,49.142122,18,27,True,female,5,False,False,1581629,18.0,18.0,True
11404085,0,31406.0,31766.0,home,other,2.23375693,49.11352696,2.23200153,49.10857108,18,39,True,female,5,True,True,1581642,18.0,18.0,True
11405787,3,65044.0,65344.0,home,shop,2.22603143,49.11935604,2.22945004,49.12128485,18,44,True,male,4,True,False,1581673,18.0,18.0,True
11405787,4,65464.0,65764.0,shop,home,2.22945004,49.12128485,2.22603143,49.11935604,18,44,True,male,4,True,False,1581674,18.0,18.0,True
11406024,0,28048.0,28828.0,home,other,2.23975202,49.11043399,2.22879749,49.11036146,18,43,True,male,3,True,False,1581679,18.0,18.0,True
11406024,1,30748.0,31348.0,other,other,2.22879749,49.11036146,2.23343984,49.1075813,18,43,True,male,3,True,False,1581680,18.0,18.0,True
11406024,3,32008.0,33148.0,home,work,2.23975202,49.11043399,2.21714263,49.11237858,18,43,True,male,3,True,False,1581681,18.0,18.0,True
11406024,4,63808.0,64108.0,work,home,2.21714263,49.11237858,2.23975202,49.11043399,18,43,True,male,3,True,False,1581682,18.0,18.0,True
11406024,2,31408.0,31948.0,other,home,2.23343984,49.1075813,2.23975202,49.11043399,18,43,True,male,3,True,False,1581683,18.0,18.0,True
11406158,0,47438.0,48338.0,home,leisure,2.23748497,49.11360298,2.20484767,49.10553306,18,48,True,male,6,True,False,1581686,18.0,18.0,True
11410793,0,31549.0,31729.0,home,other,2.20496255,49.13295339,2.20462273,49.13317305,18,40,True,female,3,True,False,1581735,18.0,18.0,True
11411432,2,61326.0,61926.0,home,shop,2.22886751,49.12481847,2.22528061,49.11244826,18,54,True,female,4,True,False,1581749,18.0,18.0,True
11411432,3,68826.0,69426.0,shop,home,2.22528061,49.11244826,2.22886751,49.12481847,18,54,True,female,4,True,False,1581750,18.0,18.0,True
11411887,3,64946.0,65246.0,home,shop,2.21535834,49.10723779,2.21685062,49.11024785,18,42,True,male,4,True,False,1581759,18.0,18.0,True
11411887,4,65366.0,65666.0,shop,home,2.21685062,49.11024785,2.21535834,49.10723779,18,42,True,male,4,True,False,1581760,18.0,18.0,True
11416099,2,61433.0,62333.0,home,other,2.2200853,49.10511799,2.22309512,49.1111803,18,35,True,female,5,True,True,1581830,18.0,18.0,True
11416099,3,62393.0,63533.0,other,home,2.22309512,49.1111803,2.2200853,49.10511799,18,35,True,female,5,True,True,1581831,18.0,18.0,True
11417443,4,74252.0,74432.0,home,leisure,2.22741394,49.12046697,2.22551945,49.11983897,18,23,True,female,4,True,False,1581842,18.0,18.0,True
11417443,5,76652.0,76712.0,leisure,leisure,2.22551945,49.11983897,2.21751903,49.11658724,18,23,True,female,4,True,False,1581843,18.0,18.0,True
11417443,6,79652.0,79712.0,leisure,home,2.21751903,49.11658724,2.22741394,49.12046697,18,23,True,female,4,True,False,1581844,18.0,18.0,True
11417443,2,56252.0,56372.0,home,shop,2.22741394,49.12046697,2.2080586,49.11441682,18,23,True,female,4,True,False,1581845,18.0,18.0,True
11417443,3,60752.0,60872.0,shop,home,2.2080586,49.11441682,2.22741394,49.12046697,18,23,True,female,4,True,False,1581846,18.0,18.0,True
11418699,0,29118.0,29718.0,home,other,2.23912102,49.11142401,2.23377962,49.11429021,18,37,True,female,3,True,False,1581879,18.0,18.0,True
11418699,1,30018.0,30318.0,other,home,2.23377962,49.11429021,2.23912102,49.11142401,18,37,True,female,3,True,False,1581880,18.0,18.0,True
11418699,5,62418.0,62718.0,home,shop,2.23912102,49.11142401,2.23426033,49.1110772,18,37,True,female,3,True,False,1581881,18.0,18.0,True
11418699,6,63618.0,64218.0,shop,home,2.23426033,49.1110772,2.23912102,49.11142401,18,37,True,female,3,True,False,1581882,18.0,18.0,True
11421405,0,29540.0,31040.0,home,other,2.23934005,49.11342896,2.22576204,49.12083049,18,25,False,female,5,False,False,1581919,18.0,18.0,True
11421405,1,31340.0,32540.0,other,home,2.22576204,49.12083049,2.23934005,49.11342896,18,25,False,female,5,False,False,1581920,18.0,18.0,True
11421407,2,49600.0,50200.0,home,shop,2.23934005,49.11342896,2.23426033,49.1110772,18,52,True,male,3,True,False,1581925,18.0,18.0,True
11421407,3,50800.0,51400.0,shop,home,2.23426033,49.1110772,2.23934005,49.11342896,18,52,True,male,3,True,False,1581926,18.0,18.0,True
11421407,4,55000.0,55300.0,home,shop,2.23934005,49.11342896,2.2201375,49.11247356,18,52,True,male,3,True,False,1581927,18.0,18.0,True
11421407,5,60400.0,60700.0,shop,home,2.2201375,49.11247356,2.23934005,49.11342896,18,52,True,male,3,True,False,1581928,18.0,18.0,True
11421828,7,55805.0,55925.0,other,shop,2.20948505,49.1068184,2.21922973,49.11206117,18,28,True,female,5,True,False,1581941,18.0,18.0,True
11421828,0,29405.0,30305.0,home,leisure,2.20740464,49.12618388,2.21004909,49.11869537,18,28,True,female,5,True,False,1581942,18.0,18.0,True
11421828,4,46805.0,47285.0,home,leisure,2.20740464,49.12618388,2.21466589,49.11559388,18,28,True,female,5,True,False,1581943,18.0,18.0,True
11421828,5,52205.0,52805.0,leisure,home,2.21466589,49.11559388,2.20740464,49.12618388,18,28,True,female,5,True,False,1581944,18.0,18.0,True
11421828,8,62405.0,63005.0,shop,home,2.21922973,49.11206117,2.20740464,49.12618388,18,28,True,female,5,True,False,1581945,18.0,18.0,True
11421828,6,54005.0,54905.0,home,other,2.20740464,49.12618388,2.20948505,49.1068184,18,28,True,female,5,True,False,1581946,18.0,18.0,True
11421882,2,58187.0,58307.0,home,shop,2.22716302,49.11927904,2.24472274,49.12714076,18,26,True,female,4,True,False,1581954,18.0,18.0,True
11421882,3,62687.0,62807.0,shop,home,2.24472274,49.12714076,2.22716302,49.11927904,18,26,True,female,4,True,False,1581955,18.0,18.0,True
11421882,6,81587.0,81647.0,leisure,home,2.22403961,49.11940684,2.22716302,49.11927904,18,26,True,female,4,True,False,1581956,18.0,18.0,True
11421882,4,76187.0,76367.0,home,leisure,2.22716302,49.11927904,2.21879912,49.09791916,18,26,True,female,4,True,False,1581957,18.0,18.0,True
11421882,5,78587.0,78647.0,leisure,leisure,2.21879912,49.09791916,2.22403961,49.11940684,18,26,True,female,4,True,False,1581958,18.0,18.0,True
11423880,0,33125.0,34025.0,home,shop,2.22592296,49.112423,2.20613177,49.1408185,18,48,True,male,2,True,False,1581976,18.0,18.0,True
11424447,0,26660.0,27560.0,home,other,2.22023704,49.11075503,2.21717636,49.11760904,18,37,True,male,2,True,False,1581986,18.0,18.0,True
11424447,5,57860.0,58340.0,home,other,2.22023704,49.11075503,2.20057832,49.09504922,18,37,True,male,2,True,False,1581987,18.0,18.0,True
11426187,3,66690.0,66990.0,home,shop,2.21321393,49.12498323,2.20997927,49.12518995,18,32,True,male,4,True,False,1582022,18.0,18.0,True
11426187,4,67110.0,67410.0,shop,home,2.20997927,49.12518995,2.21321393,49.12498323,18,32,True,male,4,True,False,1582023,18.0,18.0,True
11430768,3,65342.0,65642.0,home,shop,2.20601904,49.13033499,2.20997927,49.12518995,18,35,True,male,4,True,False,1582078,18.0,18.0,True
11430768,4,65762.0,66062.0,shop,home,2.20997927,49.12518995,2.20601904,49.13033499,18,35,True,male,4,True,False,1582079,18.0,18.0,True
11438027,7,62292.0,62892.0,other,home,2.23032422,49.11801623,2.20615609,49.1296887,18,32,True,male,2,True,False,1582148,18.0,18.0,True
11438096,4,59176.0,60376.0,home,leisure,2.23886599,49.11042596,2.23121892,49.11857501,18,56,True,female,3,True,False,1582160,18.0,18.0,True
11438096,5,60436.0,61876.0,leisure,home,2.23121892,49.11857501,2.23886599,49.11042596,18,56,True,female,3,True,False,1582161,18.0,18.0,True
11438096,2,52576.0,53176.0,home,shop,2.23886599,49.11042596,2.21303998,49.12353257,18,56,True,female,3,True,False,1582162,18.0,18.0,True
11438096,3,56176.0,56776.0,shop,home,2.21303998,49.12353257,2.23886599,49.11042596,18,56,True,female,3,True,False,1582163,18.0,18.0,True
11439960,4,65900.0,66200.0,other,shop,2.22889184,49.11936683,2.23085984,49.11859645,18,35,False,female,3,True,False,1582180,18.0,18.0,True
11440653,4,58743.0,59103.0,home,other,2.20343007,49.09964399,2.23219736,49.10431934,18,10,False,male,8,False,False,1582197,18.0,18.0,True
11440653,5,61083.0,61623.0,other,home,2.23219736,49.10431934,2.20343007,49.09964399,18,10,False,male,8,False,False,1582198,18.0,18.0,True
11440653,0,30783.0,31203.0,home,other,2.20343007,49.09964399,2.21957006,49.10583136,18,10,False,male,8,False,False,1582199,18.0,18.0,True
11440653,1,32283.0,32763.0,other,home,2.21957006,49.10583136,2.20343007,49.09964399,18,10,False,male,8,False,False,1582200,18.0,18.0,True
11442000,3,64698.0,65298.0,home,leisure,2.22782307,49.11138698,2.20538972,49.10059172,18,67,True,female,4,True,False,1582209,18.0,18.0,True
11442000,4,74298.0,74898.0,leisure,home,2.20538972,49.10059172,2.22782307,49.11138698,18,67,True,female,4,True,False,1582210,18.0,18.0,True
11442239,4,74182.0,74362.0,home,leisure,2.22887047,49.11878345,2.22684674,49.11427309,18,25,True,female,4,True,False,1582215,18.0,18.0,True
11442239,2,56182.0,56302.0,home,shop,2.22887047,49.11878345,2.22528061,49.11244826,18,25,True,female,4,True,False,1582216,18.0,18.0,True
11442239,3,60682.0,60802.0,shop,home,2.22528061,49.11244826,2.22887047,49.11878345,18,25,True,female,4,True,False,1582217,18.0,18.0,True
11442239,5,76582.0,76642.0,leisure,leisure,2.22684674,49.11427309,2.21416988,49.11533258,18,25,True,female,4,True,False,1582218,18.0,18.0,True
11442239,6,79582.0,79642.0,leisure,home,2.21416988,49.11533258,2.22887047,49.11878345,18,25,True,female,4,True,False,1582219,18.0,18.0,True
11443151,4,73258.0,73678.0,other,home,2.21075949,49.12526205,2.22706079,49.11157053,18,36,True,male,5,True,False,1582227,18.0,18.0,True
11443151,3,72658.0,73198.0,other,other,2.20447845,49.14092798,2.21075949,49.12526205,18,36,True,male,5,True,False,1582229,18.0,18.0,True
11443328,0,29084.0,29984.0,home,leisure,2.22440697,49.12189002,2.23121892,49.11857501,18,25,True,female,5,True,False,1582249,18.0,18.0,True
11443328,4,46484.0,46964.0,home,leisure,2.22440697,49.12189002,2.23510993,49.10313123,18,25,True,female,5,True,False,1582250,18.0,18.0,True
11443328,5,51884.0,52484.0,leisure,home,2.23510993,49.10313123,2.22440697,49.12189002,18,25,True,female,5,True,False,1582251,18.0,18.0,True
11443405,2,58749.0,59649.0,other,home,2.21323521,49.11266734,2.20696105,49.10852501,18,32,True,male,5,True,True,1582260,18.0,18.0,True
11443562,0,30537.0,31137.0,home,other,2.21757907,49.11659401,2.21891712,49.1119917,18,49,True,male,3,True,True,1582267,18.0,18.0,True
11443634,2,53855.0,54755.0,home,leisure,2.21961598,49.11850201,2.22582242,49.11293657,18,31,True,male,5,True,False,1582272,18.0,18.0,True
11443634,3,61955.0,62855.0,leisure,home,2.22582242,49.11293657,2.21961598,49.11850201,18,31,True,male,5,True,False,1582273,18.0,18.0,True
11443634,6,72755.0,73355.0,shop,home,2.20733411,49.11455367,2.21961598,49.11850201,18,31,True,male,5,True,False,1582274,18.0,18.0,True
11444362,3,65379.0,65679.0,home,shop,2.22539005,49.1237439,2.22706606,49.12452174,18,39,True,male,4,True,False,1582285,18.0,18.0,True
11444362,4,65799.0,66099.0,shop,home,2.22706606,49.12452174,2.22539005,49.1237439,18,39,True,male,4,True,False,1582286,18.0,18.0,True
11444365,0,32465.0,32585.0,home,other,2.22987839,49.11944003,2.24190503,49.12809904,18,32,False,female,5,True,False,1582291,18.0,18.0,True
11444365,1,32765.0,32885.0,other,leisure,2.24190503,49.12809904,2.23448881,49.10429618,18,32,False,female,5,True,False,1582292,18.0,18.0,True
11445597,0,28891.0,29251.0,home,other,2.22656355,49.12211691,2.22342918,49.11863989,18,42,True,female,5,True,True,1582317,18.0,18.0,True
11446531,0,30403.0,30703.0,home,other,2.22771203,49.10979397,2.23987138,49.1092619,18,40,True,male,2,True,False,1582334,18.0,18.0,True
11446531,3,60103.0,60403.0,home,other,2.22771203,49.10979397,2.23377962,49.11429021,18,40,True,male,2,True,False,1582335,18.0,18.0,True
11446531,4,60703.0,61003.0,other,home,2.23377962,49.11429021,2.22771203,49.10979397,18,40,True,male,2,True,False,1582336,18.0,18.0,True
11446531,5,66403.0,67303.0,home,other,2.22771203,49.10979397,2.20447845,49.14092798,18,40,True,male,2,True,False,1582337,18.0,18.0,True
11446531,6,68203.0,69103.0,other,home,2.20447845,49.14092798,2.22771203,49.10979397,18,40,True,male,2,True,False,1582338,18.0,18.0,True
11448202,6,68339.0,68639.0,home,shop,2.22626993,49.12455097,2.22996537,49.11352316,18,57,True,female,4,True,False,1582347,18.0,18.0,True
