person_id,trip_index,departure_time,arrival_time,preceding_purpose,following_purpose,ox,oy,dx,dy,abm_region,age,employed,sex,socioprofessional_class,has_driving_license,has_pt_subscription,trip_id,origin_abm_region,destination_abm_region,inner_trip
4243060,7,68743.0,69043.0,home,other,1.87275183,48.85692636,1.86830439,48.8561545,17,12,False,male,8,False,False,2389460,17.0,17.0,True
4243060,8,69343.0,69943.0,other,home,1.86830439,48.8561545,1.87275183,48.85692636,17,12,False,male,8,False,False,2389461,17.0,17.0,True
4273277,0,31082.0,31682.0,home,other,1.89949493,48.85610401,1.8967378,48.85239886,17,30,True,female,3,True,True,2391738,17.0,17.0,True
4775712,1,27133.0,28573.0,other,other,1.89854753,48.84982343,1.86830439,48.8561545,17,37,True,male,2,True,False,2392312,17.0,17.0,True
4248804,0,28660.0,29260.0,home,other,1.90497019,48.85880375,1.90197155,48.85617965,17,30,True,female,3,True,True,2392992,17.0,17.0,True
4252949,2,83952.0,84252.0,home,leisure,1.87478013,48.85321348,1.87488185,48.85540471,17,55,True,male,3,True,True,2393052,17.0,17.0,True
4252949,3,84312.0,84552.0,leisure,home,1.87488185,48.85540471,1.87478013,48.85321348,17,55,True,male,3,True,True,2393053,17.0,17.0,True
4253621,0,29815.0,30715.0,home,leisure,1.88653163,48.84947299,1.89847934,48.8481364,17,23,True,female,5,True,False,2393084,17.0,17.0,True
4256062,2,65922.0,66222.0,home,leisure,1.87488038,48.85478969,1.87327155,48.85650393,17,11,False,female,8,False,True,2393149,17.0,17.0,True
4256062,3,71922.0,72222.0,leisure,home,1.87327155,48.85650393,1.87488038,48.85478969,17,11,False,female,8,False,True,2393150,17.0,17.0,True
4259358,2,63767.0,64067.0,home,leisure,1.88593708,48.84762533,1.88472402,48.85007438,17,1,False,female,8,False,True,2393211,17.0,17.0,True
4259358,3,69767.0,70067.0,leisure,home,1.88472402,48.85007438,1.88593708,48.84762533,17,1,False,female,8,False,True,2393212,17.0,17.0,True
4259366,4,60678.0,61278.0,other,home,1.84942072,48.83766401,1.88260504,48.85017702,17,37,True,female,3,True,False,2393223,17.0,17.0,True
4260046,2,48583.0,49183.0,home,other,1.87248733,48.85087339,1.87912275,48.85173237,17,39,False,male,4,True,True,2393235,17.0,17.0,True
4260046,3,49303.0,49783.0,other,home,1.87912275,48.85173237,1.87248733,48.85087339,17,39,False,male,4,True,True,2393236,17.0,17.0,True
4260046,6,58783.0,59383.0,home,other,1.87248733,48.85087339,1.87663563,48.85026422,17,39,False,male,4,True,True,2393237,17.0,17.0,True
4260046,7,59983.0,60283.0,other,home,1.87663563,48.85026422,1.87248733,48.85087339,17,39,False,male,4,True,True,2393238,17.0,17.0,True
4264566,3,61365.0,61965.0,other,home,1.8807001,48.83946456,1.88550206,48.84621998,17,32,True,female,5,False,False,2393290,17.0,17.0,True
4264566,0,28665.0,29265.0,home,other,1.88550206,48.84621998,1.88554726,48.84318873,17,32,True,female,5,False,False,2393291,17.0,17.0,True
4264727,2,61675.0,61975.0,home,shop,1.88858856,48.84802493,1.87944804,48.85003534,17,23,True,female,5,False,True,2393306,17.0,17.0,True
4264727,3,63475.0,63775.0,shop,home,1.87944804,48.85003534,1.88858856,48.84802493,17,23,True,female,5,False,True,2393307,17.0,17.0,True
4266069,2,63312.0,63612.0,home,leisure,1.89937003,48.85612598,1.90335978,48.85505274,17,7,False,female,8,False,True,2393326,17.0,17.0,True
4266069,3,69312.0,69612.0,leisure,home,1.90335978,48.85505274,1.89937003,48.85612598,17,7,False,female,8,False,True,2393327,17.0,17.0,True
4270294,2,70606.0,70906.0,home,shop,1.90065584,48.85109727,1.90583075,48.8559146,17,41,True,female,3,True,True,2393398,17.0,17.0,True
4270294,3,71506.0,71866.0,shop,home,1.90583075,48.8559146,1.90065584,48.85109727,17,41,True,female,3,True,True,2393399,17.0,17.0,True
4270484,4,70528.0,70948.0,shop,home,1.90583075,48.8559146,1.88122894,48.85037849,17,58,True,male,3,True,False,2393408,17.0,17.0,True
4270484,3,70108.0,70168.0,other,shop,1.87601407,48.85571495,1.90583075,48.8559146,17,58,True,male,3,True,False,2393409,17.0,17.0,True
4270484,2,69748.0,70048.0,home,other,1.88122894,48.85037849,1.87601407,48.85571495,17,58,True,male,3,True,False,2393410,17.0,17.0,True
4274450,4,43727.0,44627.0,home,leisure,1.8732715,48.85960193,1.90758326,48.85799646,17,67,False,female,7,True,False,2393471,17.0,17.0,True
4274450,5,49127.0,50027.0,leisure,home,1.90758326,48.85799646,1.8732715,48.85960193,17,67,False,female,7,True,False,2393472,17.0,17.0,True
4274450,0,23927.0,24227.0,home,shop,1.8732715,48.85960193,1.8730669,48.85610977,17,67,False,female,7,True,False,2393473,17.0,17.0,True
4274450,1,24527.0,24827.0,shop,home,1.8730669,48.85610977,1.8732715,48.85960193,17,67,False,female,7,True,False,2393474,17.0,17.0,True
4274450,2,34727.0,35627.0,home,shop,1.8732715,48.85960193,1.8730669,48.85610977,17,67,False,female,7,True,False,2393475,17.0,17.0,True
4274450,3,36227.0,37127.0,shop,home,1.8730669,48.85610977,1.8732715,48.85960193,17,67,False,female,7,True,False,2393476,17.0,17.0,True
4276354,2,58560.0,58860.0,home,other,1.88481682,48.84982401,1.88280183,48.84970082,17,26,False,female,5,True,False,2393491,17.0,17.0,True
4276354,3,59760.0,60360.0,other,home,1.88280183,48.84970082,1.88481682,48.84982401,17,26,False,female,5,True,False,2393492,17.0,17.0,True
4276747,2,63478.0,63778.0,home,leisure,1.89842112,48.85309978,1.90312873,48.85443902,17,7,False,female,8,False,True,2393503,17.0,17.0,True
4276747,3,69478.0,69778.0,leisure,home,1.90312873,48.85443902,1.89842112,48.85309978,17,7,False,female,8,False,True,2393504,17.0,17.0,True
4278074,2,47875.0,48175.0,home,other,1.87872502,48.85370996,1.87577191,48.85299042,17,39,True,male,5,True,False,2393539,17.0,17.0,True
4278074,3,48475.0,48775.0,other,home,1.87577191,48.85299042,1.87872502,48.85370996,17,39,True,male,5,True,False,2393540,17.0,17.0,True
4278714,3,65956.0,66256.0,other,shop,1.87554192,48.85546911,1.8767236,48.85285977,17,24,True,male,3,True,True,2393547,17.0,17.0,True
4278714,4,67756.0,68356.0,shop,home,1.8767236,48.85285977,1.88001466,48.84987012,17,24,True,male,3,True,True,2393548,17.0,17.0,True
4281540,2,63969.0,64269.0,home,leisure,1.88151426,48.84861575,1.88472402,48.85007438,17,13,False,female,8,False,True,2393591,17.0,17.0,True
4281540,3,69969.0,70269.0,leisure,home,1.88472402,48.85007438,1.88151426,48.84861575,17,13,False,female,8,False,True,2393592,17.0,17.0,True
4283860,2,63846.0,64146.0,home,leisure,1.87980647,48.85220539,1.87663563,48.85026422,17,2,False,female,8,False,True,2393636,17.0,17.0,True
4283860,3,69846.0,70146.0,leisure,home,1.87663563,48.85026422,1.87980647,48.85220539,17,2,False,female,8,False,True,2393637,17.0,17.0,True
4288816,2,70973.0,71573.0,home,leisure,1.88119417,48.85073277,1.88472402,48.85007438,17,41,True,male,4,True,False,2393674,17.0,17.0,True
4288816,3,81773.0,82373.0,leisure,home,1.88472402,48.85007438,1.88119417,48.85073277,17,41,True,male,4,True,False,2393675,17.0,17.0,True
4290102,2,62712.0,63012.0,home,shop,1.87887799,48.85070863,1.87633692,48.85294284,17,22,True,female,5,False,True,2393690,17.0,17.0,True
4290102,3,64512.0,64812.0,shop,home,1.87633692,48.85294284,1.87887799,48.85070863,17,22,True,female,5,False,True,2393691,17.0,17.0,True
4296784,3,65335.0,65635.0,other,shop,1.9051998,48.85563622,1.90583075,48.8559146,17,29,False,male,3,True,True,2393771,17.0,17.0,True
4296784,4,67135.0,67735.0,shop,home,1.90583075,48.8559146,1.90209016,48.85725236,17,29,False,male,3,True,True,2393772,17.0,17.0,True
4297822,4,63525.0,63825.0,home,leisure,1.88685091,48.84623981,1.87663563,48.85026422,17,20,False,male,8,False,False,2393801,17.0,17.0,True
4297822,5,67125.0,67605.0,leisure,home,1.87663563,48.85026422,1.88685091,48.84623981,17,20,False,male,8,False,False,2393802,17.0,17.0,True
4250210,0,36122.0,36422.0,home,shop,1.87618088,48.85364915,1.87367554,48.85606954,17,75,False,male,7,True,True,2394578,17.0,17.0,True
4250210,1,38222.0,38522.0,shop,home,1.87367554,48.85606954,1.87618088,48.85364915,17,75,False,male,7,True,True,2394579,17.0,17.0,True
4250210,2,46022.0,46922.0,home,leisure,1.87618088,48.85364915,1.88472402,48.85007438,17,75,False,male,7,True,True,2394580,17.0,17.0,True
4250210,3,46982.0,47822.0,leisure,home,1.88472402,48.85007438,1.87618088,48.85364915,17,75,False,male,7,True,True,2394581,17.0,17.0,True
4271787,0,31819.0,33619.0,home,education,1.89816571,48.85088028,1.87383033,48.8550123,17,15,False,female,8,False,True,2394881,17.0,17.0,True
4271787,1,44419.0,45619.0,education,home,1.87383033,48.8550123,1.89816571,48.85088028,17,15,False,female,8,False,True,2394882,17.0,17.0,True
4271787,2,46819.0,48019.0,home,education,1.89816571,48.85088028,1.87383033,48.8550123,17,15,False,female,8,False,True,2394883,17.0,17.0,True
4271787,3,58819.0,60619.0,education,home,1.87383033,48.8550123,1.89816571,48.85088028,17,15,False,female,8,False,True,2394884,17.0,17.0,True
4254645,2,65275.0,65335.0,other,home,1.88065982,48.85348343,1.88157703,48.85325699,17,42,True,male,4,True,True,2396233,17.0,17.0,True
4268692,2,64585.0,64645.0,other,home,1.88859439,48.84802915,1.88774128,48.84837639,17,35,True,male,4,True,True,2398277,17.0,17.0,True
4276587,4,69993.0,70293.0,home,shop,1.8998537,48.8523938,1.90583075,48.8559146,17,54,True,male,4,True,True,2398416,17.0,17.0,True
4276587,5,70893.0,71193.0,shop,home,1.90583075,48.8559146,1.8998537,48.8523938,17,54,True,male,4,True,True,2398417,17.0,17.0,True
4288313,2,65523.0,65823.0,home,leisure,1.90286902,48.8533167,1.90335978,48.85505274,17,13,False,female,8,False,True,2412391,17.0,17.0,True
4288313,3,71523.0,71823.0,leisure,home,1.90335978,48.85505274,1.90286902,48.8533167,17,13,False,female,8,False,True,2412392,17.0,17.0,True
4056005,1,48043.0,48643.0,leisure,leisure,1.90312873,48.85443902,1.90758326,48.85799646,17,72,False,female,7,True,False,2412937,17.0,17.0,True
4286796,2,45578.0,46178.0,home,other,1.89912498,48.85562203,1.87231904,48.86888619,17,79,False,male,7,True,True,2414209,17.0,17.0,True
4286796,0,35378.0,35678.0,home,shop,1.89912498,48.85562203,1.87944804,48.85003534,17,79,False,male,7,True,True,2414210,17.0,17.0,True
4286796,1,42278.0,42578.0,shop,home,1.87944804,48.85003534,1.89912498,48.85562203,17,79,False,male,7,True,True,2414211,17.0,17.0,True
4077303,1,33361.0,33961.0,other,work,1.88554726,48.84318873,1.9052216,48.85967169,17,35,True,male,4,True,False,2415091,17.0,17.0,True
4244514,0,27067.0,28267.0,home,education,1.90031092,48.85306557,1.87826963,48.85007124,17,8,False,female,8,False,True,2431395,17.0,17.0,True
4244514,1,53767.0,54367.0,education,home,1.87826963,48.85007124,1.90031092,48.85306557,17,8,False,female,8,False,True,2431396,17.0,17.0,True
4249486,0,33942.0,34242.0,home,shop,1.88481682,48.84982401,1.87944804,48.85003534,17,68,False,female,7,True,False,2462015,17.0,17.0,True
4249486,1,36642.0,36942.0,shop,home,1.87944804,48.85003534,1.88481682,48.84982401,17,68,False,female,7,True,False,2462016,17.0,17.0,True
4251724,0,30185.0,30485.0,home,leisure,1.89859695,48.85429396,1.90312873,48.85443902,17,56,True,male,3,True,False,2463294,17.0,17.0,True
4251724,1,31385.0,31685.0,leisure,home,1.90312873,48.85443902,1.89859695,48.85429396,17,56,True,male,3,True,False,2463295,17.0,17.0,True
4251724,6,72785.0,73085.0,home,leisure,1.89859695,48.85429396,1.90312873,48.85443902,17,56,True,male,3,True,False,2463296,17.0,17.0,True
4251724,7,74585.0,74885.0,leisure,home,1.90312873,48.85443902,1.89859695,48.85429396,17,56,True,male,3,True,False,2463297,17.0,17.0,True
4254077,0,31466.0,31766.0,home,leisure,1.88500174,48.84633099,1.88472402,48.85007438,17,49,True,male,3,True,False,2479696,17.0,17.0,True
4254077,1,32666.0,32966.0,leisure,home,1.88472402,48.85007438,1.88500174,48.84633099,17,49,True,male,3,True,False,2479697,17.0,17.0,True
4254077,6,74066.0,74366.0,home,leisure,1.88500174,48.84633099,1.88472402,48.85007438,17,49,True,male,3,True,False,2479698,17.0,17.0,True
4254077,7,75866.0,76166.0,leisure,home,1.88472402,48.85007438,1.88500174,48.84633099,17,49,True,male,3,True,False,2479699,17.0,17.0,True
4252635,3,59123.0,59423.0,home,shop,1.87871402,48.85116199,1.87306326,48.8560073,17,51,True,female,3,True,False,2488123,17.0,17.0,True
4252635,4,63023.0,63323.0,shop,home,1.87306326,48.8560073,1.87871402,48.85116199,17,51,True,female,3,True,False,2488124,17.0,17.0,True
4249170,3,64508.0,66008.0,home,leisure,1.90079897,48.85446702,1.88472402,48.85007438,17,30,True,male,5,True,False,2515902,17.0,17.0,True
4249170,4,66008.0,67508.0,leisure,home,1.88472402,48.85007438,1.90079897,48.85446702,17,30,True,male,5,True,False,2515903,17.0,17.0,True
4248512,4,65985.0,66285.0,home,leisure,1.87151203,48.85627104,1.87912275,48.85173237,17,19,False,male,8,False,False,2531618,17.0,17.0,True
4248512,5,69585.0,70065.0,leisure,home,1.87912275,48.85173237,1.87151203,48.85627104,17,19,False,male,8,False,False,2531619,17.0,17.0,True
4250872,2,71381.0,71801.0,home,shop,1.88623067,48.84532676,1.87944804,48.85003534,17,52,True,male,3,True,True,2553196,17.0,17.0,True
4250872,3,74381.0,74801.0,shop,home,1.87944804,48.85003534,1.88623067,48.84532676,17,52,True,male,3,True,True,2553197,17.0,17.0,True
4408689,2,64693.0,65293.0,other,other,1.87423547,48.85177957,1.90041015,48.85547313,17,34,True,female,4,True,False,2580929,17.0,17.0,True
4745466,2,42295.0,42595.0,work,leisure,1.87248679,48.85975079,1.88472402,48.85007438,17,18,False,female,5,False,False,2596516,17.0,17.0,True
4745466,3,46795.0,47095.0,leisure,work,1.88472402,48.85007438,1.87248679,48.85975079,17,18,False,female,5,False,False,2596517,17.0,17.0,True
4278409,3,58390.0,58690.0,home,other,1.87342902,48.85628803,1.87080277,48.86401025,17,13,False,male,8,False,False,2716256,17.0,17.0,True
4278409,4,58990.0,59290.0,other,home,1.87080277,48.86401025,1.87342902,48.85628803,17,13,False,male,8,False,False,2716257,17.0,17.0,True
4278409,5,61690.0,61990.0,home,other,1.87342902,48.85628803,1.87713468,48.85359872,17,13,False,male,8,False,False,2716259,17.0,17.0,True
4278409,6,62050.0,62350.0,other,home,1.87713468,48.85359872,1.87342902,48.85628803,17,13,False,male,8,False,False,2716260,17.0,17.0,True
4278409,7,67090.0,67390.0,home,other,1.87342902,48.85628803,1.8707204,48.86203069,17,13,False,male,8,False,False,2716261,17.0,17.0,True
4278409,8,67690.0,68290.0,other,home,1.8707204,48.86203069,1.87342902,48.85628803,17,13,False,male,8,False,False,2716262,17.0,17.0,True
4291949,5,83977.0,84577.0,home,leisure,1.88046805,48.84915104,1.87663563,48.85026422,17,40,True,male,3,True,False,2858583,17.0,17.0,True
4291949,6,84637.0,85177.0,leisure,home,1.87663563,48.85026422,1.88046805,48.84915104,17,40,True,male,3,True,False,2858584,17.0,17.0,True
4248179,3,62578.0,62878.0,shop,home,1.87367554,48.85606954,1.88790231,48.84871352,17,54,True,female,4,True,False,2867869,17.0,17.0,True
4266923,0,29780.0,30380.0,home,other,1.88563598,48.84528502,1.88708753,48.84456497,17,38,True,female,5,False,False,2871612,17.0,17.0,True
4263841,4,66110.0,67010.0,other,leisure,1.89854753,48.84982343,1.90312873,48.85443902,17,25,True,male,4,True,True,2879326,17.0,17.0,True
4263841,5,69710.0,70310.0,leisure,home,1.90312873,48.85443902,1.899163,48.84984196,17,25,True,male,4,True,True,2879327,17.0,17.0,True
4266821,2,67431.0,67671.0,home,other,1.88641199,48.84657599,1.87778808,48.85626261,17,44,True,female,4,True,True,2917085,17.0,17.0,True
4266821,3,67971.0,68331.0,other,home,1.87778808,48.85626261,1.88641199,48.84657599,17,44,True,female,4,True,True,2917086,17.0,17.0,True
4248688,4,69407.0,69467.0,other,home,1.87635559,48.85231082,1.88194503,48.85027797,17,47,True,female,4,True,False,3067583,17.0,17.0,True
4296532,4,65628.0,66528.0,other,leisure,1.90647129,48.86021674,1.90758326,48.85799646,17,24,True,male,4,True,True,3069874,17.0,17.0,True
4296532,5,69228.0,69828.0,leisure,home,1.90758326,48.85799646,1.90734095,48.85861879,17,24,True,male,4,True,True,3069875,17.0,17.0,True
4263849,5,68185.0,68785.0,leisure,home,1.90583075,48.8559146,1.90382827,48.85250831,17,25,True,male,4,True,True,3072220,17.0,17.0,True
4263849,4,64585.0,65485.0,other,leisure,1.90295401,48.8518035,1.90583075,48.8559146,17,25,True,male,4,True,True,3072221,17.0,17.0,True
4292561,3,63810.0,64230.0,home,other,1.87892503,48.85031798,1.90295401,48.8518035,17,28,True,male,5,True,True,3124124,17.0,17.0,True
4292561,4,64530.0,65010.0,other,home,1.90295401,48.8518035,1.87892503,48.85031798,17,28,True,male,5,True,True,3124125,17.0,17.0,True
4270542,4,63498.0,64098.0,leisure,home,1.87663563,48.85026422,1.89731474,48.85273074,17,24,True,male,4,True,False,3205211,17.0,17.0,True
4269330,0,30034.0,30334.0,home,leisure,1.89775234,48.85512444,1.90312873,48.85443902,17,56,True,male,3,True,False,3210267,17.0,17.0,True
4269330,1,31234.0,31534.0,leisure,home,1.90312873,48.85443902,1.89775234,48.85512444,17,56,True,male,3,True,False,3210268,17.0,17.0,True
4269330,6,72634.0,72934.0,home,leisure,1.89775234,48.85512444,1.90312873,48.85443902,17,56,True,male,3,True,False,3210269,17.0,17.0,True
4269330,7,74434.0,74734.0,leisure,home,1.90312873,48.85443902,1.89775234,48.85512444,17,56,True,male,3,True,False,3210270,17.0,17.0,True
4276313,2,68667.0,69087.0,home,shop,1.9071946,48.8585033,1.87944804,48.85003534,17,45,True,male,3,True,True,3221718,17.0,17.0,True
4276313,3,71667.0,72087.0,shop,home,1.87944804,48.85003534,1.9071946,48.8585033,17,45,True,male,3,True,True,3221719,17.0,17.0,True
4277807,2,69162.0,69582.0,home,shop,1.90083696,48.8499136,1.87944804,48.85003534,17,52,True,male,3,True,True,3222054,17.0,17.0,True
4277807,3,72162.0,72582.0,shop,home,1.87944804,48.85003534,1.90083696,48.8499136,17,52,True,male,3,True,True,3222055,17.0,17.0,True
4246343,0,27529.0,27649.0,home,other,1.90885168,48.85857682,1.89854753,48.84982343,17,32,True,male,3,True,True,3222393,17.0,17.0,True
4249292,2,68991.0,69411.0,home,shop,1.89866895,48.856549,1.87367554,48.85606954,17,51,True,male,3,True,True,3222418,17.0,17.0,True
4249292,3,71991.0,72411.0,shop,home,1.87367554,48.85606954,1.89866895,48.856549,17,51,True,male,3,True,True,3222419,17.0,17.0,True
4279560,0,29568.0,29868.0,home,leisure,1.87219297,48.85901676,1.87327155,48.85650393,17,59,True,male,3,True,False,3222843,17.0,17.0,True
4279560,1,30768.0,31068.0,leisure,home,1.87327155,48.85650393,1.87219297,48.85901676,17,59,True,male,3,True,False,3222844,17.0,17.0,True
4279560,6,72168.0,72468.0,home,leisure,1.87219297,48.85901676,1.87327155,48.85650393,17,59,True,male,3,True,False,3222845,17.0,17.0,True
4279560,7,73968.0,74268.0,leisure,home,1.87327155,48.85650393,1.87219297,48.85901676,17,59,True,male,3,True,False,3222846,17.0,17.0,True
4292551,3,61849.0,62269.0,home,other,1.87887799,48.85070863,1.84848982,48.86003944,17,28,True,male,5,True,True,3223400,17.0,17.0,True
4292551,4,62569.0,63049.0,other,home,1.84848982,48.86003944,1.87887799,48.85070863,17,28,True,male,5,True,True,3223401,17.0,17.0,True
4266918,5,82725.0,83325.0,home,leisure,1.88001466,48.84987012,1.88472402,48.85007438,17,41,True,male,3,True,False,3224080,17.0,17.0,True
4266918,6,83385.0,83925.0,leisure,home,1.88472402,48.85007438,1.88001466,48.84987012,17,41,True,male,3,True,False,3224081,17.0,17.0,True
12115590,2,57388.0,57688.0,home,shop,1.89949232,48.85108337,1.87944804,48.85003534,17,27,True,female,5,True,False,3228821,17.0,17.0,True
12115590,3,68188.0,68488.0,shop,home,1.87944804,48.85003534,1.89949232,48.85108337,17,27,True,female,5,True,False,3228822,17.0,17.0,True
4249289,4,63427.0,63727.0,home,other,1.9003076,48.85427058,1.91165986,48.86023499,17,52,True,female,4,True,False,3229117,17.0,17.0,True
4249289,5,63787.0,64327.0,other,home,1.91165986,48.86023499,1.9003076,48.85427058,17,52,True,female,4,True,False,3229118,17.0,17.0,True
4249289,6,68827.0,69127.0,home,shop,1.9003076,48.85427058,1.90583075,48.8559146,17,52,True,female,4,True,False,3229119,17.0,17.0,True
4249289,7,70627.0,70927.0,shop,home,1.90583075,48.8559146,1.9003076,48.85427058,17,52,True,female,4,True,False,3229120,17.0,17.0,True
4269366,0,33450.0,33750.0,home,other,1.87251893,48.8598912,1.87477934,48.86218953,17,21,True,female,4,True,False,3229129,17.0,17.0,True
4269366,1,34050.0,34350.0,other,home,1.87477934,48.86218953,1.87251893,48.8598912,17,21,True,female,4,True,False,3229130,17.0,17.0,True
4295325,2,68872.0,69292.0,home,shop,1.87656431,48.85671152,1.87912275,48.85173237,17,51,True,male,3,True,True,3229144,17.0,17.0,True
4295325,3,71872.0,72292.0,shop,home,1.87912275,48.85173237,1.87656431,48.85671152,17,51,True,male,3,True,True,3229145,17.0,17.0,True
4254066,2,68182.0,68302.0,home,shop,1.88453303,48.84748597,1.87944804,48.85003534,17,16,False,male,8,False,True,3229414,17.0,17.0,True
4254066,3,68362.0,68482.0,shop,home,1.87944804,48.85003534,1.88453303,48.84748597,17,16,False,male,8,False,True,3229415,17.0,17.0,True
4254066,4,69082.0,69202.0,home,shop,1.88453303,48.84748597,1.87944804,48.85003534,17,16,False,male,8,False,True,3229416,17.0,17.0,True
4254066,5,69262.0,69382.0,shop,home,1.87944804,48.85003534,1.88453303,48.84748597,17,16,False,male,8,False,True,3229417,17.0,17.0,True
