id,origin,destination,start_time,kind
155,102,52,2990,Human
156,68,60,3590,Human
157,88,78,1822,Human
158,68,79,631,Human
159,103,55,3503,Human
160,41,4,2256,Human
161,87,5,937,Human
162,10,59,3353,Human
163,104,66,1422,Human
164,79,39,1248,Human
165,92,56,3473,Human
166,105,80,792,Human
167,19,81,734,Human
168,92,39,683,Human
169,106,82,110,Human
170,107,52,1899,Human
171,29,9,2388,Human
172,108,83,1569,Human
173,34,0,1452,Human
174,109,8,3587,Human
175,68,37,6,Human
176,110,84,1166,Human
177,101,32,1288,Human
178,88,16,2188,Human
179,111,33,2258,Human
180,71,33,1627,Human
181,112,70,2345,Human
182,0,33,2961,Human
183,113,81,797,Human
184,114,85,2057,Human
185,115,86,1157,Human
186,116,39,2465,Human
187,110,87,3365,Human
188,98,32,700,Human
189,34,0,3431,Human
190,79,66,171,Human
191,117,39,2161,Human
192,117,32,2744,Human
193,25,88,448,Human
194,110,89,735,Human
195,79,90,1565,Human
196,118,91,2587,Human
197,58,78,706,Human
198,119,39,2867,Human
199,120,33,3541,Human
200,104,45,540,Human
201,82,92,51,Human
202,120,33,756,Human
203,0,39,3475,Human
204,121,39,1845,Human
205,58,70,407,Human
206,122,49,2927,Human
207,123,31,1523,Human
208,63,93,1127,Human
209,45,45,286,Human
210,124,94,6,Human
211,125,50,3144,Human
212,48,33,215,Human
213,126,4,122,Human
214,127,39,2081,Human
215,63,94,626,Human
216,128,33,2633,Human
217,58,39,2740,Human
218,129,33,2606,Human
219,70,95,686,Human
220,130,65,3576,Human
221,0,39,2003,Human
222,131,4,510,Human
223,84,29,2918,Human
224,132,46,1598,Human
225,71,50,3411,Human
226,133,60,684,Human
227,134,39,1928,Human
228,38,96,2335,Human
229,36,97,2861,Human
230,76,98,45,Human
231,135,69,856,Human
232,0,2,2065,Human
233,77,2,2363,Human
234,125,82,551,Human
235,136,99,734,Human
236,61,100,510,Human
237,6,101,3472,Human
238,121,2,3427,Human
239,57,4,2571,Human
240,76,102,2385,Human
241,136,39,2113,Human
242,23,103,1975,Human
243,137,8,1239,Human
244,18,104,3039,Human
245,125,4,2049,Human
246,138,33,2419,Human
247,92,105,2856,Human
248,63,106,2499,Human
249,67,107,447,Human
250,14,45,1883,Human
251,139,2,879,Human
252,76,108,2679,Human
253,140,109,313,Human
254,141,11,1909,Human
255,142,4,3174,Human
256,36,110,1908,Human
257,77,2,1397,Human
258,143,11,142,Human
259,110,111,263,Human
260,144,39,56,Human
261,39,107,559,Human
262,9,39,3342,Human
263,77,8,2440,Human
264,145,2,1306,Human
265,76,112,2506,Human
266,121,53,1969,Human
267,82,48,1199,Human
268,146,46,3133,Human
269,147,56,1556,Human
270,68,60,2223,Human
271,138,113,3147,Human
272,88,114,2065,Human
273,51,8,3209,Human
274,124,36,2145,Human
275,148,39,3193,Human
276,135,45,104,Human
277,29,8,2167,Human
278,149,9,1958,Human
279,13,83,32,Human
280,51,107,2790,Human
281,150,115,25,Human
282,55,0,2300,Human
283,151,50,1044,Human
284,98,0,1315,Human
285,152,0,1858,Human
286,1,54,3058,Human
287,24,11,3078,Human
288,153,29,3428,Human
289,154,116,2768,Human
290,88,52,1381,Human
291,17,5,1855,Human
292,78,117,2501,Human
293,60,5,1421,Human
294,155,41,3335,Human
295,14,118,323,Human
296,70,119,502,Human
297,22,0,1543,Human
298,98,0,2188,Human
299,54,0,1914,Human
300,156,2,1127,Human
301,14,30,3286,Human
302,157,11,1486,Human
303,8,9,1679,Human
304,53,0,1866,Human
305,1,5,1737,Human
306,153,32,3481,Human
307,89,0,161,Human
308,47,38,1561,Human
309,151,41,2527,Human
310,158,52,2818,Human
311,1,32,1551,Human
312,159,120,1536,Human
313,67,0,2133,Human
314,99,41,2511,Human
315,35,0,2866,Human
316,1,121,2516,Human
317,1,74,1719,Human
318,98,66,1184,Human
319,160,0,1762,Human
320,160,0,2272,Human
321,88,52,3369,Human
322,67,0,3472,Human
323,88,29,3476,Human
324,14,29,3489,Human
325,153,45,203,Human
326,68,25,725,Human
327,133,92,1029,Human
328,39,11,699,Human
329,161,0,3175,Human
330,14,6,3190,Human
331,162,0,3438,Human
332,158,52,1646,Human
333,68,122,2546,Human
334,48,11,2545,Human
335,88,0,3150,Human
336,163,123,1694,Human
337,162,81,28,Human
338,48,91,194,Human
339,11,99,632,Human
340,164,124,2521,Human
341,32,19,988,Human
342,13,41,2379,Human
343,165,76,3466,Human
344,156,121,2330,Human
345,166,2,2990,Human
346,13,41,3325,Human
347,167,41,218,Human
348,48,47,2318,Human
349,74,83,2729,Human
350,74,121,2786,Human
351,21,121,3574,Human
352,52,125,1250,Human
353,84,62,1910,Human
354,14,126,2037,Human
355,168,39,2969,Human
356,169,121,2883,Human
357,166,76,3543,Human
358,170,127,1233,Human
359,164,107,1020,Human
360,171,60,3462,Human
361,172,53,3303,Human
362,83,81,2343,Human
363,89,2,1785,Human
364,131,128,2038,Human
365,160,129,2684,Human
366,173,41,1055,Human
367,174,29,2214,Human
368,67,130,1287,Human
369,175,53,3087,Human
370,155,62,2810,Human
371,13,131,1386,Human
372,63,9,2319,Human
373,105,9,2494,Human
374,176,76,1894,Human
375,63,128,3074,Human
376,14,66,1038,Human
377,177,11,1938,Human
378,178,41,3599,Human
379,63,92,263,Human
380,2,50,923,Human
381,177,11,1383,Human
382,14,66,2283,Human
383,11,112,2747,Human
384,33,29,2957,Human
385,33,83,1053,Human
386,65,123,1713,Human
387,179,92,2953,Human
388,180,60,3417,Human
389,76,55,257,Human
390,48,40,1001,Human
391,181,132,400,Human
392,78,50,3213,Human
393,124,95,2492,Human
394,92,62,1461,Human
395,141,133,2661,Human
396,182,2,2517,Human
397,65,134,2977,Human
398,35,128,2303,Human
399,183,48,2316,Human
400,184,11,2752,Human
401,185,135,214,Human
402,179,41,364,Human
403,88,63,1032,Human
404,76,50,2293,Human
405,80,39,2693,Human
406,88,41,3235,Human
407,169,128,2139,Human
408,163,136,3039,Human
409,88,41,3135,Human
410,29,130,1316,Human
411,67,2,2653,Human
412,80,52,523,Human
413,68,137,2623,Human
414,145,63,2,Human
415,120,41,2719,Human
416,136,46,1838,Human
417,131,36,3038,Human
418,9,76,1675,Human
419,87,2,425,Human
420,107,138,453,Human
421,186,41,1893,Human
422,67,107,808,Human
423,115,53,2608,Human
424,187,135,407,Human
425,188,61,2728,Human
426,76,139,747,Human
427,78,46,518,Human
428,189,8,2766,Human
429,94,46,681,Human
430,65,130,497,Human
431,175,83,1097,Human
432,76,140,3321,Human
433,190,2,1826,Human
434,180,66,1651,Human
435,115,141,626,Human
436,191,135,247,Human
437,126,76,709,Human
438,105,142,3409,Human
439,78,16,226,Human
440,192,76,3302,Human
441,193,76,3122,Human
442,192,46,2897,Human
443,111,76,2184,Human
444,105,143,3084,Human
445,124,107,1086,Human
446,180,81,472,Human
447,187,92,87,Human
448,194,70,1702,Human
449,25,144,3502,Human
450,194,81,1572,Human
451,195,45,2075,Human
452,76,145,704,Human
453,177,107,166,Human
454,196,76,2499,Human
455,197,2,936,Human
456,76,146,1836,Human
457,198,2,494,Human
458,198,2,2269,Human
459,109,8,307,Human
460,187,8,3175,Human
