id,origin,destination,start_time,kind
139,58,116,1756,Human
140,126,117,1156,Human
141,127,116,1098,Human
142,10,118,353,Human
143,128,119,861,Human
144,66,120,353,Human
145,129,121,527,Human
146,130,122,645,Human
147,91,123,213,Human
148,131,124,1664,Human
149,132,125,457,Human
150,133,126,757,Human
151,23,36,96,Human
152,134,127,996,Human
153,135,128,1482,Human
154,136,58,1326,Human
155,137,129,951,Human
156,136,130,795,Human
157,138,67,1410,Human
158,139,131,330,Human
159,140,132,254,Human
160,117,94,1423,Human
161,141,133,402,Human
162,29,134,1655,Human
163,142,135,1179,Human
164,143,136,1547,Human
165,144,137,1605,Human
166,34,138,23,Human
167,145,139,202,Human
168,146,140,802,Human
169,147,21,30,Human
170,148,19,326,Human
171,149,141,1641,Human
172,150,142,160,Human
173,151,109,1454,Human
174,34,143,421,Human
175,152,144,879,Human
176,153,43,1387,Human
177,154,145,1256,Human
178,155,146,879,Human
179,156,147,999,Human
180,157,61,745,Human
181,120,148,675,Human
182,101,149,770,Human
183,82,150,46,Human
184,158,151,646,Human
185,159,149,849,Human
186,160,46,279,Human
187,161,72,1114,Human
188,88,84,709,Human
189,56,72,690,Human
190,91,48,406,Human
191,162,152,301,Human
192,163,153,1201,Human
193,164,75,1529,Human
194,165,154,1720,Human
195,166,155,486,Human
196,167,74,21,Human
197,65,156,1521,Human
198,34,157,252,Human
199,168,92,877,Human
200,169,116,1177,Human
201,170,158,21,Human
202,171,159,921,Human
203,88,160,709,Human
204,172,161,1423,Human
205,173,149,1447,Human
206,174,162,187,Human
207,10,163,189,Human
208,175,164,346,Human
209,176,165,1726,Human
210,177,166,687,Human
211,88,154,1047,Human
212,178,21,26,Human
213,65,58,268,Human
214,143,167,1042,Human
215,179,168,624,Human
216,180,18,1524,Human
217,120,166,585,Human
218,61,58,1012,Human
219,120,169,208,Human
220,181,170,1644,Human
221,30,90,1384,Human
222,182,171,1424,Human
223,120,172,680,Human
224,183,173,1297,Human
225,111,154,307,Human
226,184,109,1718,Human
227,185,174,1285,Human
228,61,175,1699,Human
229,186,58,275,Human
230,120,176,547,Human
231,187,177,81,Human
232,188,158,132,Human
233,0,158,148,Human
234,189,171,1474,Human
235,190,178,601,Human
236,191,179,330,Human
237,192,180,450,Human
238,56,154,493,Human
239,56,154,374,Human
240,30,72,858,Human
241,30,154,395,Human
242,140,181,41,Human
243,120,182,417,Human
244,137,183,889,Human
245,107,184,1009,Human
246,111,64,1469,Human
247,180,107,1312,Human
248,193,185,438,Human
249,194,186,201,Human
250,88,187,1064,Human
251,195,74,1342,Human
252,196,188,496,Human
253,197,61,680,Human
254,88,107,134,Human
255,85,176,1034,Human
256,198,154,923,Human
257,199,107,1796,Human
258,47,73,1252,Human
259,200,109,460,Human
260,201,112,1137,Human
261,72,154,458,Human
262,202,154,459,Human
263,203,0,1499,Human
264,204,154,1747,Human
265,205,107,449,Human
266,206,24,1217,Human
267,101,64,357,Human
268,118,112,583,Human
269,207,154,94,Human
270,208,107,684,Human
271,209,107,1445,Human
272,80,189,930,Human
273,210,24,1702,Human
274,211,72,1206,Human
275,212,112,698,Human
276,65,180,5,Human
277,76,112,1553,Human
278,213,134,1175,Human
279,199,190,1679,Human
280,214,24,1698,Human
281,186,109,1437,Human
282,88,109,1108,Human
283,88,191,1689,Human
284,215,112,185,Human
285,61,109,335,Human
286,194,100,146,Human
287,88,109,867,Human
288,216,109,1062,Human
289,209,192,614,Human
290,217,193,507,Human
291,218,194,56,Human
292,219,107,1016,Human
293,220,112,1707,Human
294,88,140,843,Human
295,221,195,684,Human
296,215,106,659,Human
297,222,196,1689,Human
298,73,197,898,Human
299,61,198,1456,Human
300,61,199,81,Human
301,88,133,740,Human
302,223,72,479,Human
303,191,35,159,Human
304,224,72,796,Human
305,225,200,517,Human
306,226,67,1265,Human
307,227,183,1118,Human
308,228,121,687,Human
309,34,201,1287,Human
310,209,114,590,Human
311,229,202,862,Human
312,230,24,400,Human
313,191,203,1238,Human
314,231,204,460,Human
315,232,24,356,Human
316,186,165,1426,Human
317,233,109,1006,Human
318,233,109,1724,Human
319,234,112,1324,Human
320,235,101,847,Human
321,236,205,827,Human
322,237,109,1136,Human
323,238,49,51,Human
324,66,112,144,Human
325,239,206,135,Human
326,118,165,906,Human
327,240,109,642,Human
328,241,74,404,Human
329,242,74,10,Human
330,243,207,421,Human
331,98,54,965,Human
332,244,69,670,Human
333,71,14,790,Human
334,245,208,1441,Human
335,140,109,132,Human
336,221,209,767,Human
337,246,100,309,Human
338,247,210,1179,Human
339,13,112,643,Human
340,88,198,1520,Human
341,71,112,1074,Human
342,83,211,1382,Human
343,248,195,923,Human
344,249,128,1273,Human
345,28,75,1797,Human
346,140,109,628,Human
347,68,106,1786,Human
348,250,198,487,Human
349,170,212,54,Human
350,69,213,1709,Human
351,251,214,542,Human
352,252,23,154,Human
353,52,215,154,Human
354,214,165,1141,Human
355,86,151,606,Human
356,253,216,519,Human
357,254,133,369,Human
358,120,217,597,Human
359,255,218,1197,Human
360,144,21,199,Human
361,256,217,1741,Human
362,50,219,1588,Human
363,13,220,636,Human
364,257,168,521,Human
365,258,221,951,Human
366,259,222,1551,Human
367,260,223,822,Human
368,144,224,1067,Human
369,261,68,842,Human
370,262,225,1502,Human
371,263,128,888,Human
372,121,106,778,Human
373,76,226,439,Human
374,264,227,417,Human
375,265,228,1453,Human
376,266,9,1396,Human
377,217,229,139,Human
378,267,230,376,Human
379,119,231,941,Human
380,56,79,378,Human
381,268,90,652,Human
382,157,232,477,Human
383,269,233,644,Human
384,270,174,357,Human
385,271,234,853,Human
386,272,235,1502,Human
387,273,236,336,Human
388,88,158,658,Human
389,274,237,140,Human
390,275,38,82,Human
391,276,58,900,Human
392,277,107,207,Human
393,278,142,464,Human
394,279,238,1520,Human
395,184,218,548,Human
396,280,58,1659,Human
397,281,72,1267,Human
398,14,239,1707,Human
399,282,58,966,Human
400,283,109,252,Human
401,284,58,1726,Human
402,95,240,1619,Human
403,101,218,137,Human
404,240,181,1358,Human
405,120,241,1213,Human
406,285,242,899,Human
407,286,67,1431,Human
408,5,207,216,Human
409,287,217,547,Human
410,95,243,1436,Human
411,122,67,1284,Human
412,95,107,424,Human
413,247,244,183,Human
414,120,245,1440,Human
415,288,246,1433,Human
416,289,175,1523,Human
417,290,90,486,Human
418,64,247,1474,Human
419,291,67,285,Human
420,142,248,1782,Human
421,231,207,778,Human
422,0,249,477,Human
423,133,90,359,Human
424,292,250,469,Human
425,8,41,887,Human
426,293,72,101,Human
427,23,171,29,Human
428,294,251,165,Human
429,295,252,353,Human
430,296,58,415,Human
431,255,9,523,Human
432,297,253,941,Human
433,12,90,1091,Human
434,298,254,864,Human
435,60,210,870,Human
436,299,58,75,Human
437,300,9,1672,Human
438,301,255,1133,Human
439,302,109,1534,Human
440,120,256,299,Human
441,58,257,1208,Human
442,133,90,237,Human
443,136,125,1137,Human
444,303,221,1157,Human
445,21,258,1163,Human
446,304,74,616,Human
447,305,77,1613,Human
448,306,29,860,Human
449,172,259,1760,Human
450,274,260,1577,Human
451,259,260,895,Human
452,275,19,289,Human
453,307,261,474,Human
454,308,262,1074,Human
455,296,263,582,Human
456,136,89,58,Human
457,58,264,1568,Human
458,309,265,1574,Human
459,310,266,618,Human
460,274,267,57,Human
461,311,62,644,Human
462,138,212,411,Human
463,80,268,888,Human
464,312,218,1788,Human
465,58,269,1569,Human
466,313,270,1188,Human
467,314,35,1788,Human
468,315,35,1162,Human
469,64,271,1278,Human
470,59,72,738,Human
471,309,264,114,Human
472,125,242,1314,Human
473,284,162,209,Human
474,173,272,1709,Human
475,316,273,206,Human
476,317,79,847,Human
477,318,274,425,Human
478,319,16,1085,Human
479,59,275,269,Human
480,320,276,1228,Human
481,321,277,1531,Human
482,322,217,1747,Human
483,323,90,164,Human
484,324,255,487,Human
485,325,9,187,Human
486,326,137,547,Human
487,327,167,1417,Human
488,328,230,116,Human
489,123,278,1717,Human
490,329,226,1,Human
491,148,279,96,Human
492,330,280,319,Human
493,275,19,1291,Human
494,274,281,348,Human
495,2,282,1727,Human
496,331,254,179,Human
497,332,186,591,Human
498,333,221,1638,Human
499,133,283,32,Human
500,334,284,27,Human
501,274,285,510,Human
502,335,286,1604,Human
503,336,77,1443,Human
504,337,287,1189,Human
505,275,283,650,Human
506,77,38,1550,Human
507,338,288,146,Human
508,339,289,1542,Human
509,305,290,684,Human
510,340,158,395,Human
511,341,133,1444,Human
512,136,291,852,Human
513,342,292,285,Human
514,144,255,1453,Human
515,275,38,612,Human
516,343,293,1489,Human
517,344,58,1218,Human
518,45,68,317,Human
519,262,294,1217,Human
520,327,158,12,Human
521,345,67,1531,Human
522,277,90,717,Human
523,338,90,878,Human
524,18,256,1541,Human
525,21,8,1324,Human
526,2,295,476,Human
527,346,79,1394,Human
528,347,65,187,Human
529,348,264,1294,Human
530,56,55,57,Human
531,349,254,1199,Human
532,350,67,198,Human
533,275,287,1456,Human
534,351,67,1288,Human
535,136,38,413,Human
536,352,108,808,Human
537,116,296,1708,Human
538,353,297,165,Human
539,354,298,162,Human
540,355,84,1062,Human
541,148,299,1409,Human
542,356,38,1593,Human
543,275,295,1585,Human
544,49,300,391,Human
545,130,301,375,Human
546,357,77,442,Human
547,257,37,871,Human
548,219,302,302,Human
549,358,302,192,Human
550,23,67,1601,Human
551,136,303,475,Human
552,274,304,61,Human
553,274,305,561,Human
554,359,234,1323,Human
555,360,306,1105,Human
556,361,307,379,Human
557,362,308,1719,Human
558,133,3,1453,Human
559,363,221,217,Human
560,259,309,337,Human
561,171,310,508,Human
562,133,134,321,Human
563,23,109,741,Human
564,364,67,764,Human
565,138,223,1263,Human
566,358,311,311,Human
567,86,283,745,Human
568,365,4,3,Human
569,16,30,304,Human
570,366,244,716,Human
571,367,90,1336,Human
572,287,312,1651,Human
573,368,313,1518,Human
574,170,314,138,Human
575,369,102,738,Human
576,370,47,927,Human
577,371,143,1028,Human
578,372,208,795,Human
579,276,315,1695,Human
580,350,234,522,Human
581,180,2,201,Human
582,280,316,67,Human
583,373,317,847,Human
584,374,67,11,Human
585,323,4,147,Human
586,375,318,133,Human
587,252,4,1320,Human
588,376,319,274,Human
589,377,280,52,Human
590,378,320,158,Human
591,377,216,1698,Human
592,379,90,82,Human
593,136,321,1282,Human
594,140,322,1487,Human
595,271,165,102,Human
596,380,217,575,Human
597,255,126,1175,Human
598,344,24,1228,Human
599,381,323,1413,Human
600,182,4,14,Human
601,103,121,57,Human
602,34,324,177,Human
603,367,105,738,Human
604,382,325,18,Human
605,21,312,1073,Human
606,370,325,607,Human
607,383,326,609,Human
608,145,327,745,Human
609,384,328,1499,Human
610,385,329,1139,Human
611,361,140,89,Human
612,240,251,449,Human
613,164,330,1256,Human
614,386,311,1244,Human
615,223,331,623,Human
616,387,116,1355,Human
617,388,174,1205,Human
618,344,74,866,Human
619,389,332,348,Human
620,390,194,493,Human
621,391,333,878,Human
622,392,334,1478,Human
623,66,220,427,Human
624,393,86,1327,Human
625,191,335,706,Human
626,252,336,802,Human
627,394,337,187,Human
628,395,224,91,Human
629,396,338,1713,Human
630,328,31,1445,Human
631,117,165,790,Human
632,288,31,1484,Human
633,397,216,470,Human
634,398,47,366,Human
635,399,158,1017,Human
636,400,339,526,Human
637,272,31,868,Human
638,294,340,1768,Human
639,397,181,1074,Human
640,401,134,1674,Human
641,402,67,745,Human
642,38,295,124,Human
643,287,325,1230,Human
644,403,100,706,Human
645,267,280,1066,Human
646,109,89,862,Human
647,275,341,1462,Human
648,287,342,689,Human
649,404,343,884,Human
650,170,344,980,Human
651,21,325,29,Human
652,129,116,1010,Human
653,367,4,1628,Human
654,405,341,81,Human
655,21,325,912,Human
656,379,116,440,Human
657,406,321,1340,Human
658,325,71,290,Human
659,407,134,457,Human
660,408,345,1261,Human
661,345,57,547,Human
662,409,346,293,Human
663,92,181,1467,Human
664,28,341,1718,Human
665,410,105,1073,Human
666,46,216,1044,Human
667,387,341,733,Human
668,108,86,1698,Human
669,411,4,612,Human
670,412,223,482,Human
671,57,174,911,Human
672,377,186,1228,Human
673,413,210,1593,Human
674,366,90,1662,Human
675,19,223,90,Human
676,414,226,1290,Human
677,415,347,1651,Human
678,416,311,1317,Human
679,190,348,146,Human
680,109,52,1592,Human
681,123,324,570,Human
682,417,349,764,Human
683,252,350,876,Human
684,358,325,1200,Human
685,129,346,1270,Human
686,418,335,211,Human
687,310,4,28,Human
688,109,4,820,Human
689,419,24,1078,Human
690,130,325,1068,Human
691,278,351,207,Human
692,420,134,1680,Human
693,421,179,689,Human
694,192,237,1289,Human
695,422,325,1329,Human
696,423,352,688,Human
697,424,353,1288,Human
698,31,123,865,Human
699,109,4,661,Human
700,364,354,125,Human
701,211,261,1694,Human
702,425,90,855,Human
703,426,171,223,Human
704,397,325,1356,Human
705,427,355,413,Human
706,428,100,345,Human
707,271,356,692,Human
708,419,31,1559,Human
709,429,165,448,Human
710,421,297,720,Human
711,171,357,12,Human
712,430,24,1163,Human
713,140,67,678,Human
714,157,358,832,Human
715,284,109,1759,Human
716,76,226,1211,Human
717,214,121,413,Human
718,431,359,383,Human
719,432,360,743,Human
720,433,181,240,Human
721,80,272,31,Human
722,284,361,1231,Human
723,167,362,575,Human
724,114,158,1661,Human
725,434,363,998,Human
726,176,364,210,Human
727,160,365,1445,Human
728,230,366,1602,Human
729,267,158,1622,Human
730,95,19,439,Human
731,435,93,1339,Human
732,436,43,1336,Human
733,258,367,856,Human
734,140,368,1355,Human
735,252,311,820,Human
736,424,68,1183,Human
737,154,369,649,Human
738,437,224,1249,Human
739,438,24,1000,Human
740,439,141,1030,Human
741,114,370,834,Human
742,256,43,149,Human
743,144,74,1398,Human
744,440,105,1248,Human
745,153,27,1691,Human
746,171,371,674,Human
747,441,31,51,Human
748,442,158,1406,Human
749,443,341,888,Human
750,0,158,1162,Human
751,180,372,787,Human
752,444,373,926,Human
753,142,374,1308,Human
754,445,359,1235,Human
755,193,165,595,Human
756,290,4,385,Human
757,240,210,1643,Human
758,92,375,977,Human
759,148,376,417,Human
760,30,377,1083,Human
761,446,378,648,Human
762,447,24,475,Human
763,10,193,114,Human
764,170,4,1008,Human
765,13,109,1223,Human
766,300,158,1139,Human
767,221,379,1266,Human
768,13,148,691,Human
769,114,79,827,Human
770,448,133,404,Human
771,449,380,330,Human
772,450,158,159,Human
773,450,43,915,Human
774,13,109,426,Human
775,284,381,1222,Human
776,451,109,1139,Human
777,451,109,1122,Human
778,452,43,635,Human
779,16,382,1671,Human
780,245,109,1278,Human
781,0,383,1558,Human
782,453,209,632,Human
783,221,384,520,Human
784,219,385,504,Human
785,135,12,1473,Human
786,427,109,639,Human
787,156,244,1201,Human
788,235,43,309,Human
789,454,386,1704,Human
790,142,387,792,Human
791,16,218,682,Human
792,56,314,1140,Human
793,284,224,1250,Human
794,455,388,1629,Human
795,227,109,313,Human
796,456,18,1611,Human
797,0,194,811,Human
798,91,372,1586,Human
799,457,218,86,Human
800,289,389,1430,Human
801,254,203,1117,Human
802,367,356,1439,Human
803,458,158,15,Human
804,459,43,1767,Human
805,450,390,1658,Human
806,443,391,912,Human
807,162,173,1529,Human
808,86,392,475,Human
809,460,116,579,Human
810,461,393,1675,Human
811,462,90,436,Human
812,437,394,1055,Human
813,327,312,1399,Human
814,290,9,461,Human
815,292,158,1307,Human
816,356,395,30,Human
817,463,168,626,Human
818,138,142,266,Human
819,464,396,1763,Human
820,465,198,527,Human
821,466,108,65,Human
822,117,102,394,Human
823,335,246,994,Human
824,271,67,1467,Human
825,467,181,141,Human
826,275,342,87,Human
827,468,397,1448,Human
828,171,398,959,Human
829,466,200,391,Human
830,8,67,130,Human
831,174,399,338,Human
832,358,216,1420,Human
833,469,90,931,Human
834,121,400,1439,Human
835,178,381,1,Human
836,470,401,661,Human
837,361,402,870,Human
838,471,403,1217,Human
839,385,79,601,Human
840,93,240,1367,Human
841,231,404,1375,Human
842,90,405,1764,Human
843,247,406,532,Human
844,472,407,207,Human
845,473,19,409,Human
846,277,248,515,Human
847,366,212,452,Human
848,474,67,1614,Human
849,398,408,1036,Human
850,108,67,894,Human
851,475,409,593,Human
852,398,55,1691,Human
853,84,410,373,Human
854,476,411,379,Human
855,477,158,318,Human
856,307,79,589,Human
857,23,412,479,Human
858,17,127,1079,Human
859,191,413,1597,Human
860,478,159,795,Human
861,479,414,1800,Human
862,438,248,489,Human
863,93,408,1574,Human
864,299,411,522,Human
865,247,21,1564,Human
866,406,347,1131,Human
867,259,9,209,Human
868,480,38,848,Human
869,386,341,744,Human
870,333,307,1586,Human
871,297,415,1331,Human
872,129,295,419,Human
873,90,312,756,Human
874,481,165,90,Human
875,482,158,656,Human
876,483,416,1418,Human
877,484,38,552,Human
878,485,417,26,Human
879,109,418,1591,Human
880,21,287,1062,Human
881,486,419,237,Human
882,381,347,357,Human
883,487,353,376,Human
884,488,102,201,Human
885,395,420,1347,Human
886,489,25,1133,Human
887,490,253,479,Human
888,466,293,1458,Human
889,491,421,439,Human
890,490,124,825,Human
891,492,422,958,Human
892,493,423,566,Human
893,138,424,597,Human
894,277,425,1055,Human
895,395,426,432,Human
896,494,67,974,Human
897,91,330,58,Human
898,423,420,965,Human
899,495,427,1721,Human
900,84,427,628,Human
901,331,105,134,Human
902,496,428,1009,Human
903,256,429,788,Human
904,131,47,154,Human
905,131,311,972,Human
906,370,295,372,Human
907,497,420,732,Human
908,498,430,132,Human
909,395,431,1221,Human
910,477,249,265,Human
911,360,411,253,Human
912,499,67,1377,Human
913,275,21,1703,Human
914,274,205,1354,Human
915,500,218,1411,Human
916,19,432,559,Human
917,90,174,536,Human
918,89,433,1203,Human
919,271,13,1402,Human
920,262,297,903,Human
921,361,299,720,Human
922,18,279,1689,Human
923,144,105,1367,Human
924,2,363,629,Human
925,501,432,1660,Human
926,148,134,736,Human
927,502,434,372,Human
928,447,435,1264,Human
929,23,4,112,Human
930,503,322,894,Human
931,296,186,1124,Human
932,93,436,1724,Human
933,207,436,883,Human
934,477,90,1441,Human
935,335,437,786,Human
936,504,438,108,Human
937,19,439,1456,Human
938,397,440,107,Human
939,334,432,750,Human
940,505,344,841,Human
941,506,325,570,Human
942,55,223,1511,Human
943,507,441,870,Human
944,508,38,1386,Human
945,218,442,377,Human
946,147,443,962,Human
947,509,444,1400,Human
948,510,124,428,Human
949,170,445,769,Human
950,511,9,904,Human
951,397,446,352,Human
952,110,59,1734,Human
953,512,447,834,Human
954,109,448,333,Human
955,90,344,1625,Human
956,60,68,152,Human
957,513,247,1270,Human
958,385,449,1706,Human
959,514,417,1318,Human
960,342,450,73,Human
961,515,451,1431,Human
962,246,43,463,Human
963,253,188,508,Human
964,516,452,218,Human
965,517,71,207,Human
966,518,453,352,Human
967,519,454,952,Human
968,89,220,353,Human
969,520,38,1549,Human
970,207,352,625,Human
971,429,455,1454,Human
972,22,456,233,Human
973,521,457,353,Human
974,522,239,629,Human
975,523,322,956,Human
976,524,167,1432,Human
977,525,458,100,Human
978,131,459,1281,Human
979,526,417,90,Human
980,527,342,127,Human
981,22,460,470,Human
982,310,87,1024,Human
983,272,68,818,Human
984,528,220,1313,Human
985,393,461,1345,Human
986,108,19,1453,Human
987,529,462,796,Human
988,394,457,1262,Human
989,435,271,359,Human
990,444,102,1380,Human
991,530,120,855,Human
992,531,463,649,Human
993,32,55,967,Human
994,6,464,1243,Human
995,392,163,312,Human
996,492,244,413,Human
997,127,465,1073,Human
998,532,38,24,Human
999,533,38,980,Human
1000,64,134,1307,Human
1001,304,466,716,Human
1002,291,158,1481,Human
1003,32,124,649,Human
1004,358,460,1328,Human
1005,8,467,1400,Human
1006,534,468,1526,Human
1007,535,457,111,Human
1008,163,274,751,Human
1009,202,369,447,Human
1010,437,385,1047,Human
1011,293,21,194,Human
1012,291,408,613,Human
1013,536,311,482,Human
1014,537,469,98,Human
1015,172,456,226,Human
1016,538,220,1479,Human
1017,539,235,629,Human
1018,540,470,518,Human
1019,482,35,962,Human
1020,23,36,41,Human
1021,134,127,941,Human
1022,402,471,1025,Human
1023,541,220,1669,Human
1024,2,472,49,Human
1025,257,174,209,Human
1026,144,473,809,Human
1027,104,151,611,Human
1028,542,41,1004,Human
1029,303,474,1664,Human
1030,360,84,1164,Human
1031,339,475,709,Human
1032,58,472,246,Human
1033,269,476,1424,Human
1034,399,472,99,Human
1035,302,472,42,Human
1036,29,477,1547,Human
1037,352,41,994,Human
1038,58,302,330,Human
1039,543,77,1230,Human
1040,32,18,1293,Human
1041,343,63,1733,Human
1042,87,420,43,Human
1043,38,67,548,Human
1044,269,478,30,Human
1045,544,295,1346,Human
1046,352,77,1346,Human
1047,545,479,1675,Human
1048,89,220,1501,Human
1049,423,77,1207,Human
1050,336,480,586,Human
1051,473,295,449,Human
1052,257,84,1593,Human
1053,144,353,539,Human
1054,546,63,51,Human
1055,547,353,171,Human
1056,548,30,901,Human
1057,549,47,797,Human
1058,550,77,1031,Human
1059,551,221,210,Human
1060,552,481,1565,Human
1061,293,35,1323,Human
1062,257,482,1024,Human
1063,314,295,395,Human
1064,295,483,927,Human
1065,423,472,1394,Human
1066,553,353,358,Human
1067,554,167,433,Human
1068,7,305,1190,Human
1069,477,484,1555,Human
1070,555,230,274,Human
1071,526,295,407,Human
1072,504,302,907,Human
1073,423,472,606,Human
1074,134,52,1706,Human
1075,162,113,671,Human
1076,556,153,1271,Human
1077,557,485,7,Human
1078,314,486,334,Human
1079,89,158,957,Human
1080,365,287,1141,Human
1081,472,487,1101,Human
1082,23,413,1302,Human
1083,2,67,703,Human
1084,558,134,1635,Human
1085,59,229,817,Human
1086,360,287,1020,Human
1087,404,230,1094,Human
1088,60,28,690,Human
1089,283,295,910,Human
1090,58,174,543,Human
1091,559,67,168,Human
1092,299,295,335,Human
1093,560,488,205,Human
1094,559,67,1077,Human
1095,561,436,797,Human
1096,277,22,347,Human
1097,562,489,1394,Human
1098,423,295,215,Human
1099,504,353,815,Human
1100,361,490,841,Human
1101,563,445,1503,Human
1102,564,295,198,Human
1103,534,491,96,Human
1104,443,492,1378,Human
1105,330,493,525,Human
1106,59,293,1471,Human
1107,395,494,860,Human
1108,465,295,830,Human
1109,87,246,1555,Human
1110,565,425,296,Human
1111,92,262,462,Human
1112,95,84,1316,Human
1113,131,425,9,Human
1114,318,353,1797,Human
1115,283,293,343,Human
1116,144,495,1233,Human
1117,399,295,1677,Human
1118,117,491,1497,Human
1119,117,491,318,Human
1120,566,493,384,Human
1121,269,432,1545,Human
1122,393,127,375,Human
1123,144,491,1462,Human
1124,95,287,1278,Human
1125,481,376,601,Human
1126,23,491,233,Human
1127,269,127,1013,Human
1128,567,246,395,Human
1129,23,8,1218,Human
1130,568,282,1384,Human
1131,393,496,222,Human
1132,567,127,1642,Human
1133,283,493,12,Human
1134,477,35,1021,Human
1135,307,492,59,Human
1136,144,497,506,Human
1137,131,498,1137,Human
1138,89,350,382,Human
1139,18,499,346,Human
1140,131,498,1704,Human
1141,23,295,892,Human
1142,526,335,32,Human
1143,144,295,151,Human
1144,50,84,704,Human
1145,117,498,1587,Human
1146,395,500,753,Human
1147,92,491,1045,Human
1148,569,50,357,Human
1149,392,501,356,Human
1150,423,502,59,Human
1151,95,439,1125,Human
1152,324,445,1325,Human
1153,361,425,799,Human
1154,526,503,425,Human
1155,162,97,1399,Human
1156,443,287,383,Human
1157,568,417,983,Human
1158,87,96,1129,Human
1159,481,504,1597,Human
1160,478,128,66,Human
1161,253,505,966,Human
1162,144,492,614,Human
1163,32,36,656,Human
1164,318,287,247,Human
1165,131,22,1655,Human
1166,108,30,870,Human
1167,482,395,863,Human
1168,570,55,1620,Human
1169,18,0,452,Human
1170,109,253,580,Human
1171,162,97,562,Human
1172,571,506,486,Human
1173,92,507,948,Human
1174,64,432,222,Human
1175,572,445,1657,Human
1176,573,287,560,Human
1177,574,172,357,Human
1178,8,226,51,Human
1179,575,445,475,Human
1180,576,508,1255,Human
1181,577,509,550,Human
1182,578,510,70,Human
1183,396,511,494,Human
1184,579,512,1142,Human
1185,487,36,1767,Human
1186,14,31,1352,Human
1187,399,215,883,Human
1188,580,220,540,Human
1189,9,439,42,Human
1190,8,500,765,Human
1191,23,492,501,Human
1192,50,352,571,Human
1193,424,513,1351,Human
1194,8,500,1288,Human
1195,351,514,664,Human
1196,571,4,836,Human
1197,581,84,348,Human
1198,296,220,1428,Human
1199,7,515,978,Human
1200,564,299,109,Human
1201,582,223,1609,Human
1202,583,516,409,Human
1203,144,355,351,Human
1204,342,517,1274,Human
1205,90,29,103,Human
