id,origin,destination,start_time,kind
279,186,87,795,Human
280,187,141,763,Human
281,188,104,44,Human
282,124,160,644,Human
283,189,161,1786,Human
284,190,87,206,Human
285,191,8,1577,Human
286,192,162,280,Human
287,193,41,247,Human
288,175,10,978,Human
289,194,8,815,Human
290,22,23,333,Human
291,194,138,736,Human
292,195,135,457,Human
293,170,87,149,Human
294,135,163,1344,Human
295,196,8,967,Human
296,186,141,1107,Human
297,197,164,71,Human
298,198,165,149,Human
299,199,166,1589,Human
300,200,67,635,Human
301,201,10,1525,Human
302,43,33,73,Human
303,20,167,853,Human
304,202,10,764,Human
305,201,168,1291,Human
306,169,23,924,Human
307,203,169,874,Human
308,204,68,1356,Human
309,80,170,259,Human
310,205,171,1153,Human
311,75,172,633,Human
312,183,54,824,Human
313,206,45,1104,Human
314,165,17,1642,Human
315,170,158,1492,Human
316,207,173,895,Human
317,64,22,1640,Human
318,2,150,721,Human
319,92,65,932,Human
320,208,171,632,Human
321,209,174,1157,Human
322,210,158,1249,Human
323,211,175,1148,Human
324,212,14,1047,Human
325,175,176,1566,Human
326,83,167,984,Human
327,77,177,684,Human
328,165,178,1383,Human
329,213,179,385,Human
330,214,180,264,Human
331,202,181,1159,Human
332,171,14,1118,Human
333,215,151,518,Human
334,216,182,1495,Human
335,183,183,479,Human
336,131,184,467,Human
337,217,180,984,Human
338,218,185,1583,Human
339,219,186,1156,Human
340,220,87,841,Human
341,114,101,735,Human
342,221,87,311,Human
343,34,187,1211,Human
344,222,188,1510,Human
345,223,39,289,Human
346,224,189,1735,Human
347,225,190,1135,Human
348,226,87,416,Human
349,204,191,1165,Human
350,227,192,394,Human
351,6,143,1183,Human
352,228,193,551,Human
353,229,194,772,Human
354,56,195,1154,Human
355,230,196,557,Human
356,231,134,334,Human
357,232,197,507,Human
358,233,198,1054,Human
359,234,199,521,Human
360,18,141,1692,Human
361,235,191,937,Human
362,236,200,864,Human
363,237,201,70,Human
364,238,67,1271,Human
365,239,138,921,Human
366,240,122,1648,Human
367,241,191,1138,Human
368,242,132,1017,Human
369,214,202,1070,Human
370,243,22,897,Human
371,244,24,297,Human
372,245,203,227,Human
373,50,204,1471,Human
374,246,205,1458,Human
375,247,8,380,Human
376,42,206,80,Human
377,248,168,530,Human
378,245,207,1202,Human
379,249,208,923,Human
380,250,209,1223,Human
381,251,191,219,Human
382,114,210,1405,Human
383,252,211,56,Human
384,253,141,429,Human
385,254,14,754,Human
386,255,212,735,Human
387,140,213,80,Human
388,256,24,119,Human
389,137,214,312,Human
390,257,23,171,Human
391,57,215,1671,Human
392,46,183,47,Human
393,258,216,238,Human
394,259,141,686,Human
395,260,217,404,Human
396,261,22,213,Human
397,262,40,993,Human
398,263,194,1209,Human
399,264,218,894,Human
400,265,22,295,Human
401,243,219,1549,Human
402,266,220,470,Human
403,267,221,508,Human
404,268,55,2,Human
405,220,77,213,Human
406,269,222,1151,Human
407,270,114,1694,Human
408,165,223,1197,Human
409,271,125,76,Human
410,272,224,702,Human
411,273,225,1662,Human
412,274,226,1574,Human
413,275,8,656,Human
414,276,227,356,Human
415,180,51,555,Human
416,277,228,1603,Human
417,278,22,1003,Human
418,279,104,112,Human
419,243,22,1104,Human
420,280,24,504,Human
421,281,22,902,Human
422,282,22,1020,Human
423,283,229,578,Human
424,284,191,327,Human
425,114,230,566,Human
426,285,168,1409,Human
427,25,231,1239,Human
428,286,101,571,Human
429,287,232,316,Human
430,288,233,1718,Human
431,289,181,218,Human
432,277,12,961,Human
433,231,22,361,Human
434,290,24,1430,Human
435,11,12,302,Human
436,62,234,586,Human
437,166,235,29,Human
438,236,236,498,Human
439,150,237,1683,Human
440,207,238,21,Human
441,291,239,1722,Human
442,292,35,1705,Human
443,293,240,329,Human
444,294,241,735,Human
445,295,242,1035,Human
446,8,194,587,Human
447,296,243,1600,Human
448,297,43,1299,Human
449,298,152,775,Human
450,299,244,1756,Human
451,300,57,798,Human
452,301,210,465,Human
453,302,245,1466,Human
454,303,3,572,Human
455,304,70,1482,Human
456,305,141,1210,Human
457,204,51,614,Human
458,270,171,801,Human
459,306,171,1650,Human
460,307,238,27,Human
461,308,246,30,Human
462,309,247,1051,Human
463,310,136,66,Human
464,311,248,387,Human
465,312,249,868,Human
466,242,22,1567,Human
467,171,250,1706,Human
468,179,251,1759,Human
469,313,252,639,Human
470,206,253,939,Human
471,277,254,1533,Human
472,172,255,351,Human
473,105,233,651,Human
474,314,256,1278,Human
475,315,144,286,Human
476,216,171,1086,Human
477,316,257,1059,Human
478,317,128,1418,Human
479,153,258,476,Human
480,56,205,168,Human
481,151,70,829,Human
482,114,259,1489,Human
483,110,54,1602,Human
484,318,257,232,Human
485,45,57,844,Human
486,319,203,999,Human
487,2,205,1240,Human
488,158,32,1360,Human
489,320,57,415,Human
490,40,134,235,Human
491,56,110,1435,Human
492,146,260,361,Human
493,170,45,1016,Human
494,151,164,679,Human
495,114,34,313,Human
496,110,23,52,Human
497,140,261,876,Human
498,151,17,233,Human
499,131,262,510,Human
500,298,263,156,Human
501,321,130,167,Human
502,204,141,420,Human
503,100,264,230,Human
504,114,265,519,Human
505,105,34,92,Human
506,322,266,564,Human
507,162,138,488,Human
508,323,6,48,Human
509,302,22,524,Human
510,324,68,198,Human
511,325,135,769,Human
512,56,267,78,Human
513,326,239,1164,Human
514,327,71,854,Human
515,327,81,228,Human
516,208,262,1780,Human
517,229,268,942,Human
518,155,269,1068,Human
519,328,177,1147,Human
520,37,81,468,Human
521,143,50,1630,Human
522,326,239,408,Human
523,151,33,1366,Human
524,271,40,439,Human
525,54,128,497,Human
526,78,133,1706,Human
527,329,10,1578,Human
528,329,10,403,Human
529,330,263,82,Human
530,331,239,227,Human
531,331,63,1329,Human
532,37,63,716,Human
533,168,81,585,Human
534,332,54,122,Human
535,325,270,572,Human
536,123,167,983,Human
537,333,141,962,Human
538,165,271,1540,Human
539,201,119,1720,Human
540,331,33,327,Human
541,64,272,708,Human
542,42,259,458,Human
543,334,22,1093,Human
544,335,257,664,Human
545,336,8,1355,Human
546,69,273,1177,Human
547,165,274,691,Human
548,164,171,1773,Human
549,151,141,1346,Human
550,337,257,381,Human
551,186,257,225,Human
552,338,257,898,Human
553,339,68,1769,Human
554,340,138,840,Human
555,341,163,1660,Human
556,64,141,1148,Human
557,110,114,705,Human
558,342,107,261,Human
559,343,41,386,Human
560,344,153,426,Human
561,345,257,390,Human
562,346,107,520,Human
563,37,107,731,Human
564,64,153,358,Human
565,347,275,997,Human
566,159,109,1023,Human
567,110,136,723,Human
568,348,134,577,Human
569,158,15,1070,Human
570,15,153,997,Human
571,106,141,260,Human
572,290,205,970,Human
573,349,63,1734,Human
574,42,239,893,Human
575,350,276,1230,Human
576,351,41,380,Human
577,334,138,712,Human
578,2,136,937,Human
579,160,138,846,Human
580,37,43,211,Human
581,352,81,1053,Human
582,346,203,1042,Human
583,37,178,783,Human
584,353,277,1283,Human
585,114,136,823,Human
586,92,263,204,Human
587,354,278,1777,Human
588,355,279,877,Human
589,356,280,1254,Human
590,357,281,994,Human
591,151,205,1641,Human
592,358,282,1090,Human
593,359,283,1773,Human
594,360,171,814,Human
595,361,284,231,Human
596,298,12,1012,Human
597,362,285,17,Human
598,316,101,101,Human
599,363,230,1705,Human
600,234,286,1155,Human
601,101,287,176,Human
602,364,185,1258,Human
603,23,288,1366,Human
604,238,289,182,Human
605,365,191,76,Human
606,300,188,298,Human
607,366,290,575,Human
608,337,291,687,Human
609,367,292,476,Human
610,368,293,327,Human
611,369,255,1095,Human
612,370,55,698,Human
613,371,294,366,Human
614,372,152,531,Human
615,262,295,436,Human
616,373,15,1067,Human
617,374,296,108,Human
618,375,91,1008,Human
619,375,12,1795,Human
620,376,239,180,Human
621,377,297,1697,Human
622,378,298,1181,Human
623,379,299,1481,Human
624,214,150,1174,Human
625,219,300,1678,Human
626,380,3,1336,Human
627,381,205,715,Human
628,92,242,934,Human
629,375,3,988,Human
630,250,117,1600,Human
631,382,12,213,Human
632,75,252,1319,Human
633,383,12,1242,Human
634,264,301,110,Human
635,234,302,1081,Human
636,240,158,1480,Human
637,253,303,1697,Human
638,384,182,9,Human
639,339,208,1755,Human
640,385,304,94,Human
641,337,305,737,Human
642,386,153,523,Human
643,387,306,1691,Human
644,388,307,1080,Human
645,389,308,1019,Human
646,390,309,728,Human
647,391,158,1350,Human
648,285,152,1062,Human
649,392,64,1564,Human
650,376,310,266,Human
651,393,283,973,Human
652,206,311,368,Human
653,394,312,499,Human
654,225,313,737,Human
655,395,314,976,Human
656,240,200,372,Human
657,396,315,1691,Human
658,220,150,199,Human
659,285,182,1356,Human
660,397,174,548,Human
661,293,316,1328,Human
662,398,251,1306,Human
663,399,297,1770,Human
664,259,200,314,Human
665,400,317,39,Human
666,396,175,62,Human
667,401,101,1729,Human
668,402,12,1129,Human
669,234,318,1496,Human
670,403,319,1500,Human
671,404,320,1117,Human
672,405,191,1362,Human
673,406,188,105,Human
674,384,321,153,Human
675,407,322,1653,Human
676,206,323,91,Human
677,408,235,709,Human
678,409,175,1316,Human
679,410,175,254,Human
680,411,324,1252,Human
681,412,325,582,Human
682,401,175,1729,Human
683,260,12,1129,Human
684,413,326,1273,Human
685,414,200,577,Human
686,415,12,1727,Human
687,416,101,1209,Human
688,417,327,1416,Human
689,418,328,1716,Human
690,234,12,746,Human
691,401,329,1311,Human
692,234,12,380,Human
693,385,330,279,Human
694,23,331,448,Human
695,419,175,748,Human
696,420,202,1551,Human
697,367,332,532,Human
698,421,12,656,Human
699,317,333,1215,Human
700,422,175,1776,Human
701,423,175,772,Human
702,171,334,995,Human
703,424,335,1693,Human
704,425,336,900,Human
705,426,337,0,Human
706,427,332,8,Human
707,395,338,1688,Human
708,317,12,1556,Human
709,428,339,27,Human
710,367,340,411,Human
711,429,188,927,Human
712,215,316,532,Human
713,285,341,1662,Human
714,430,342,1171,Human
715,431,175,1779,Human
716,432,343,1179,Human
717,80,344,583,Human
718,395,345,271,Human
719,433,188,1692,Human
720,293,346,941,Human
721,171,175,440,Human
722,434,3,426,Human
723,435,347,1252,Human
724,404,194,894,Human
725,436,348,310,Human
726,437,349,1228,Human
727,435,175,190,Human
728,438,305,214,Human
729,234,350,1167,Human
730,439,351,509,Human
731,228,152,986,Human
732,440,289,997,Human
733,441,221,1345,Human
734,442,352,669,Human
735,300,188,1548,Human
736,443,208,150,Human
737,436,348,271,Human
738,345,353,1385,Human
739,444,305,309,Human
740,209,354,771,Human
741,445,175,799,Human
742,86,355,512,Human
743,446,356,1739,Human
744,447,247,1187,Human
745,448,36,621,Human
746,449,357,1730,Human
747,395,100,175,Human
748,243,358,1655,Human
749,175,87,1537,Human
750,175,135,345,Human
751,23,359,584,Human
752,23,360,1613,Human
753,450,135,761,Human
754,229,361,74,Human
755,385,362,142,Human
756,451,363,57,Human
757,376,12,862,Human
758,452,186,215,Human
759,420,290,176,Human
760,189,282,1219,Human
761,23,287,820,Human
762,453,101,1720,Human
763,450,40,1580,Human
764,203,257,1448,Human
765,183,19,297,Human
766,454,32,496,Human
767,455,364,231,Human
768,17,287,605,Human
769,456,365,625,Human
770,6,366,725,Human
771,457,22,448,Human
772,458,101,1379,Human
773,459,304,1390,Human
774,460,344,1315,Human
775,461,367,275,Human
776,462,45,103,Human
777,463,308,1492,Human
778,268,368,1139,Human
779,209,369,880,Human
780,464,64,96,Human
781,465,287,454,Human
782,466,194,145,Human
783,467,370,1521,Human
784,468,151,20,Human
785,209,100,1222,Human
786,469,355,841,Human
787,470,23,1273,Human
788,119,371,818,Human
789,471,348,915,Human
790,47,81,163,Human
791,472,305,1520,Human
792,473,45,669,Human
793,474,52,533,Human
794,475,372,460,Human
795,76,333,355,Human
796,476,373,1681,Human
797,477,331,1272,Human
798,76,205,1748,Human
799,478,374,1724,Human
800,479,191,945,Human
801,480,41,1197,Human
802,481,375,317,Human
803,482,376,1035,Human
804,64,71,100,Human
805,343,377,1753,Human
806,340,63,527,Human
807,162,378,1427,Human
808,318,20,513,Human
809,483,379,1245,Human
810,109,380,1199,Human
811,484,163,1499,Human
812,91,381,289,Human
813,89,354,680,Human
814,368,24,586,Human
815,485,214,1326,Human
816,4,382,1026,Human
817,406,210,1381,Human
818,486,383,542,Human
819,3,384,882,Human
820,337,385,1216,Human
821,487,339,164,Human
822,488,64,930,Human
823,489,290,693,Human
824,25,55,432,Human
825,490,55,751,Human
826,491,386,764,Human
827,492,387,464,Human
828,493,388,87,Human
829,243,389,64,Human
830,494,45,834,Human
831,495,390,531,Human
832,496,325,1342,Human
833,68,391,580,Human
834,497,299,556,Human
835,158,392,282,Human
836,498,310,1182,Human
837,87,49,254,Human
838,499,233,1362,Human
839,500,69,790,Human
840,131,239,686,Human
841,501,294,1362,Human
842,502,344,1215,Human
843,503,151,305,Human
844,275,393,72,Human
845,316,205,928,Human
846,243,191,1380,Human
847,504,394,97,Human
848,100,395,120,Human
849,423,396,1705,Human
850,462,397,1002,Human
851,505,198,129,Human
852,506,55,1164,Human
853,507,398,793,Human
854,68,44,1339,Human
855,314,3,1746,Human
856,261,399,788,Human
857,443,188,1088,Human
858,171,24,606,Human
859,508,400,1007,Human
860,509,401,707,Human
861,510,402,249,Human
862,511,191,668,Human
863,512,403,433,Human
864,513,220,298,Human
865,514,12,846,Human
866,68,236,1778,Human
867,267,404,744,Human
868,515,371,716,Human
869,516,400,329,Human
870,517,357,29,Human
871,518,228,729,Human
872,519,150,1027,Human
873,204,405,359,Human
874,520,406,1008,Human
875,521,407,708,Human
876,237,181,1558,Human
877,522,408,1258,Human
878,523,150,901,Human
879,524,409,1079,Human
880,525,213,1710,Human
881,526,410,563,Human
882,527,299,875,Human
883,299,411,575,Human
884,528,391,547,Human
885,529,0,318,Human
886,530,152,1787,Human
887,531,122,733,Human
888,532,412,1341,Human
889,533,185,1742,Human
890,425,44,1057,Human
891,534,325,979,Human
892,434,238,1558,Human
893,282,174,94,Human
894,535,357,261,Human
895,536,24,418,Human
896,537,45,826,Human
897,357,413,455,Human
898,296,227,133,Human
899,538,414,1117,Human
900,539,151,1478,Human
901,312,415,1693,Human
902,359,416,315,Human
903,418,325,227,Human
904,366,417,1487,Human
905,540,418,1488,Human
906,281,419,1287,Human
907,541,251,971,Human
908,259,344,1112,Human
909,517,45,1051,Human
910,542,222,689,Human
911,543,420,413,Human
912,66,421,590,Human
913,171,45,600,Human
914,362,422,579,Human
915,544,283,279,Human
916,545,423,1546,Human
917,317,385,32,Human
918,546,299,161,Human
919,396,424,821,Human
920,547,343,146,Human
921,468,425,1018,Human
922,548,64,1055,Human
923,363,426,1730,Human
924,264,230,681,Human
925,243,427,823,Human
926,549,321,732,Human
927,550,425,71,Human
928,551,288,1493,Human
929,552,213,137,Human
930,553,194,909,Human
931,554,277,1199,Human
932,437,3,4,Human
933,555,351,521,Human
934,317,428,947,Human
935,475,343,894,Human
936,556,191,141,Human
937,25,429,933,Human
938,557,55,234,Human
939,558,245,1020,Human
940,559,84,581,Human
941,463,277,108,Human
942,560,277,843,Human
943,510,168,1676,Human
944,558,185,510,Human
945,561,344,1301,Human
946,376,430,1048,Human
947,171,431,266,Human
948,395,344,314,Human
949,562,432,850,Human
950,563,356,1750,Human
951,564,387,902,Human
952,310,200,325,Human
953,565,191,892,Human
954,75,321,1192,Human
955,273,213,216,Human
956,265,224,816,Human
957,1,433,888,Human
958,566,434,462,Human
959,406,435,1139,Human
960,567,152,580,Human
961,568,344,198,Human
962,569,436,1596,Human
963,95,288,492,Human
964,1,356,1658,Human
965,558,319,1745,Human
966,295,437,1141,Human
967,401,438,1682,Human
968,570,439,1657,Human
969,535,182,1290,Human
970,456,440,440,Human
971,266,194,1074,Human
972,571,201,1628,Human
973,572,243,1531,Human
974,217,441,806,Human
975,204,243,1069,Human
976,319,285,1729,Human
977,538,133,194,Human
978,573,344,189,Human
979,250,442,1046,Human
980,209,24,1156,Human
981,574,188,565,Human
982,575,443,109,Human
983,386,444,942,Human
984,489,15,1739,Human
985,495,429,360,Human
986,209,339,52,Human
987,576,208,1354,Human
988,431,445,607,Human
989,435,438,332,Human
990,576,24,1323,Human
991,577,446,1444,Human
992,578,447,1386,Human
993,262,249,239,Human
994,293,175,1557,Human
995,579,448,824,Human
996,580,449,1366,Human
997,446,254,1047,Human
998,581,450,1372,Human
999,411,405,1672,Human
1000,582,325,264,Human
1001,518,451,555,Human
1002,583,452,1755,Human
1003,171,152,533,Human
1004,492,412,529,Human
1005,584,453,1040,Human
1006,585,45,1650,Human
1007,586,275,1688,Human
1008,587,24,1262,Human
1009,403,24,606,Human
1010,588,217,538,Human
1011,589,400,838,Human
1012,76,68,18,Human
1013,27,392,1659,Human
1014,140,427,1015,Human
1015,131,69,1554,Human
1016,41,59,95,Human
1017,590,69,1102,Human
1018,141,240,1370,Human
1019,118,62,790,Human
1020,51,67,997,Human
1021,332,454,784,Human
1022,345,51,242,Human
1023,591,455,365,Human
1024,592,125,503,Human
1025,27,81,328,Human
1026,51,63,1663,Human
1027,316,63,1576,Human
1028,115,456,1171,Human
1029,325,81,751,Human
1030,64,67,266,Human
1031,76,41,209,Human
1032,44,89,766,Human
1033,331,46,1267,Human
1034,115,59,1457,Human
1035,593,70,38,Human
1036,594,67,213,Human
1037,40,34,655,Human
1038,63,81,180,Human
1039,87,107,1211,Human
1040,595,9,620,Human
1041,596,244,1449,Human
1042,597,239,90,Human
1043,76,123,1368,Human
1044,164,239,42,Human
1045,345,457,725,Human
1046,158,20,1369,Human
1047,598,110,341,Human
1048,345,128,1197,Human
1049,162,458,112,Human
1050,63,459,675,Human
1051,64,81,1777,Human
1052,277,460,1299,Human
1053,131,125,1058,Human
1054,114,69,1168,Human
1055,2,128,241,Human
1056,2,461,1034,Human
1057,599,125,284,Human
1058,40,125,1196,Human
1059,114,69,1440,Human
1060,592,125,1762,Human
1061,600,71,172,Human
1062,184,81,1150,Human
1063,601,100,1206,Human
1064,151,32,1044,Human
1065,88,32,1503,Human
1066,25,73,738,Human
1067,141,177,577,Human
1068,71,9,358,Human
1069,480,67,697,Human
1070,311,32,940,Human
1071,25,51,486,Human
1072,158,302,1192,Human
1073,162,462,675,Human
1074,350,9,1305,Human
1075,602,276,407,Human
1076,318,69,313,Human
1077,162,412,1670,Human
1078,26,463,1605,Human
1079,25,81,1089,Human
1080,318,68,817,Human
1081,158,49,325,Human
1082,321,32,695,Human
1083,2,70,919,Human
1084,165,464,675,Human
1085,40,32,308,Human
1086,52,205,1030,Human
1087,158,24,1630,Human
1088,587,81,589,Human
1089,210,205,1800,Human
1090,311,465,749,Human
1091,591,205,967,Human
1092,587,81,1264,Human
1093,83,205,62,Human
1094,87,466,480,Human
1095,207,205,93,Human
1096,158,467,1593,Human
1097,76,32,1211,Human
1098,158,133,326,Human
1099,350,81,1104,Human
1100,350,81,991,Human
1101,316,63,1581,Human
1102,2,63,1370,Human
1103,205,12,1068,Human
1104,603,468,118,Human
1105,75,285,1610,Human
1106,604,441,284,Human
1107,401,469,739,Human
1108,605,321,468,Human
1109,606,290,658,Human
1110,240,12,712,Human
1111,546,55,218,Human
1112,264,297,932,Human
1113,511,285,1241,Human
1114,607,151,1349,Human
1115,608,470,739,Human
1116,609,151,257,Human
1117,410,297,1246,Human
1118,273,191,1772,Human
1119,610,471,233,Human
1120,243,371,844,Human
1121,611,275,1766,Human
1122,612,292,321,Human
1123,407,472,424,Human
1124,613,376,701,Human
1125,536,473,1301,Human
1126,614,66,102,Human
1127,615,281,1101,Human
1128,616,181,1257,Human
1129,156,292,1064,Human
1130,398,189,890,Human
1131,237,474,625,Human
1132,204,475,1134,Human
1133,180,24,952,Human
1134,475,351,847,Human
1135,360,476,1749,Human
1136,617,45,1361,Human
1137,618,209,626,Human
1138,619,477,352,Human
1139,620,372,351,Human
1140,621,194,627,Human
1141,420,15,936,Human
1142,603,297,635,Human
1143,622,251,395,Human
1144,216,191,538,Human
1145,309,478,660,Human
1146,623,151,675,Human
1147,171,479,1575,Human
1148,624,277,1133,Human
1149,374,221,50,Human
1150,625,221,635,Human
1151,574,480,1075,Human
1152,605,237,859,Human
1153,626,404,49,Human
1154,396,429,1081,Human
1155,576,45,659,Human
1156,627,24,246,Human
1157,401,481,614,Human
1158,401,482,446,Human
1159,628,443,54,Human
1160,421,15,1649,Human
1161,629,483,1629,Human
1162,399,3,888,Human
1163,557,290,574,Human
1164,360,15,701,Human
1165,407,484,461,Human
1166,395,285,794,Human
1167,630,405,1654,Human
1168,548,299,850,Human
1169,382,221,1589,Human
1170,265,485,893,Human
1171,631,221,1356,Human
1172,632,12,1109,Human
1173,633,230,975,Human
1174,634,317,1774,Human
1175,367,486,991,Human
1176,502,252,116,Human
1177,261,487,673,Human
1178,635,189,1231,Human
1179,468,300,1733,Human
1180,636,480,1573,Human
1181,637,488,508,Human
1182,589,404,143,Human
1183,265,489,949,Human
1184,638,277,803,Human
1185,639,453,1757,Human
1186,243,349,1692,Human
1187,640,358,1193,Human
1188,273,490,595,Human
1189,482,318,291,Human
1190,400,491,891,Human
1191,641,15,579,Human
1192,260,453,279,Human
1193,642,12,1206,Human
1194,597,492,1561,Human
1195,171,493,1377,Human
1196,253,335,101,Human
1197,401,494,1271,Human
1198,643,303,972,Human
1199,482,495,710,Human
1200,423,496,804,Human
1201,644,497,505,Human
1202,317,449,735,Human
1203,253,410,461,Human
1204,426,498,1093,Human
1205,645,405,314,Human
1206,646,406,1145,Human
