id,origin,destination,start_time,kind
398,234,194,170,Human
399,7,195,618,Human
400,237,111,1305,Human
401,238,111,254,Human
402,233,52,1741,Human
403,239,196,479,Human
404,10,197,898,Human
405,240,198,1782,Human
406,106,52,866,Human
407,135,159,29,Human
408,241,199,1118,Human
409,46,200,167,Human
410,242,73,1663,Human
411,31,201,1061,Human
412,168,52,1387,Human
413,44,140,192,Human
414,243,148,835,Human
415,50,202,1021,Human
416,194,0,1122,Human
417,52,52,334,Human
418,244,95,586,Human
419,134,9,1128,Human
420,108,52,389,Human
421,245,16,118,Human
422,91,30,1799,Human
423,106,203,1177,Human
424,173,52,103,Human
425,2,52,252,Human
426,246,204,698,Human
427,98,91,615,Human
428,7,205,162,Human
429,174,30,805,Human
430,50,53,1705,Human
431,247,18,1786,Human
432,58,10,17,Human
433,2,16,580,Human
434,248,206,342,Human
435,249,33,1029,Human
436,250,188,1629,Human
437,74,207,299,Human
438,251,121,1324,Human
439,252,208,1385,Human
440,106,209,324,Human
441,157,210,1675,Human
442,253,30,553,Human
443,7,74,235,Human
444,254,211,1534,Human
445,56,189,7,Human
446,129,77,453,Human
447,255,6,539,Human
448,256,69,200,Human
449,87,212,1531,Human
450,147,36,175,Human
451,219,158,1007,Human
452,257,197,1667,Human
453,258,22,838,Human
454,219,30,741,Human
455,144,169,980,Human
456,67,44,331,Human
457,259,213,227,Human
458,260,210,992,Human
459,27,214,779,Human
460,261,215,1680,Human
461,262,22,836,Human
462,222,216,90,Human
463,263,160,17,Human
464,73,184,625,Human
465,135,155,614,Human
466,264,10,310,Human
467,210,160,1528,Human
468,50,74,625,Human
469,7,155,1620,Human
470,33,206,1333,Human
471,265,135,1633,Human
472,67,10,595,Human
473,52,217,1412,Human
474,61,157,1591,Human
475,184,140,473,Human
476,263,54,68,Human
477,115,218,951,Human
478,175,74,1163,Human
479,266,219,646,Human
480,5,10,249,Human
481,249,130,818,Human
482,267,191,240,Human
483,108,19,980,Human
484,268,144,1621,Human
485,59,140,1216,Human
486,168,188,710,Human
487,269,220,1202,Human
488,16,77,925,Human
489,108,221,223,Human
490,129,220,1243,Human
491,105,181,1364,Human
492,268,22,541,Human
493,270,144,273,Human
494,271,222,843,Human
495,272,15,114,Human
496,211,191,552,Human
497,54,77,1301,Human
498,273,6,1506,Human
499,194,223,1399,Human
500,56,152,208,Human
501,16,213,741,Human
502,274,84,731,Human
503,43,156,256,Human
504,275,56,204,Human
505,154,69,1588,Human
506,276,224,1094,Human
507,277,22,442,Human
508,278,120,1202,Human
509,195,130,221,Human
510,129,130,1698,Human
511,12,225,25,Human
512,212,191,1064,Human
513,91,191,804,Human
514,279,226,1010,Human
515,280,140,280,Human
516,83,10,1500,Human
517,176,74,294,Human
518,134,176,148,Human
519,157,227,1736,Human
520,281,140,1724,Human
521,282,120,1450,Human
522,165,228,49,Human
523,275,229,1249,Human
524,146,171,677,Human
525,135,130,4,Human
526,66,6,823,Human
527,283,6,117,Human
528,284,230,895,Human
529,114,231,928,Human
530,152,192,1420,Human
531,108,6,95,Human
532,108,77,829,Human
533,285,137,1084,Human
534,144,232,1191,Human
535,286,122,446,Human
536,287,105,387,Human
537,46,233,637,Human
538,2,144,1768,Human
539,135,74,387,Human
540,157,74,256,Human
541,210,6,731,Human
542,288,63,436,Human
543,270,155,1528,Human
544,289,140,106,Human
545,290,77,1254,Human
546,216,10,227,Human
547,33,197,1292,Human
548,64,157,1602,Human
549,7,223,914,Human
550,131,213,101,Human
551,291,140,1046,Human
552,45,18,1627,Human
553,61,234,1145,Human
554,292,47,557,Human
555,222,6,234,Human
556,293,235,1434,Human
557,294,15,332,Human
558,295,206,193,Human
559,265,236,1393,Human
560,279,74,1632,Human
561,41,157,401,Human
562,12,237,120,Human
563,296,238,1046,Human
564,297,137,900,Human
565,97,161,840,Human
566,298,190,1639,Human
567,299,10,561,Human
568,77,223,134,Human
569,80,208,434,Human
570,277,239,113,Human
571,300,130,1715,Human
572,64,171,643,Human
573,270,240,1315,Human
574,301,91,1791,Human
575,19,0,1202,Human
576,302,105,1034,Human
577,77,28,818,Human
578,303,114,1368,Human
579,304,241,189,Human
580,4,235,1637,Human
581,194,242,1756,Human
582,98,0,75,Human
583,305,9,365,Human
584,0,0,255,Human
585,35,243,436,Human
586,306,244,1036,Human
587,307,242,1113,Human
588,58,30,973,Human
589,241,245,1754,Human
590,308,246,51,Human
591,241,247,885,Human
592,36,28,1534,Human
593,309,248,1359,Human
594,50,249,688,Human
595,303,30,1569,Human
596,310,0,437,Human
597,311,8,612,Human
598,51,28,1036,Human
599,309,250,1687,Human
600,312,246,598,Human
601,4,52,24,Human
602,244,251,871,Human
603,114,30,823,Human
604,154,9,803,Human
605,313,53,273,Human
606,19,252,1457,Human
607,262,253,74,Human
608,37,53,1175,Human
609,81,197,1424,Human
610,314,53,838,Human
611,47,197,1459,Human
612,27,254,559,Human
613,315,210,1106,Human
614,216,248,5,Human
615,316,255,256,Human
616,317,10,108,Human
617,157,77,1078,Human
618,318,210,1088,Human
619,154,105,1632,Human
620,50,198,763,Human
621,319,256,405,Human
622,7,257,1372,Human
623,58,30,958,Human
624,320,258,444,Human
625,274,198,931,Human
626,149,169,934,Human
627,58,198,10,Human
628,260,52,1702,Human
629,275,197,1445,Human
630,321,77,881,Human
631,25,257,1781,Human
632,239,117,1679,Human
633,25,30,1283,Human
634,322,181,636,Human
635,12,259,1428,Human
636,323,10,1436,Human
637,288,208,1790,Human
638,30,53,1616,Human
639,114,175,1015,Human
640,324,30,607,Human
641,325,105,1316,Human
642,326,53,638,Human
643,198,260,756,Human
644,223,261,1526,Human
645,312,117,1359,Human
646,25,30,1062,Human
647,45,74,349,Human
648,327,262,1099,Human
649,279,215,711,Human
650,328,256,367,Human
651,225,238,793,Human
652,329,30,19,Human
653,246,233,1528,Human
654,330,246,1169,Human
655,74,157,1688,Human
656,305,117,504,Human
657,331,53,1501,Human
658,114,263,1664,Human
659,131,53,308,Human
660,260,264,1203,Human
661,246,265,9,Human
662,136,229,811,Human
663,311,256,38,Human
664,198,266,473,Human
665,332,267,17,Human
666,114,174,1306,Human
667,115,257,616,Human
668,327,6,1046,Human
669,333,157,526,Human
670,334,6,1596,Human
671,335,18,468,Human
672,23,268,278,Human
673,336,140,16,Human
674,210,166,9,Human
675,134,53,138,Human
676,114,157,345,Human
677,270,91,440,Human
678,223,269,1319,Human
679,288,190,464,Human
680,87,111,1222,Human
681,20,223,1503,Human
682,337,10,903,Human
683,338,130,458,Human
684,198,39,701,Human
685,115,161,527,Human
686,339,67,211,Human
687,246,270,448,Human
688,279,198,972,Human
689,293,268,497,Human
690,340,271,1233,Human
691,341,161,1084,Human
692,135,272,1293,Human
693,342,161,188,Human
694,343,67,1526,Human
695,344,210,88,Human
696,261,197,1142,Human
697,27,273,703,Human
698,222,274,1284,Human
699,154,256,1753,Human
700,334,253,124,Human
701,256,161,1262,Human
702,345,169,1320,Human
703,45,117,1665,Human
704,346,117,1357,Human
705,262,253,1014,Human
706,339,117,632,Human
707,347,275,296,Human
708,20,43,120,Human
709,343,190,1456,Human
710,120,276,765,Human
711,27,277,1413,Human
712,348,190,971,Human
713,147,278,24,Human
714,349,279,933,Human
715,350,117,1402,Human
716,351,117,582,Human
717,334,117,1124,Human
718,352,268,231,Human
719,248,191,590,Human
720,353,280,693,Human
721,45,281,1549,Human
722,333,161,207,Human
723,337,166,383,Human
724,354,268,1583,Human
725,337,198,1290,Human
726,292,171,1667,Human
727,297,235,911,Human
728,340,282,1076,Human
729,27,31,106,Human
730,355,253,1069,Human
731,27,270,1061,Human
732,356,283,191,Human
733,337,284,921,Human
734,230,117,1402,Human
735,357,242,541,Human
736,309,285,1050,Human
737,198,253,148,Human
738,358,253,1284,Human
739,359,22,99,Human
740,297,286,1757,Human
741,360,169,1269,Human
742,27,166,1084,Human
743,27,166,850,Human
744,34,268,1692,Human
745,344,287,718,Human
746,4,288,988,Human
747,361,289,1753,Human
748,9,0,1724,Human
749,27,276,1775,Human
750,290,190,168,Human
751,351,250,1545,Human
752,257,104,45,Human
753,272,290,1168,Human
754,288,281,1068,Human
755,248,291,957,Human
756,362,161,78,Human
757,363,161,69,Human
758,349,43,1339,Human
759,364,43,1447,Human
760,365,292,685,Human
