id,origin,destination,start_time,kind
96,93,84,1787,Human
97,94,39,1139,Human
98,95,85,200,Human
99,96,86,800,Human
100,97,26,1385,Human
101,98,87,979,Human
102,99,23,1082,Human
103,34,88,292,Human
104,100,89,1405,Human
105,87,90,139,Human
106,101,91,138,Human
107,102,92,196,Human
108,103,93,146,Human
109,104,94,746,Human
110,41,4,937,Human
111,8,95,1537,Human
112,105,96,604,Human
113,106,97,363,Human
114,107,98,963,Human
115,108,99,1467,Human
116,109,100,1257,Human
117,110,4,330,Human
118,8,101,930,Human
119,111,102,537,Human
120,112,81,390,Human
121,113,103,1264,Human
122,114,104,1056,Human
123,14,105,1656,Human
124,115,106,1741,Human
125,116,107,457,Human
126,117,108,297,Human
127,118,109,144,Human
128,119,110,746,Human
129,66,111,469,Human
130,120,112,149,Human
131,121,77,1345,Human
132,122,113,1028,Human
133,123,114,1731,Human
134,124,115,13,Human
135,125,41,680,Human
136,126,116,160,Human
137,127,117,1491,Human
138,1,118,261,Human
139,128,119,1265,Human
140,129,112,259,Human
141,119,120,1516,Human
142,130,121,275,Human
143,94,61,178,Human
144,131,122,1678,Human
145,132,123,188,Human
146,55,124,138,Human
147,133,125,535,Human
148,59,48,1724,Human
149,134,126,1673,Human
150,71,14,400,Human
151,80,44,317,Human
152,135,127,1702,Human
153,136,61,343,Human
154,137,74,261,Human
155,138,128,298,Human
156,102,49,361,Human
157,139,129,781,Human
158,34,130,558,Human
159,140,131,764,Human
160,141,132,1657,Human
161,142,133,1156,Human
162,143,134,647,Human
163,144,135,1247,Human
164,54,136,253,Human
165,145,137,1539,Human
166,146,138,1240,Human
167,61,139,447,Human
168,147,140,1047,Human
169,27,141,561,Human
170,148,142,806,Human
171,149,143,1365,Human
172,150,144,42,Human
173,151,145,1745,Human
174,8,65,593,Human
175,152,142,1553,Human
176,153,146,76,Human
177,154,147,969,Human
178,155,111,788,Human
179,156,148,1388,Human
180,157,149,1493,Human
181,158,147,180,Human
182,159,150,585,Human
183,160,151,469,Human
184,161,152,257,Human
185,162,3,154,Human
186,163,153,143,Human
187,164,61,42,Human
188,165,154,372,Human
189,166,67,549,Human
190,167,155,1141,Human
191,168,112,1358,Human
192,169,156,1752,Human
193,170,157,1283,Human
194,23,158,235,Human
195,171,39,307,Human
196,172,42,67,Human
197,125,159,967,Human
198,173,160,1188,Human
199,174,161,1788,Human
200,39,94,1031,Human
201,103,162,1631,Human
202,160,163,1387,Human
203,175,164,259,Human
204,55,165,344,Human
205,109,166,94,Human
206,4,5,144,Human
207,176,19,734,Human
208,92,167,947,Human
209,177,168,166,Human
210,178,169,918,Human
211,179,170,1287,Human
212,180,171,726,Human
213,181,172,1236,Human
214,182,155,772,Human
215,183,170,1214,Human
216,183,170,1070,Human
217,184,131,691,Human
218,185,34,1217,Human
219,186,173,38,Human
220,187,94,1264,Human
221,188,174,908,Human
222,189,175,67,Human
223,70,176,1275,Human
224,190,177,160,Human
225,191,21,1420,Human
226,192,178,436,Human
227,193,12,1142,Human
228,194,178,1427,Human
229,195,179,1603,Human
230,196,180,643,Human
231,197,181,1243,Human
232,198,170,313,Human
233,199,34,1475,Human
234,200,182,285,Human
235,201,183,290,Human
236,202,184,222,Human
237,203,185,1122,Human
238,41,186,700,Human
239,204,155,641,Human
240,30,28,1431,Human
241,153,187,51,Human
242,205,119,913,Human
243,206,188,1051,Human
244,207,170,1563,Human
245,208,189,1640,Human
246,209,190,1261,Human
247,210,191,28,Human
248,211,128,1319,Human
249,212,192,54,Human
250,10,26,1372,Human
251,213,10,100,Human
252,214,193,69,Human
253,215,16,455,Human
254,216,3,1355,Human
255,10,194,354,Human
256,122,195,1512,Human
257,100,196,730,Human
258,18,197,657,Human
259,217,112,1331,Human
260,195,198,531,Human
261,218,80,1238,Human
262,137,134,1106,Human
263,219,199,169,Human
264,2,200,263,Human
265,220,201,212,Human
266,221,187,11,Human
267,221,187,366,Human
268,222,202,956,Human
269,223,112,1272,Human
270,116,203,1655,Human
271,224,12,1453,Human
272,225,204,1672,Human
273,27,205,1076,Human
274,226,151,186,Human
275,226,187,874,Human
276,99,205,1496,Human
277,227,206,158,Human
278,228,207,1418,Human
279,99,205,1725,Human
280,227,14,70,Human
281,226,187,1742,Human
282,226,187,1600,Human
283,10,208,1641,Human
284,229,14,808,Human
285,230,209,1272,Human
286,231,166,806,Human
287,232,43,73,Human
288,233,205,612,Human
289,234,210,403,Human
290,78,187,1413,Human
291,235,211,565,Human
292,233,205,1106,Human
293,236,205,1788,Human
294,237,187,374,Human
295,238,14,1577,Human
296,66,151,537,Human
297,239,134,1314,Human
298,240,205,495,Human
299,116,146,849,Human
300,92,212,1298,Human
301,241,213,1734,Human
302,242,12,297,Human
303,82,214,1197,Human
304,179,215,925,Human
305,243,216,1036,Human
306,157,217,177,Human
307,199,112,732,Human
308,244,14,912,Human
309,245,218,799,Human
310,31,219,1466,Human
311,246,200,910,Human
312,247,25,1384,Human
313,248,220,1119,Human
314,249,221,1663,Human
315,250,205,1499,Human
316,251,114,203,Human
317,252,222,1798,Human
318,253,223,1280,Human
319,205,224,604,Human
320,254,31,501,Human
321,255,225,908,Human
322,256,226,1508,Human
323,58,61,937,Human
324,44,227,644,Human
325,257,48,1504,Human
326,258,228,1432,Human
327,259,229,1545,Human
328,145,230,82,Human
329,260,231,622,Human
330,261,65,772,Human
331,262,26,1587,Human
332,59,181,907,Human
333,97,232,658,Human
334,263,233,59,Human
335,264,234,1559,Human
336,265,210,1795,Human
337,266,235,212,Human
338,267,16,605,Human
339,119,236,2,Human
340,268,237,184,Human
341,269,167,304,Human
342,270,238,11,Human
343,100,239,1565,Human
344,144,146,1324,Human
345,271,112,1028,Human
346,271,134,152,Human
347,272,187,1451,Human
348,273,240,482,Human
349,274,166,501,Human
350,133,241,311,Human
351,275,242,784,Human
352,276,112,1798,Human
353,277,243,671,Human
354,274,244,1560,Human
355,278,104,633,Human
356,14,137,1233,Human
357,279,245,485,Human
358,274,166,457,Human
359,78,200,1466,Human
360,280,187,630,Human
361,281,205,1783,Human
362,8,142,87,Human
363,279,246,278,Human
364,282,25,467,Human
365,283,134,1348,Human
366,284,247,1470,Human
367,285,205,1437,Human
368,233,25,441,Human
369,282,248,1017,Human
370,286,200,1307,Human
371,87,26,29,Human
372,287,249,341,Human
373,288,250,1541,Human
374,97,251,61,Human
375,181,252,441,Human
376,289,114,1531,Human
377,290,89,1758,Human
378,291,39,719,Human
379,292,249,1745,Human
380,288,253,174,Human
381,293,25,973,Human
382,215,254,1317,Human
383,294,249,233,Human
384,83,200,961,Human
385,295,14,112,Human
386,296,25,901,Human
387,103,244,1626,Human
388,297,213,850,Human
389,298,255,450,Human
390,119,256,541,Human
391,299,166,465,Human
392,207,257,1558,Human
393,248,258,189,Human
394,25,259,1089,Human
395,300,114,1026,Human
396,301,35,453,Human
397,186,260,356,Human
398,302,225,1194,Human
399,214,261,345,Human
400,303,249,1103,Human
401,225,242,625,Human
402,304,262,1225,Human
403,305,146,1562,Human
404,306,14,1193,Human
405,307,114,695,Human
406,116,234,379,Human
407,308,263,687,Human
408,309,264,1165,Human
409,261,265,1443,Human
410,310,89,81,Human
411,305,266,155,Human
412,275,267,1408,Human
413,305,268,46,Human
414,311,269,848,Human
415,312,263,470,Human
416,94,270,320,Human
417,313,122,440,Human
418,301,176,1617,Human
419,314,271,1248,Human
420,64,272,159,Human
421,147,3,349,Human
422,209,39,944,Human
423,80,273,69,Human
424,315,190,558,Human
425,198,274,678,Human
426,290,275,1486,Human
427,194,276,1288,Human
428,260,17,744,Human
429,316,13,99,Human
430,25,277,1366,Human
431,317,278,1028,Human
432,25,131,1375,Human
433,92,97,184,Human
434,318,279,677,Human
435,112,200,1543,Human
436,193,186,1591,Human
437,319,280,978,Human
438,320,215,876,Human
439,26,281,589,Human
440,54,48,404,Human
441,321,142,650,Human
442,322,263,1588,Human
443,323,282,1655,Human
444,324,283,523,Human
445,168,39,1745,Human
446,14,39,583,Human
447,325,114,1165,Human
448,181,284,430,Human
449,326,285,958,Human
450,327,9,1315,Human
451,196,13,1627,Human
452,275,206,1350,Human
453,179,106,1667,Human
454,181,39,1401,Human
455,328,26,1601,Human
456,329,286,1163,Human
457,330,25,1583,Human
458,331,222,683,Human
459,325,26,675,Human
460,184,287,539,Human
461,19,25,466,Human
462,160,25,900,Human
463,332,249,1114,Human
464,333,288,399,Human
465,334,3,1206,Human
466,179,106,49,Human
467,335,289,1389,Human
468,9,290,131,Human
469,336,10,251,Human
470,80,26,290,Human
471,337,75,1190,Human
472,338,291,975,Human
473,339,292,150,Human
474,340,49,1666,Human
475,83,293,385,Human
476,341,282,756,Human
477,342,206,309,Human
478,343,257,1010,Human
479,274,294,1088,Human
480,344,9,781,Human
481,345,1,1225,Human
482,267,26,159,Human
483,346,191,519,Human
484,346,191,799,Human
485,347,273,191,Human
486,348,273,1527,Human
487,349,273,367,Human
488,350,3,893,Human
489,9,30,1091,Human
490,9,295,1307,Human
491,162,296,1425,Human
492,351,191,892,Human
493,341,273,467,Human
494,19,120,1301,Human
495,352,273,776,Human
496,353,206,764,Human
497,295,297,569,Human
498,354,298,969,Human
499,355,299,973,Human
500,356,166,664,Human
501,357,278,1589,Human
502,358,39,392,Human
503,270,74,3,Human
504,359,206,1772,Human
505,360,131,1063,Human
506,361,274,1165,Human
507,353,206,1088,Human
508,327,116,1063,Human
509,131,300,204,Human
510,362,301,1640,Human
511,97,3,557,Human
512,363,28,53,Human
513,348,9,1505,Human
514,4,302,251,Human
515,364,303,1057,Human
516,362,9,1783,Human
517,350,141,1066,Human
518,365,304,480,Human
519,366,305,450,Human
520,367,39,1657,Human
521,368,306,869,Human
522,369,307,70,Human
523,370,308,670,Human
524,371,39,1183,Human
525,332,309,1743,Human
526,372,125,1369,Human
527,162,3,354,Human
528,54,310,774,Human
529,373,311,1287,Human
530,374,175,213,Human
531,87,9,1609,Human
532,375,206,1259,Human
533,376,206,1128,Human
534,4,155,591,Human
535,377,249,207,Human
536,378,312,1745,Human
537,115,131,313,Human
538,353,155,1261,Human
539,379,186,406,Human
540,39,142,258,Human
541,119,155,1492,Human
542,380,313,378,Human
543,355,61,263,Human
544,322,314,222,Human
545,19,282,335,Human
546,196,18,1235,Human
547,355,315,936,Human
548,381,316,55,Human
549,382,13,614,Human
550,383,273,1469,Human
551,384,231,888,Human
552,385,128,387,Human
553,386,66,204,Human
554,387,317,298,Human
555,284,256,1390,Human
556,388,128,1498,Human
557,389,89,939,Human
558,211,318,437,Human
559,196,13,1474,Human
560,390,319,597,Human
561,109,195,45,Human
562,391,44,1386,Human
563,364,53,706,Human
564,392,320,32,Human
565,393,134,440,Human
566,394,134,305,Human
567,338,134,1194,Human
568,9,3,178,Human
569,395,72,1669,Human
570,396,168,227,Human
571,317,321,1450,Human
572,28,3,193,Human
573,54,322,1093,Human
574,54,323,1681,Human
575,339,3,1660,Human
576,122,26,1672,Human
577,122,26,1189,Human
578,317,52,1163,Human
579,397,57,1398,Human
580,82,183,1074,Human
581,171,324,1547,Human
582,54,325,143,Human
583,79,291,624,Human
584,29,326,1399,Human
585,398,191,184,Human
586,283,191,1748,Human
587,399,26,565,Human
588,400,9,1321,Human
589,400,29,1085,Human
590,339,327,1658,Human
591,64,328,1663,Human
592,401,329,76,Human
593,402,139,1321,Human
594,403,185,1112,Human
595,382,330,346,Human
596,151,243,827,Human
597,404,77,1392,Human
598,34,331,1565,Human
599,26,311,564,Human
600,405,332,178,Human
601,406,142,358,Human
602,407,333,208,Human
603,61,200,1187,Human
604,408,334,1077,Human
605,409,335,663,Human
606,282,222,1732,Human
607,410,44,953,Human
608,411,336,691,Human
609,409,116,709,Human
610,412,116,1742,Human
611,413,337,886,Human
612,92,116,1067,Human
613,414,338,1634,Human
614,282,67,734,Human
615,415,339,958,Human
616,102,88,155,Human
617,416,340,473,Human
618,59,341,871,Human
619,317,37,1117,Human
620,417,337,673,Human
621,418,342,131,Human
622,419,343,1497,Human
623,420,331,1503,Human
624,421,344,262,Human
625,191,345,585,Human
626,218,313,367,Human
627,422,346,740,Human
628,27,170,420,Human
629,76,19,1520,Human
630,61,347,541,Human
631,423,347,350,Human
632,339,348,926,Human
633,132,235,1453,Human
634,424,38,1749,Human
635,128,349,1712,Human
636,425,162,1501,Human
637,426,350,467,Human
638,427,351,981,Human
639,40,352,1797,Human
640,428,57,389,Human
641,139,34,702,Human
642,34,353,569,Human
643,40,354,490,Human
644,169,36,1150,Human
645,429,335,859,Human
646,430,328,589,Human
647,431,147,504,Human
648,432,119,1220,Human
649,433,162,527,Human
650,434,168,361,Human
651,435,65,359,Human
652,436,333,925,Human
653,437,107,1522,Human
654,438,163,1492,Human
655,439,355,216,Human
656,213,356,330,Human
657,440,138,53,Human
658,441,357,227,Human
659,413,358,1727,Human
660,177,359,995,Human
661,200,186,1000,Human
662,442,13,1158,Human
663,177,349,1728,Human
664,4,2,64,Human
665,39,163,881,Human
666,443,302,652,Human
667,444,48,501,Human
668,445,176,309,Human
669,319,48,131,Human
670,446,89,375,Human
671,186,35,1201,Human
672,27,360,358,Human
673,31,243,137,Human
674,97,111,1503,Human
675,82,315,381,Human
676,186,227,305,Human
677,132,361,1517,Human
678,414,286,890,Human
679,447,206,1637,Human
680,214,362,438,Human
681,82,363,826,Human
682,448,48,1530,Human
683,449,12,1501,Human
684,82,229,61,Human
685,317,48,1741,Human
686,123,360,698,Human
687,450,88,7,Human
688,420,14,416,Human
689,451,146,1397,Human
690,452,364,501,Human
691,453,286,1194,Human
692,132,365,422,Human
693,420,230,72,Human
694,454,320,1212,Human
695,455,258,990,Human
696,270,286,224,Human
697,456,363,1431,Human
698,457,256,1346,Human
699,457,256,666,Human
700,295,151,816,Human
701,180,259,538,Human
702,378,366,802,Human
703,458,114,298,Human
704,459,341,1040,Human
705,76,367,371,Human
706,460,76,1151,Human
707,461,222,653,Human
708,200,368,1483,Human
709,462,369,296,Human
710,317,370,58,Human
711,27,371,802,Human
712,463,265,870,Human
713,92,286,1351,Human
714,453,370,349,Human
715,464,372,1249,Human
716,465,373,472,Human
717,268,254,824,Human
718,466,116,552,Human
719,83,374,64,Human
720,448,375,1711,Human
721,92,286,1523,Human
722,78,376,336,Human
723,467,233,1462,Human
724,468,206,575,Human
725,469,377,1511,Human
726,31,378,488,Human
727,470,360,190,Human
728,260,84,1400,Human
729,297,236,1716,Human
730,330,379,1301,Human
731,92,215,1089,Human
732,471,362,657,Human
733,197,142,21,Human
734,27,89,633,Human
735,470,380,1412,Human
736,470,206,1111,Human
737,472,360,1429,Human
738,214,330,1605,Human
739,82,48,1612,Human
740,82,330,1606,Human
741,420,341,1126,Human
742,473,330,444,Human
743,408,378,251,Human
744,474,13,514,Human
745,475,163,438,Human
746,387,331,1126,Human
747,456,48,1462,Human
748,448,381,1232,Human
749,71,116,890,Human
750,476,376,1396,Human
751,462,89,545,Human
752,477,330,431,Human
753,478,366,1665,Human
754,479,366,1357,Human
755,480,89,1125,Human
756,97,210,184,Human
757,198,216,1668,Human
758,481,177,468,Human
759,90,65,307,Human
760,131,382,879,Human
761,473,233,1756,Human
762,82,383,794,Human
763,61,339,900,Human
764,482,140,1560,Human
765,483,384,201,Human
766,484,328,1701,Human
767,42,385,1759,Human
768,485,37,499,Human
769,185,233,467,Human
770,486,216,47,Human
771,487,386,1662,Human
772,488,243,694,Human
773,452,163,369,Human
774,489,387,814,Human
775,57,388,315,Human
776,490,389,911,Human
777,423,390,1426,Human
778,491,390,1573,Human
779,492,391,897,Human
780,493,107,813,Human
781,205,392,725,Human
782,494,200,1228,Human
783,495,393,1617,Human
784,496,19,548,Human
785,497,236,234,Human
786,109,364,199,Human
787,39,394,419,Human
788,498,169,258,Human
789,499,131,1158,Human
790,318,311,71,Human
791,76,13,1454,Human
792,500,395,1287,Human
793,284,12,1313,Human
794,37,396,301,Human
795,174,48,451,Human
796,501,206,817,Human
797,447,114,1575,Human
798,420,186,123,Human
799,364,227,1023,Human
800,207,39,446,Human
801,287,254,1795,Human
802,359,341,281,Human
803,214,397,881,Human
804,378,339,93,Human
805,378,282,1141,Human
806,4,398,1070,Human
807,502,320,747,Human
808,503,148,676,Human
809,94,399,1015,Human
810,178,215,1689,Human
811,270,320,1479,Human
812,504,100,1649,Human
813,256,297,94,Human
814,270,257,194,Human
815,259,380,108,Human
816,505,89,367,Human
817,220,224,571,Human
818,420,215,1288,Human
819,420,400,137,Human
820,42,401,1788,Human
821,506,131,974,Human
822,507,44,1574,Human
823,508,402,759,Human
824,107,142,1712,Human
825,420,273,648,Human
826,420,273,385,Human
827,502,403,294,Human
828,414,206,295,Human
829,94,35,574,Human
830,509,215,1216,Human
831,510,404,640,Human
832,480,206,880,Human
833,453,206,1388,Human
834,511,15,589,Human
835,270,206,1688,Human
836,420,35,197,Human
837,512,320,385,Human
838,513,273,1297,Human
839,185,315,184,Human
840,514,273,1635,Human
841,515,380,663,Human
842,181,216,578,Human
843,189,116,187,Human
844,516,405,94,Human
845,284,405,1775,Human
846,447,406,879,Human
847,517,341,431,Human
848,518,166,851,Human
849,97,89,1501,Human
850,519,89,450,Human
851,520,89,1378,Human
852,521,370,1339,Human
853,522,169,651,Human
854,369,364,879,Human
855,317,13,250,Human
856,523,206,959,Human
857,524,182,1,Human
858,248,407,874,Human
859,525,168,1280,Human
860,289,35,798,Human
861,76,200,1276,Human
862,59,286,8,Human
863,521,408,1550,Human
864,510,114,343,Human
865,526,65,346,Human
866,325,143,1643,Human
867,527,112,1018,Human
868,528,205,284,Human
869,98,89,740,Human
870,19,143,201,Human
871,209,409,1760,Human
872,325,143,1273,Human
873,529,268,319,Human
874,502,97,1324,Human
875,83,206,923,Human
876,506,410,998,Human
877,530,411,969,Human
878,531,412,362,Human
879,456,378,1289,Human
880,356,213,690,Human
881,7,230,1290,Human
882,425,163,712,Human
883,532,286,1125,Human
884,420,297,1206,Human
885,533,142,440,Human
886,459,128,251,Human
887,8,320,1380,Human
888,94,297,1103,Human
889,479,206,1130,Human
890,46,206,831,Human
891,228,413,1731,Human
892,46,313,1433,Human
893,420,297,870,Human
894,14,414,124,Human
895,24,415,538,Human
896,19,155,685,Human
897,345,177,382,Human
898,522,416,533,Human
899,230,254,1255,Human
900,534,417,1068,Human
901,456,155,37,Human
902,535,404,937,Human
903,536,273,773,Human
904,537,278,1737,Human
905,538,398,319,Human
906,535,418,1532,Human
907,317,81,1144,Human
908,536,419,1056,Human
909,539,378,1746,Human
910,41,420,1000,Human
911,540,360,777,Human
912,541,421,10,Human
913,542,422,213,Human
914,414,315,1060,Human
915,543,405,123,Human
916,170,423,1722,Human
917,544,286,182,Human
918,545,424,1145,Human
919,189,425,710,Human
920,119,13,1374,Human
921,356,89,376,Human
922,396,426,800,Human
923,546,166,539,Human
924,547,206,59,Human
925,548,427,212,Human
926,21,428,1654,Human
927,387,427,807,Human
928,169,205,829,Human
929,218,142,151,Human
930,32,177,1065,Human
931,204,230,581,Human
932,549,163,1549,Human
933,550,427,1235,Human
934,551,12,1705,Human
935,258,315,367,Human
936,356,31,416,Human
937,552,429,1477,Human
938,553,110,556,Human
939,500,176,1765,Human
940,519,116,1212,Human
941,59,125,1624,Human
942,387,216,159,Human
943,57,422,1059,Human
944,92,416,1507,Human
945,554,236,228,Human
946,555,26,974,Human
947,42,430,699,Human
948,203,431,261,Human
949,556,12,1679,Human
950,557,89,1794,Human
951,7,432,1489,Human
952,558,177,476,Human
953,191,433,1376,Human
954,559,177,1692,Human
955,560,142,1510,Human
956,407,434,80,Human
957,24,435,511,Human
958,192,128,184,Human
959,420,405,447,Human
960,66,347,954,Human
961,561,436,299,Human
962,519,128,78,Human
963,420,37,756,Human
964,159,437,824,Human
965,221,5,1323,Human
966,562,230,1420,Human
967,410,438,1140,Human
968,71,3,1400,Human
969,140,230,1531,Human
970,102,9,1169,Human
971,44,439,1468,Human
972,387,328,1604,Human
973,490,422,563,Human
974,75,440,283,Human
975,32,259,643,Human
976,563,124,1489,Human
977,136,441,1647,Human
978,512,177,287,Human
979,387,435,84,Human
980,127,235,901,Human
981,564,442,1501,Human
982,266,233,685,Human
983,387,328,1727,Human
984,510,5,1614,Human
985,199,49,1402,Human
986,76,321,332,Human
987,169,443,1180,Human
988,565,170,320,Human
989,566,89,1650,Human
990,567,444,899,Human
991,387,445,313,Human
992,444,446,871,Human
993,510,144,448,Human
994,568,170,694,Human
995,159,378,1091,Human
996,42,128,191,Human
997,484,447,637,Human
998,137,321,825,Human
999,466,124,449,Human
1000,356,384,725,Human
1001,569,9,546,Human
1002,161,302,935,Human
1003,512,236,310,Human
1004,570,448,526,Human
1005,97,315,640,Human
1006,571,405,1067,Human
1007,392,236,1430,Human
1008,572,61,58,Human
1009,573,177,705,Human
1010,42,337,1726,Human
1011,574,256,1416,Human
1012,43,74,1735,Human
1013,575,177,1546,Human
1014,77,449,645,Human
1015,75,450,1743,Human
1016,266,324,781,Human
1017,576,144,170,Human
1018,577,363,1601,Human
1019,397,321,124,Human
1020,259,451,1624,Human
1021,578,39,851,Human
1022,519,77,1511,Human
1023,97,233,1361,Human
1024,59,236,417,Human
1025,127,231,781,Human
1026,23,334,175,Human
1027,579,449,422,Human
1028,213,269,917,Human
1029,580,141,1667,Human
1030,519,169,1504,Human
1031,581,236,1066,Human
1032,338,349,31,Human
1033,214,316,1431,Human
1034,39,28,1383,Human
1035,153,422,343,Human
1036,582,452,1604,Human
1037,583,169,807,Human
1038,159,102,946,Human
1039,550,13,1411,Human
1040,413,155,1396,Human
1041,584,453,314,Human
1042,97,83,764,Human
1043,585,243,291,Human
1044,552,316,787,Human
1045,586,407,71,Human
1046,103,23,830,Human
1047,26,44,1730,Human
1048,21,454,128,Human
1049,587,324,1628,Human
1050,588,455,483,Human
1051,589,456,1683,Human
1052,590,457,381,Human
1053,591,163,1241,Human
1054,564,380,698,Human
1055,402,15,234,Human
1056,153,458,1134,Human
1057,592,218,1648,Human
1058,392,83,1647,Human
1059,41,170,61,Human
1060,58,459,901,Human
1061,593,32,995,Human
1062,594,424,47,Human
1063,595,163,1297,Human
1064,596,233,1690,Human
1065,597,336,401,Human
1066,34,89,445,Human
1067,598,57,779,Human
1068,421,144,489,Human
1069,599,302,897,Human
1070,600,459,970,Human
1071,365,23,453,Human
1072,409,460,303,Human
1073,601,8,887,Human
1074,602,461,1641,Human
1075,75,23,646,Human
1076,34,163,714,Human
1077,158,147,279,Human
1078,34,163,989,Human
1079,603,20,401,Human
1080,34,163,1620,Human
1081,0,462,193,Human
1082,55,463,522,Human
1083,604,464,882,Human
1084,41,465,1081,Human
1085,605,465,1643,Human
1086,572,465,830,Human
1087,49,65,127,Human
1088,552,466,1248,Human
1089,606,168,1645,Human
1090,525,179,500,Human
1091,607,170,165,Human
1092,608,334,553,Human
1093,609,13,979,Human
1094,2,356,1024,Human
1095,534,467,710,Human
1096,117,276,1077,Human
1097,610,321,1163,Human
1098,611,465,1429,Human
1099,612,38,988,Human
1100,613,459,544,Human
1101,614,438,579,Human
1102,91,468,905,Human
1103,205,236,862,Human
1104,615,469,1572,Human
1105,616,347,641,Human
1106,576,233,1115,Human
1107,132,357,1231,Human
1108,617,51,1223,Human
1109,618,13,767,Human
1110,55,112,1666,Human
1111,436,470,1589,Human
1112,495,471,591,Human
1113,170,334,1439,Human
1114,619,236,1145,Human
1115,554,100,921,Human
1116,620,472,1080,Human
1117,75,465,1568,Human
1118,503,459,1622,Human
1119,621,473,779,Human
1120,622,474,891,Human
1121,491,475,32,Human
1122,125,476,299,Human
1123,115,357,1743,Human
1124,8,477,1577,Human
1125,109,334,963,Human
1126,610,32,87,Human
1127,623,89,1121,Human
1128,426,51,15,Human
1129,42,153,531,Human
1130,552,478,565,Human
1131,103,355,1691,Human
1132,624,144,1294,Human
1133,623,89,1646,Human
1134,625,479,60,Human
1135,626,480,753,Human
1136,405,444,1002,Human
1137,75,465,770,Human
1138,529,15,51,Human
1139,627,475,616,Human
1140,75,183,152,Human
1141,444,481,161,Human
1142,146,66,384,Human
1143,318,58,1395,Human
1144,541,51,1197,Human
1145,17,116,706,Human
1146,200,324,1247,Human
1147,628,482,78,Human
1148,500,465,1758,Human
1149,200,465,70,Human
1150,616,101,796,Human
1151,629,483,892,Human
1152,407,163,121,Human
1153,127,266,1396,Human
1154,630,38,616,Human
1155,58,361,431,Human
1156,631,484,551,Human
1157,529,478,327,Human
1158,622,347,179,Human
1159,632,465,504,Human
1160,555,485,387,Human
1161,633,339,24,Human
1162,634,486,983,Human
1163,555,485,323,Human
1164,635,38,67,Human
1165,636,195,366,Human
1166,595,465,392,Human
1167,61,321,679,Human
1168,264,464,131,Human
1169,616,487,1703,Human
1170,619,104,1351,Human
1171,637,488,1224,Human
1172,153,489,1411,Human
1173,120,230,359,Human
1174,638,95,1410,Human
1175,639,256,652,Human
1176,640,490,292,Human
1177,104,38,428,Human
1178,447,491,156,Human
1179,641,100,1416,Human
1180,555,0,1771,Human
1181,75,282,277,Human
1182,174,139,915,Human
1183,55,77,1752,Human
1184,642,441,1612,Human
1185,425,93,105,Human
1186,97,48,443,Human
1187,643,302,771,Human
1188,104,38,869,Human
1189,163,395,392,Human
1190,410,182,672,Human
1191,611,492,1211,Human
1192,270,321,1060,Human
1193,387,378,1597,Human
1194,317,321,1465,Human
1195,470,19,1215,Human
1196,132,205,1286,Human
1197,644,335,1255,Human
1198,645,96,18,Human
1199,317,62,1346,Human
1200,480,19,1474,Human
1201,387,378,1298,Human
1202,530,163,666,Human
1203,149,34,350,Human
1204,550,493,980,Human
