id,origin,destination,start_time,kind
296,230,222,84,Human
297,187,216,1374,Human
298,167,223,796,Human
299,231,87,980,Human
300,232,224,585,Human
301,233,63,10,Human
302,234,225,1199,Human
303,235,226,266,Human
304,81,209,781,Human
305,153,129,346,Human
306,68,227,1189,Human
307,42,91,1520,Human
308,236,228,1182,Human
309,237,229,1754,Human
310,238,112,464,Human
311,239,230,1364,Human
312,240,29,1042,Human
313,241,11,447,Human
314,242,15,1728,Human
315,243,231,432,Human
316,244,232,671,Human
317,228,233,124,Human
318,245,234,288,Human
319,246,11,503,Human
320,247,128,132,Human
321,248,235,1032,Human
322,249,28,1588,Human
323,250,77,472,Human
324,251,236,955,Human
325,19,237,1769,Human
326,252,238,190,Human
327,88,239,570,Human
328,253,238,52,Human
329,237,114,947,Human
330,254,240,674,Human
331,255,241,209,Human
332,256,66,1109,Human
333,257,242,1155,Human
334,258,122,1777,Human
335,259,87,349,Human
336,9,243,1139,Human
337,260,244,529,Human
338,78,233,343,Human
339,261,245,740,Human
340,262,246,449,Human
341,263,247,533,Human
342,111,168,1488,Human
343,264,248,623,Human
344,265,249,1151,Human
345,266,250,1363,Human
346,80,251,1335,Human
347,267,252,1188,Human
348,268,226,1267,Human
349,269,253,810,Human
350,70,59,798,Human
351,140,240,1699,Human
352,270,254,1505,Human
353,153,77,1250,Human
354,271,255,52,Human
355,272,256,731,Human
356,215,257,1202,Human
357,273,258,143,Human
358,274,69,1444,Human
359,223,158,1044,Human
360,153,166,1533,Human
361,275,251,382,Human
362,276,117,1582,Human
363,277,153,780,Human
364,278,259,773,Human
365,279,209,354,Human
366,280,260,1355,Human
367,281,261,1767,Human
368,282,262,1460,Human
369,140,117,1524,Human
370,283,263,468,Human
371,48,84,590,Human
372,284,264,1250,Human
373,285,265,1598,Human
374,68,252,1007,Human
375,275,77,902,Human
376,286,95,958,Human
377,90,266,1256,Human
378,55,267,389,Human
379,287,167,106,Human
380,37,68,56,Human
381,288,254,1727,Human
382,289,23,224,Human
383,15,268,644,Human
384,20,164,259,Human
385,20,269,1262,Human
386,20,240,966,Human
387,290,270,1072,Human
388,291,271,761,Human
389,105,244,1361,Human
390,154,272,6,Human
391,146,14,1175,Human
392,292,212,927,Human
393,293,99,189,Human
394,294,273,552,Human
395,45,274,527,Human
396,295,44,1307,Human
397,98,216,1441,Human
398,223,275,128,Human
399,296,88,1557,Human
400,189,276,1211,Human
401,146,277,1425,Human
402,153,278,760,Human
403,297,23,1742,Human
404,298,23,1076,Human
405,15,137,405,Human
406,180,279,576,Human
407,10,280,1664,Human
408,299,281,30,Human
409,153,278,286,Human
410,20,282,1134,Human
411,137,283,471,Human
412,300,45,1131,Human
413,136,268,1649,Human
414,301,77,59,Human
415,302,7,1528,Human
416,70,278,565,Human
417,292,263,1605,Human
418,189,208,1584,Human
419,303,284,588,Human
420,304,234,394,Human
421,305,282,134,Human
422,77,285,1458,Human
423,306,286,653,Human
424,307,287,245,Human
425,308,190,1560,Human
426,309,288,236,Human
427,310,289,572,Human
428,299,68,374,Human
429,90,168,1166,Human
430,311,290,215,Human
431,140,226,33,Human
432,312,157,933,Human
433,313,23,807,Human
434,314,84,241,Human
435,315,157,929,Human
436,140,166,680,Human
437,116,157,1580,Human
438,316,166,1318,Human
439,247,209,1597,Human
440,317,175,815,Human
441,318,291,1247,Human
442,312,292,1557,Human
443,140,226,1702,Human
444,81,157,1599,Human
445,319,169,743,Human
446,320,216,1028,Human
447,182,267,1238,Human
448,140,293,1455,Human
449,321,226,466,Human
450,322,294,1536,Human
451,323,295,1784,Human
452,150,62,1432,Human
453,324,279,772,Human
454,61,258,820,Human
455,182,7,1799,Human
456,140,166,1022,Human
457,190,187,940,Human
458,270,166,392,Human
459,116,296,1292,Human
460,325,68,171,Human
461,41,294,981,Human
462,326,72,1588,Human
463,327,254,1681,Human
464,328,68,512,Human
465,70,179,1536,Human
466,327,297,1263,Human
467,219,263,158,Human
468,329,119,1523,Human
469,330,72,1103,Human
470,331,298,1567,Human
471,20,299,493,Human
472,330,117,1236,Human
473,274,187,1236,Human
474,218,263,685,Human
475,327,226,418,Human
476,312,68,1318,Human
477,316,267,127,Human
478,198,258,367,Human
479,328,300,1147,Human
480,321,258,899,Human
481,41,301,1140,Human
482,327,302,644,Human
483,332,166,1698,Human
484,329,303,1695,Human
485,308,255,101,Human
486,301,263,1366,Human
487,193,304,1246,Human
488,193,258,134,Human
489,327,278,1253,Human
490,90,305,524,Human
491,140,212,1423,Human
492,80,306,14,Human
493,77,307,1653,Human
494,333,308,1067,Human
495,81,309,675,Human
496,334,216,1679,Human
497,335,310,1427,Human
498,80,89,248,Human
499,336,44,240,Human
500,337,87,265,Human
501,41,77,1136,Human
502,338,263,163,Human
503,161,311,176,Human
504,339,231,283,Human
505,340,312,1183,Human
506,61,313,125,Human
507,341,120,57,Human
508,136,314,1335,Human
509,342,105,1006,Human
510,10,216,185,Human
511,77,129,785,Human
512,239,315,905,Human
513,223,316,1201,Human
514,326,278,152,Human
515,343,87,659,Human
516,344,245,439,Human
517,40,317,1016,Human
518,344,77,557,Human
519,345,250,170,Human
520,76,318,1540,Human
521,267,319,668,Human
522,346,105,1713,Human
523,347,320,325,Human
524,348,321,1207,Human
525,349,139,97,Human
526,349,139,806,Human
527,350,322,458,Human
528,333,268,988,Human
529,351,323,1710,Human
530,172,324,681,Human
531,122,141,733,Human
532,352,325,1288,Human
533,353,326,1776,Human
534,222,327,969,Human
535,354,328,1099,Human
536,355,78,206,Human
537,356,329,1432,Human
538,102,330,65,Human
539,357,130,1085,Human
540,9,331,1707,Human
541,358,130,626,Human
542,356,332,381,Human
543,222,333,688,Human
544,78,334,912,Human
545,359,28,998,Human
546,167,335,664,Human
547,360,40,1283,Human
548,361,194,806,Human
549,362,61,1532,Human
550,363,336,1377,Human
551,364,192,483,Human
552,365,337,757,Human
553,366,338,238,Human
554,367,84,1403,Human
555,368,339,1761,Human
556,369,34,1601,Human
557,370,302,1289,Human
558,199,340,1736,Human
559,216,341,1201,Human
560,371,342,1022,Human
561,372,254,1140,Human
562,216,267,1800,Human
563,373,40,203,Human
564,296,343,1103,Human
565,374,344,1700,Human
566,375,79,761,Human
567,376,130,559,Human
568,372,79,409,Human
569,377,29,1564,Human
570,378,40,127,Human
571,379,345,480,Human
572,380,346,829,Human
573,23,206,656,Human
574,165,347,677,Human
575,381,348,293,Human
576,382,349,779,Human
577,353,197,28,Human
578,383,78,8,Human
579,9,29,1431,Human
580,384,114,1569,Human
581,65,350,1048,Human
582,385,40,1722,Human
583,359,333,93,Human
584,252,138,1223,Human
585,254,206,1421,Human
586,201,351,31,Human
587,140,352,1655,Human
588,386,349,1250,Human
589,281,219,1200,Human
590,387,353,1196,Human
591,388,165,532,Human
592,389,354,764,Human
593,254,206,412,Human
594,390,29,362,Human
595,391,238,1741,Human
596,179,40,199,Human
597,127,55,540,Human
598,125,355,1528,Human
599,392,141,1050,Human
600,350,94,1278,Human
601,393,52,594,Human
602,249,40,154,Human
603,254,206,1198,Human
604,394,101,695,Human
605,145,356,310,Human
606,395,128,1053,Human
607,396,254,993,Human
608,397,302,841,Human
609,398,337,1035,Human
610,399,357,1476,Human
611,125,348,3,Human
612,400,185,933,Human
613,401,358,473,Human
614,249,204,858,Human
615,402,356,135,Human
616,296,129,609,Human
617,403,206,531,Human
618,404,359,276,Human
619,372,129,1600,Human
620,405,348,746,Human
621,406,40,1252,Human
622,407,87,72,Human
623,408,219,1392,Human
624,409,79,602,Human
625,410,79,494,Human
626,411,88,105,Human
627,412,360,995,Human
628,406,129,1792,Human
629,413,141,0,Human
630,401,40,24,Human
631,414,361,280,Human
632,415,268,354,Human
633,321,216,1115,Human
634,416,61,376,Human
635,417,333,709,Human
636,418,362,1180,Human
637,419,363,509,Human
638,111,364,834,Human
639,420,129,1377,Human
640,326,59,398,Human
641,20,365,383,Human
642,321,366,632,Human
643,80,367,527,Human
644,235,179,1214,Human
645,297,368,1119,Human
646,327,19,413,Human
647,20,369,992,Human
648,315,109,1114,Human
649,19,370,1678,Human
650,331,371,778,Human
651,2,287,915,Human
652,421,372,1427,Human
653,66,166,1417,Human
654,422,179,255,Human
655,423,373,935,Human
656,80,374,976,Human
657,424,366,399,Human
658,61,375,476,Human
659,425,376,1136,Human
660,221,166,1404,Human
661,426,120,439,Human
662,427,377,1188,Human
663,428,270,1255,Human
664,265,109,941,Human
665,23,378,612,Human
666,342,94,934,Human
667,429,379,493,Human
668,187,52,1735,Human
669,430,79,601,Human
670,263,380,545,Human
671,431,165,1363,Human
672,220,238,138,Human
673,21,87,572,Human
674,432,114,1454,Human
675,433,128,1720,Human
676,372,381,280,Human
677,228,89,1382,Human
678,434,169,1766,Human
679,327,382,1106,Human
680,435,192,1409,Human
681,408,383,487,Human
682,436,169,1474,Human
683,297,101,1796,Human
684,221,209,1717,Human
685,243,380,1510,Human
686,437,19,778,Human
687,216,384,266,Human
688,408,138,472,Human
689,242,385,1637,Human
690,302,360,1780,Human
691,74,383,1559,Human
692,438,386,1605,Human
693,308,52,1396,Human
694,264,387,268,Human
695,439,40,743,Human
696,440,318,299,Human
697,60,195,738,Human
698,441,138,122,Human
699,263,204,442,Human
700,441,388,775,Human
701,175,89,314,Human
702,218,389,1727,Human
703,21,390,691,Human
704,196,391,229,Human
705,442,392,129,Human
706,443,358,273,Human
707,413,259,455,Human
708,263,393,275,Human
709,444,394,165,Human
710,445,206,1151,Human
711,446,169,1775,Human
712,321,185,1115,Human
713,366,348,380,Human
714,10,395,546,Human
715,447,396,1508,Human
716,448,397,1313,Human
717,449,398,767,Human
718,450,399,133,Human
719,451,400,1513,Human
720,20,401,1167,Human
721,20,402,831,Human
722,452,403,687,Human
723,238,306,435,Human
724,453,404,121,Human
725,454,129,966,Human
726,330,212,264,Human
727,455,405,74,Human
728,21,406,117,Human
729,70,138,1445,Human
730,225,407,565,Human
731,456,194,344,Human
732,457,128,754,Human
733,337,356,1438,Human
734,274,77,812,Human
735,10,408,1712,Human
736,169,165,816,Human
737,138,409,1215,Human
738,87,410,535,Human
739,83,114,1381,Human
740,458,169,348,Human
741,459,411,1055,Human
742,460,412,620,Human
743,461,91,1766,Human
744,462,77,287,Human
745,374,413,206,Human
746,463,414,1634,Human
747,464,393,1567,Human
748,193,52,1210,Human
749,465,197,298,Human
750,140,415,1659,Human
751,10,69,133,Human
752,466,416,655,Human
753,372,417,516,Human
754,467,418,114,Human
755,468,407,1423,Human
756,469,237,1079,Human
757,470,89,1072,Human
758,381,158,1502,Human
759,55,383,515,Human
760,228,401,938,Human
761,471,419,597,Human
762,472,79,1776,Human
763,473,250,576,Human
764,474,420,1758,Human
765,475,87,321,Human
766,387,129,1378,Human
767,476,378,962,Human
768,254,139,1452,Human
769,477,183,1137,Human
770,407,20,1623,Human
771,478,378,78,Human
772,479,61,751,Human
773,332,286,1623,Human
774,381,421,1391,Human
775,395,422,839,Human
776,125,129,909,Human
777,480,235,1098,Human
778,247,423,1758,Human
779,481,238,532,Human
780,482,254,565,Human
781,483,138,1404,Human
782,372,424,225,Human
783,484,52,69,Human
784,221,359,646,Human
785,485,380,374,Human
786,486,425,305,Human
787,239,426,102,Human
788,431,16,510,Human
789,127,427,765,Human
790,196,428,1416,Human
791,294,429,1522,Human
792,483,339,778,Human
793,167,267,12,Human
794,487,40,681,Human
795,488,129,915,Human
796,489,88,1604,Human
797,490,348,1476,Human
798,491,129,1275,Human
799,492,430,572,Human
800,493,166,1232,Human
801,480,63,1259,Human
802,494,59,503,Human
803,211,383,1716,Human
804,372,349,623,Human
805,475,193,385,Human
806,443,94,996,Human
807,450,431,294,Human
808,495,35,1791,Human
809,167,432,214,Human
810,496,423,476,Human
811,497,433,982,Human
812,498,349,1258,Human
813,91,434,833,Human
814,499,169,1580,Human
815,500,435,1185,Human
816,501,259,901,Human
817,502,436,1364,Human
818,503,359,734,Human
819,504,302,1327,Human
820,505,437,504,Human
821,506,40,640,Human
822,246,438,716,Human
823,507,439,561,Human
824,508,359,585,Human
825,509,440,225,Human
826,510,441,69,Human
827,417,51,1187,Human
828,296,442,641,Human
829,511,79,1357,Human
830,512,148,625,Human
831,513,129,1582,Human
832,383,254,870,Human
833,89,380,834,Human
834,514,51,730,Human
835,515,339,1541,Human
836,516,35,1639,Human
837,517,141,1388,Human
838,518,443,728,Human
839,519,444,1149,Human
840,520,352,1141,Human
841,521,440,862,Human
842,508,426,982,Human
843,296,445,360,Human
844,522,359,1006,Human
845,169,341,19,Human
846,523,446,81,Human
847,524,79,191,Human
848,525,447,1070,Human
849,526,221,547,Human
850,236,254,1706,Human
851,476,436,1333,Human
852,300,448,115,Human
853,527,11,723,Human
854,528,46,186,Human
855,529,59,607,Human
856,140,335,489,Human
857,530,449,327,Human
858,531,197,69,Human
859,532,450,278,Human
860,447,451,1794,Human
861,533,452,1094,Human
862,534,453,844,Human
863,535,454,1313,Human
864,536,455,867,Human
865,343,456,1465,Human
866,537,457,215,Human
867,527,86,1345,Human
868,538,458,586,Human
869,539,79,1045,Human
870,540,79,302,Human
871,534,453,1502,Human
872,541,254,356,Human
873,534,459,308,Human
874,542,141,610,Human
875,196,460,1570,Human
876,163,40,837,Human
877,89,461,263,Human
878,543,79,904,Human
879,52,82,486,Human
880,544,37,1092,Human
881,545,129,240,Human
882,374,462,840,Human
883,65,40,301,Human
884,546,463,269,Human
885,530,464,1469,Human
886,547,40,881,Human
887,548,295,201,Human
888,549,465,242,Human
889,550,129,1379,Human
890,366,167,975,Human
891,551,466,278,Human
892,552,467,1238,Human
893,65,468,518,Human
894,395,359,10,Human
895,391,40,1186,Human
896,417,129,173,Human
897,374,219,773,Human
898,282,333,34,Human
899,419,469,675,Human
900,265,277,1547,Human
901,139,306,828,Human
902,553,470,225,Human
903,554,77,922,Human
904,10,471,1522,Human
905,344,77,993,Human
906,88,472,294,Human
907,555,473,654,Human
908,137,158,713,Human
909,442,236,1666,Human
910,194,474,235,Human
911,556,475,1192,Human
912,557,274,1101,Human
913,558,131,1399,Human
914,559,77,989,Human
915,264,158,1694,Human
916,560,157,641,Human
917,140,476,1241,Human
918,561,169,78,Human
919,263,77,1210,Human
920,139,212,458,Human
921,562,477,68,Human
922,563,478,1202,Human
923,564,479,1395,Human
924,565,210,417,Human
925,220,213,917,Human
926,247,411,469,Human
927,558,89,1524,Human
928,566,41,546,Human
929,44,480,1026,Human
930,459,77,24,Human
931,567,322,0,Human
932,442,77,265,Human
933,16,481,198,Human
934,568,6,230,Human
935,139,235,335,Human
936,569,186,1711,Human
937,139,367,832,Human
938,81,16,299,Human
939,570,112,40,Human
940,239,308,1540,Human
941,558,77,1163,Human
942,571,168,332,Human
943,197,482,892,Human
944,238,318,1006,Human
945,572,187,293,Human
946,573,483,1297,Human
947,574,484,1230,Human
948,340,318,456,Human
949,146,485,1441,Human
950,558,112,704,Human
951,90,486,462,Human
952,426,183,1259,Human
953,139,112,397,Human
954,239,109,1597,Human
955,215,34,558,Human
956,575,487,1091,Human
957,454,239,1071,Human
958,576,286,1412,Human
959,570,488,272,Human
960,577,489,308,Human
961,295,102,348,Human
962,327,490,780,Human
963,578,79,1440,Human
964,544,87,761,Human
965,424,54,1421,Human
966,579,3,998,Human
967,580,154,178,Human
968,581,491,520,Human
969,582,492,1273,Human
970,583,359,1678,Human
971,515,258,133,Human
972,584,493,868,Human
973,585,114,1728,Human
974,104,238,451,Human
975,586,28,659,Human
976,587,401,1287,Human
977,544,300,1641,Human
978,140,494,957,Human
979,588,52,63,Human
980,589,495,690,Human
981,590,169,1108,Human
982,502,89,275,Human
983,327,496,12,Human
984,326,497,1598,Human
985,591,498,1172,Human
986,592,499,142,Human
987,593,385,1254,Human
988,133,500,858,Human
989,594,236,670,Human
990,122,250,676,Human
991,463,48,975,Human
992,595,501,180,Human
993,596,502,1080,Human
994,597,503,920,Human
995,73,486,1295,Human
996,80,504,1007,Human
997,332,160,1286,Human
998,139,436,10,Human
999,598,238,443,Human
1000,599,267,120,Human
1001,600,186,72,Human
1002,345,505,1511,Human
1003,376,401,762,Human
1004,601,185,875,Human
1005,602,138,1016,Human
1006,603,506,161,Human
1007,488,59,1150,Human
1008,82,436,635,Human
1009,140,318,1392,Human
1010,60,507,43,Human
1011,219,254,366,Human
1012,604,214,341,Human
1013,515,77,517,Human
1014,605,168,1200,Human
1015,404,508,727,Human
1016,606,509,1505,Human
1017,104,141,1648,Human
1018,542,104,605,Human
1019,127,460,965,Human
1020,511,510,982,Human
1021,470,35,1642,Human
1022,607,138,1568,Human
1023,608,511,121,Human
1024,609,104,1800,Human
1025,610,138,989,Human
1026,611,512,19,Human
1027,612,36,223,Human
1028,613,342,5,Human
1029,468,22,624,Human
1030,86,513,767,Human
1031,614,34,574,Human
1032,615,514,1410,Human
1033,616,380,1386,Human
1034,617,515,528,Human
1035,457,449,1331,Human
1036,618,79,1669,Human
1037,619,141,1029,Human
1038,620,516,493,Human
1039,621,517,583,Human
1040,622,518,722,Human
1041,623,519,183,Human
1042,624,129,994,Human
1043,374,520,84,Human
1044,89,521,283,Human
1045,625,411,1441,Human
1046,304,522,1497,Human
1047,626,523,837,Human
1048,627,524,1018,Human
1049,528,525,1496,Human
1050,465,526,1002,Human
1051,628,527,823,Human
1052,629,335,1381,Human
1053,630,518,449,Human
1054,535,528,291,Human
1055,453,456,892,Human
1056,510,358,1552,Human
1057,631,129,323,Human
1058,632,450,301,Human
1059,633,79,48,Human
1060,634,334,934,Human
1061,563,335,1779,Human
1062,635,529,1069,Human
1063,636,113,445,Human
1064,637,530,343,Human
1065,220,57,853,Human
1066,638,531,1585,Human
1067,24,423,1719,Human
1068,639,358,1696,Human
1069,216,384,1254,Human
1070,640,532,578,Human
1071,641,533,1478,Human
1072,642,532,1127,Human
1073,643,254,989,Human
1074,76,534,1326,Human
1075,515,5,518,Human
1076,644,94,50,Human
1077,645,535,1336,Human
1078,515,335,498,Human
1079,531,161,1184,Human
1080,646,536,123,Human
1081,647,537,1023,Human
1082,212,535,1495,Human
1083,127,538,516,Human
1084,648,539,1045,Human
1085,367,221,1209,Human
1086,649,221,805,Human
1087,650,540,581,Human
1088,651,541,59,Human
1089,652,542,1019,Human
1090,653,543,1443,Human
1091,135,544,536,Human
1092,212,112,171,Human
1093,266,429,1382,Human
1094,216,545,583,Human
1095,641,546,953,Human
1096,654,335,311,Human
1097,655,547,1779,Human
1098,656,254,1738,Human
1099,642,548,1273,Human
1100,657,51,1643,Human
1101,102,47,198,Human
1102,658,514,40,Human
1103,107,549,877,Human
1104,297,550,633,Human
1105,192,551,1199,Human
1106,472,552,1127,Human
1107,659,553,969,Human
1108,76,533,647,Human
1109,91,536,1208,Human
1110,520,554,692,Human
1111,515,555,1241,Human
1112,660,556,218,Human
1113,661,557,980,Human
1114,662,326,810,Human
1115,663,558,213,Human
1116,664,160,691,Human
1117,665,242,1577,Human
1118,666,559,540,Human
1119,590,282,1004,Human
1120,667,560,314,Human
1121,668,423,724,Human
1122,669,561,1689,Human
1123,561,562,1457,Human
1124,92,529,787,Human
1125,670,377,80,Human
1126,257,563,716,Human
1127,438,134,65,Human
1128,90,564,1609,Human
1129,195,565,601,Human
1130,288,566,109,Human
1131,671,6,284,Human
1132,672,158,1560,Human
1133,673,282,1759,Human
1134,155,278,97,Human
1135,150,319,646,Human
1136,128,475,1546,Human
1137,674,567,876,Human
1138,68,208,665,Human
1139,305,568,277,Human
1140,146,278,554,Human
1141,146,278,435,Human
1142,10,6,1531,Human
1143,305,569,202,Human
1144,674,158,722,Human
1145,156,71,1622,Human
1146,156,570,707,Human
1147,136,282,1636,Human
1148,223,571,479,Human
1149,223,569,403,Human
1150,675,117,281,Human
1151,302,158,321,Human
1152,156,572,1221,Human
1153,161,137,761,Human
1154,676,158,1249,Human
1155,137,282,1467,Human
1156,327,567,592,Human
1157,200,282,42,Human
1158,615,491,975,Human
1159,298,573,863,Human
1160,223,574,393,Human
1161,155,212,229,Human
1162,137,253,941,Human
1163,677,253,1239,Human
1164,678,575,217,Human
1165,679,576,849,Human
1166,302,282,1132,Human
1167,298,577,616,Human
1168,680,578,767,Human
1169,421,579,753,Human
1170,681,119,1378,Human
1171,682,580,1383,Human
1172,679,278,157,Human
1173,429,581,517,Human
1174,218,3,1389,Human
1175,281,573,1512,Human
1176,683,282,590,Human
1177,432,578,444,Human
1178,684,582,893,Human
1179,20,563,964,Human
1180,685,583,227,Human
1181,686,218,372,Human
1182,687,584,187,Human
1183,688,585,408,Human
1184,689,120,1373,Human
1185,583,268,547,Human
1186,690,515,1005,Human
1187,691,586,1098,Human
1188,692,587,682,Human
1189,570,411,626,Human
1190,12,588,346,Human
1191,693,272,777,Human
1192,694,163,743,Human
1193,695,259,1408,Human
1194,11,282,84,Human
1195,342,155,1621,Human
1196,683,589,962,Human
1197,696,590,458,Human
1198,553,591,267,Human
1199,697,197,1057,Human
1200,457,411,1136,Human
1201,698,279,1630,Human
1202,153,483,1238,Human
1203,699,273,574,Human
1204,398,6,259,Human
1205,690,588,1072,Human
1206,700,592,696,Human
