id,origin,destination,start_time,kind
207,152,141,207,Human
208,83,21,1483,Human
209,83,36,1447,Human
210,153,31,607,Human
211,154,142,991,Human
212,150,26,1106,Human
213,155,66,1354,Human
214,156,59,1651,Human
215,157,43,833,Human
216,15,0,1268,Human
217,15,77,1516,Human
218,119,143,696,Human
219,158,26,1127,Human
220,46,27,1286,Human
221,112,21,890,Human
222,159,105,159,Human
223,160,83,1536,Human
224,65,129,420,Human
225,161,144,379,Human
226,112,21,1727,Human
227,162,141,874,Human
228,162,145,1018,Human
229,15,146,349,Human
230,163,147,755,Human
231,164,148,1759,Human
232,65,149,652,Human
233,65,15,10,Human
234,16,135,977,Human
235,112,150,731,Human
236,165,36,462,Human
237,166,151,221,Human
238,166,152,869,Human
239,167,153,1349,Human
240,168,129,1247,Human
241,166,154,188,Human
242,169,155,26,Human
243,168,156,1780,Human
244,168,77,1146,Human
245,133,157,1475,Human
246,170,46,738,Human
247,171,158,445,Human
248,112,129,333,Human
249,172,159,641,Human
250,65,129,664,Human
251,173,77,25,Human
252,1,57,1246,Human
253,174,1,1143,Human
254,175,117,799,Human
255,176,46,682,Human
256,177,160,599,Human
257,178,15,1554,Human
258,60,161,1792,Human
259,179,162,323,Human
260,22,77,52,Human
261,180,30,596,Human
262,181,163,221,Human
263,182,45,89,Human
264,144,135,53,Human
265,183,164,1574,Human
266,165,35,829,Human
267,135,165,1621,Human
268,184,166,1211,Human
269,169,167,763,Human
270,185,22,1521,Human
271,79,168,183,Human
272,186,169,1083,Human
273,97,170,660,Human
274,169,171,1276,Human
275,187,93,1191,Human
276,188,21,1528,Human
277,189,172,295,Human
278,82,173,895,Human
279,190,159,1465,Human
280,83,170,756,Human
281,191,26,116,Human
282,137,174,1534,Human
283,112,27,716,Human
284,144,17,1067,Human
285,192,168,1113,Human
286,193,175,224,Human
287,137,33,782,Human
288,194,159,1080,Human
289,129,141,1478,Human
290,65,176,805,Human
291,195,157,1117,Human
292,19,45,631,Human
293,196,18,153,Human
294,164,159,763,Human
295,197,46,291,Human
296,198,177,866,Human
297,61,178,884,Human
298,73,179,591,Human
299,199,180,0,Human
300,200,181,180,Human
301,201,109,1768,Human
302,82,111,223,Human
303,202,17,18,Human
304,203,182,259,Human
305,143,183,1459,Human
306,65,45,985,Human
307,204,135,1067,Human
308,129,184,323,Human
309,205,34,1363,Human
310,206,185,404,Human
311,127,186,1604,Human
312,129,187,165,Human
313,207,36,1003,Human
314,14,159,168,Human
315,147,188,1688,Human
316,208,189,909,Human
317,209,113,1468,Human
318,83,45,1282,Human
319,210,190,876,Human
320,139,127,722,Human
321,154,121,1246,Human
322,211,173,1440,Human
323,212,127,513,Human
324,213,43,1554,Human
325,214,109,429,Human
326,79,191,1192,Human
327,215,192,706,Human
328,216,193,1366,Human
329,217,194,282,Human
330,140,195,481,Human
331,197,196,1096,Human
332,172,197,40,Human
333,112,198,34,Human
334,218,139,28,Human
335,219,199,1101,Human
336,111,57,652,Human
337,137,60,1501,Human
338,220,112,750,Human
339,221,197,1537,Human
340,222,36,878,Human
341,168,139,1169,Human
342,223,200,233,Human
343,224,37,32,Human
344,225,201,865,Human
345,79,98,21,Human
346,83,164,278,Human
347,226,202,1385,Human
348,227,18,166,Human
349,34,203,1066,Human
350,228,109,699,Human
351,68,61,1202,Human
352,147,69,895,Human
353,79,204,1441,Human
354,229,46,1395,Human
355,230,61,25,Human
356,231,108,139,Human
357,210,76,305,Human
358,43,10,623,Human
359,103,127,161,Human
360,232,33,258,Human
361,14,205,858,Human
362,233,206,623,Human
363,234,207,1112,Human
364,235,61,698,Human
365,236,208,874,Human
366,123,83,8,Human
367,113,89,131,Human
368,237,209,731,Human
369,238,210,332,Human
370,239,211,816,Human
371,168,212,449,Human
372,11,213,1240,Human
373,240,127,510,Human
374,241,214,1408,Human
375,197,139,924,Human
376,242,215,1404,Human
377,243,151,277,Human
378,242,37,1521,Human
379,168,216,254,Human
380,43,48,933,Human
381,244,217,1360,Human
382,245,37,67,Human
383,168,218,1539,Human
384,55,61,796,Human
385,246,46,1590,Human
386,247,197,460,Human
387,43,38,40,Human
388,248,103,400,Human
389,249,219,30,Human
390,250,220,45,Human
391,43,108,447,Human
392,251,71,468,Human
393,151,221,1613,Human
394,252,109,69,Human
395,253,222,557,Human
396,119,223,1337,Human
397,119,108,692,Human
398,254,224,789,Human
399,255,225,1689,Human
400,256,108,1040,Human
401,65,226,220,Human
402,257,104,566,Human
403,166,227,405,Human
404,242,192,574,Human
405,119,108,731,Human
406,216,65,499,Human
407,154,108,1393,Human
408,258,228,1785,Human
409,259,229,540,Human
410,216,48,537,Human
411,260,192,1137,Human
412,256,108,968,Human
413,119,108,1343,Human
414,14,40,922,Human
415,261,204,1096,Human
416,262,230,822,Human
417,263,197,1215,Human
418,264,139,841,Human
419,242,231,1441,Human
420,265,232,1542,Human
421,266,233,177,Human
422,267,234,733,Human
423,27,235,340,Human
424,268,236,960,Human
425,269,237,1208,Human
426,270,238,63,Human
427,181,0,791,Human
428,210,0,954,Human
429,271,239,607,Human
430,272,104,1101,Human
431,166,108,573,Human
432,119,234,842,Human
433,273,96,1372,Human
434,253,214,1082,Human
435,274,222,890,Human
436,87,26,23,Human
437,46,240,1223,Human
438,227,207,1232,Human
439,151,241,125,Human
440,79,83,1356,Human
441,198,242,329,Human
442,275,80,910,Human
443,276,80,1337,Human
444,256,29,1208,Human
445,249,164,193,Human
446,277,208,750,Human
447,278,243,54,Human
448,153,244,240,Human
449,119,245,1319,Human
450,57,246,842,Human
451,7,247,96,Human
452,279,221,1669,Human
453,243,248,156,Human
454,280,249,756,Human
455,281,93,1072,Human
456,65,250,1322,Human
457,220,127,78,Human
458,61,127,212,Human
459,191,251,1145,Human
460,113,45,173,Human
461,109,252,689,Human
462,56,253,881,Human
463,282,254,107,Human
464,283,0,246,Human
465,284,255,1531,Human
466,237,256,11,Human
467,238,192,113,Human
468,285,172,284,Human
469,154,18,356,Human
470,286,154,1479,Human
471,62,254,305,Human
472,36,48,1636,Human
473,184,257,145,Human
474,287,258,865,Human
475,7,200,1749,Human
476,101,91,1450,Human
477,288,45,1162,Human
478,284,48,32,Human
479,260,259,632,Human
480,273,260,592,Human
481,79,58,1410,Human
482,70,261,434,Human
483,19,262,1476,Human
484,183,69,1369,Human
485,289,263,671,Human
486,166,264,769,Human
487,14,96,1347,Human
488,43,265,770,Human
489,290,266,1615,Human
490,291,129,122,Human
491,292,267,180,Human
492,293,254,698,Human
493,294,214,929,Human
494,79,268,238,Human
495,220,269,232,Human
496,90,270,1637,Human
497,216,271,832,Human
498,11,252,667,Human
499,175,54,582,Human
500,295,254,609,Human
501,287,254,606,Human
502,231,272,501,Human
503,62,37,65,Human
504,241,273,406,Human
505,263,207,846,Human
506,229,167,1548,Human
507,296,274,90,Human
508,274,175,247,Human
509,286,275,1027,Human
510,192,0,1214,Human
511,297,157,14,Human
512,229,276,1553,Human
513,284,207,1351,Human
514,245,272,762,Human
515,298,48,681,Human
516,294,277,758,Human
517,264,165,64,Human
518,269,229,1796,Human
519,284,60,559,Human
520,299,259,1459,Human
521,300,234,195,Human
522,12,137,1370,Human
523,268,278,669,Human
524,301,279,256,Human
525,302,280,1156,Human
526,303,281,1777,Human
527,256,282,516,Human
528,304,93,625,Human
529,305,52,175,Human
530,306,213,1570,Human
531,307,23,358,Human
532,73,37,611,Human
533,268,283,1182,Human
534,139,284,1255,Human
535,270,264,1649,Human
536,79,57,616,Human
537,308,285,1187,Human
538,235,233,1436,Human
539,53,207,282,Human
540,309,52,518,Human
541,284,286,948,Human
542,239,60,77,Human
543,218,7,360,Human
544,235,47,715,Human
545,60,53,1615,Human
546,310,0,958,Human
547,292,54,822,Human
548,67,287,1093,Human
549,311,204,866,Human
550,312,50,124,Human
551,231,29,1556,Human
552,21,47,1790,Human
553,245,213,427,Human
554,313,288,1456,Human
555,314,213,1408,Human
556,303,289,93,Human
557,315,47,421,Human
558,60,290,1321,Human
559,304,291,1171,Human
560,231,292,1542,Human
561,306,293,354,Human
562,60,229,412,Human
563,316,294,850,Human
564,317,207,1111,Human
565,318,47,95,Human
566,85,295,1170,Human
567,319,232,764,Human
568,320,213,13,Human
569,321,0,1187,Human
570,270,47,1375,Human
571,322,60,104,Human
572,299,296,1304,Human
573,323,0,772,Human
574,231,149,1120,Human
575,324,14,1021,Human
576,284,6,190,Human
577,67,47,809,Human
578,325,83,632,Human
579,322,47,148,Human
580,60,296,1348,Human
581,326,297,183,Human
582,65,298,1355,Human
583,327,0,635,Human
584,151,293,477,Human
585,135,5,1730,Human
586,328,175,165,Human
587,329,272,226,Human
588,330,237,182,Human
589,34,289,56,Human
590,331,48,1492,Human
591,332,45,309,Human
592,333,289,99,Human
593,306,286,1583,Human
594,198,299,1775,Human
595,4,26,498,Human
596,334,274,547,Human
597,228,59,336,Human
598,335,37,1464,Human
599,4,300,397,Human
600,336,301,30,Human
601,44,302,1709,Human
602,337,1,1022,Human
603,338,293,1214,Human
604,339,154,764,Human
605,84,149,14,Human
606,35,14,1662,Human
607,162,20,1054,Human
608,340,303,102,Human
609,102,304,1268,Human
610,144,305,549,Human
611,341,36,1324,Human
612,342,26,306,Human
613,343,77,1430,Human
614,135,94,1689,Human
615,162,91,1352,Human
616,344,306,680,Human
617,345,36,1119,Human
618,150,26,1500,Human
619,46,307,86,Human
620,341,21,299,Human
621,346,21,341,Human
622,342,308,476,Human
623,97,309,261,Human
624,50,24,1754,Human
625,347,310,1386,Human
626,131,311,552,Human
627,313,26,936,Human
628,348,36,1415,Human
629,349,41,1471,Human
630,224,36,828,Human
631,350,312,456,Human
632,162,145,365,Human
633,71,313,831,Human
634,201,314,1342,Human
635,184,169,932,Human
636,346,38,1457,Human
637,344,36,1444,Human
638,222,26,1746,Human
639,351,301,283,Human
640,352,311,543,Human
641,26,315,311,Human
642,353,10,0,Human
643,165,316,1200,Human
644,95,1,1560,Human
645,354,317,377,Human
646,131,318,1277,Human
647,355,301,1618,Human
648,356,319,1774,Human
649,46,318,326,Human
650,165,320,1189,Human
651,357,1,1261,Human
652,180,36,646,Human
653,95,1,102,Human
654,358,317,1103,Human
655,341,321,1479,Human
656,71,258,281,Human
657,359,8,791,Human
658,360,298,28,Human
659,248,322,1055,Human
660,162,323,334,Human
661,135,10,1547,Human
662,38,324,1194,Human
663,224,325,1606,Human
664,223,119,1165,Human
665,361,154,84,Human
666,192,235,899,Human
667,362,326,49,Human
668,363,1,1050,Human
669,197,10,584,Human
670,364,50,466,Human
671,321,26,1686,Human
672,365,327,412,Human
673,366,38,1059,Human
674,367,43,400,Human
675,109,328,46,Human
676,135,30,726,Human
677,165,329,1517,Human
678,352,302,107,Human
679,176,271,814,Human
680,36,330,673,Human
681,182,331,1356,Human
682,248,332,1279,Human
683,36,10,1441,Human
684,368,99,137,Human
685,135,30,184,Human
686,369,198,1239,Human
687,183,33,324,Human
688,62,121,269,Human
689,142,139,1333,Human
690,370,13,104,Human
691,178,33,1024,Human
692,256,333,398,Human
693,371,123,445,Human
694,138,196,559,Human
695,175,334,538,Human
696,248,335,752,Human
697,120,334,1341,Human
698,241,336,968,Human
699,371,10,1510,Human
700,370,13,923,Human
701,13,19,1510,Human
702,372,21,1030,Human
703,119,86,919,Human
704,49,173,1400,Human
705,331,104,500,Human
706,30,51,634,Human
707,40,159,1075,Human
708,373,119,22,Human
709,136,33,69,Human
710,226,138,466,Human
711,169,337,826,Human
712,374,3,1175,Human
713,375,33,59,Human
714,376,236,1166,Human
715,14,338,360,Human
716,256,86,430,Human
717,377,86,1080,Human
718,30,293,566,Human
719,124,94,1379,Human
720,378,45,95,Human
721,8,220,458,Human
722,379,10,1315,Human
723,54,86,357,Human
724,380,207,1005,Human
725,272,38,1211,Human
726,381,333,1296,Human
727,144,292,1586,Human
728,220,127,446,Human
729,22,271,1794,Human
730,234,100,1238,Human
731,300,138,1384,Human
732,371,339,360,Human
733,144,292,1038,Human
734,382,340,148,Human
735,383,333,632,Human
736,98,132,1154,Human
737,384,45,887,Human
738,232,214,1436,Human
739,232,214,283,Human
740,385,172,676,Human
741,229,337,912,Human
742,386,26,233,Human
743,21,86,154,Human
744,38,312,1163,Human
745,360,133,714,Human
746,223,303,1614,Human
747,387,127,572,Human
748,388,341,1033,Human
749,25,86,136,Human
750,383,86,980,Human
751,152,1,119,Human
752,389,342,1161,Human
753,339,45,479,Human
754,284,333,1453,Human
755,196,90,1748,Human
756,27,343,1269,Human
757,390,49,235,Human
758,358,172,1242,Human
759,300,344,366,Human
760,391,333,198,Human
761,353,172,652,Human
762,392,130,1574,Human
763,350,102,158,Human
764,363,312,1439,Human
765,152,30,1391,Human
766,164,345,1172,Human
767,126,49,1566,Human
768,393,346,1057,Human
769,57,190,339,Human
770,228,347,752,Human
771,394,92,1652,Human
772,51,132,249,Human
773,222,348,1198,Human
774,395,172,1142,Human
775,46,149,882,Human
776,181,119,1592,Human
777,396,349,691,Human
778,397,350,351,Human
779,398,257,783,Human
780,399,351,704,Human
781,182,352,457,Human
782,400,283,878,Human
783,401,258,1037,Human
784,28,214,98,Human
785,303,333,1318,Human
786,402,329,777,Human
787,290,303,1327,Human
788,403,353,344,Human
789,262,311,1435,Human
790,404,172,582,Human
791,363,196,1069,Human
792,405,173,904,Human
793,406,354,552,Human
794,189,348,697,Human
795,407,324,1627,Human
796,162,355,28,Human
797,408,331,1050,Human
798,234,356,1434,Human
799,97,196,221,Human
800,409,198,1705,Human
801,366,132,401,Human
802,139,86,1569,Human
803,384,169,284,Human
804,265,68,1184,Human
805,410,352,1388,Human
806,57,148,249,Human
807,42,49,1409,Human
808,411,34,61,Human
809,412,357,509,Human
810,202,198,1275,Human
811,252,34,261,Human
812,57,358,1041,Human
813,339,3,313,Human
814,323,333,997,Human
815,209,352,532,Human
816,413,43,981,Human
817,229,359,1267,Human
818,379,214,1508,Human
819,40,3,1514,Human
820,307,360,584,Human
821,379,207,102,Human
822,414,257,700,Human
823,220,209,1722,Human
824,415,5,423,Human
825,27,36,1691,Human
826,234,361,247,Human
827,416,100,1315,Human
828,417,362,69,Human
829,418,363,801,Human
830,419,149,1741,Human
831,207,286,1022,Human
832,49,24,894,Human
833,57,364,1354,Human
834,295,149,1500,Human
835,420,342,1423,Human
836,137,6,1259,Human
837,79,57,707,Human
838,299,365,577,Human
839,421,165,1658,Human
840,422,186,404,Human
841,423,331,367,Human
842,424,204,1582,Human
843,425,49,341,Human
844,76,6,1493,Human
845,209,130,1320,Human
846,426,331,595,Human
847,427,366,1360,Human
848,299,367,568,Human
849,428,333,289,Human
850,269,38,1095,Human
851,429,368,724,Human
852,430,86,494,Human
853,70,64,712,Human
854,347,262,22,Human
855,68,119,293,Human
856,431,369,96,Human
857,287,45,1780,Human
858,38,370,1326,Human
859,432,27,460,Human
860,433,146,1640,Human
861,364,371,383,Human
862,434,372,1734,Human
863,351,262,428,Human
864,73,352,1404,Human
865,433,373,673,Human
866,172,38,1183,Human
867,241,3,1215,Human
868,56,374,1759,Human
869,22,57,1306,Human
870,175,42,1243,Human
871,230,8,919,Human
872,435,246,444,Human
873,436,375,1737,Human
874,287,376,288,Human
875,437,286,1490,Human
876,438,122,811,Human
877,196,59,45,Human
878,374,268,70,Human
879,405,168,230,Human
880,439,250,527,Human
881,203,293,693,Human
882,13,3,781,Human
883,196,377,438,Human
884,440,378,851,Human
885,9,379,961,Human
886,369,34,1032,Human
887,441,60,794,Human
888,263,246,403,Human
889,442,380,232,Human
890,443,214,811,Human
891,178,381,1636,Human
892,33,88,884,Human
893,444,382,567,Human
894,405,383,971,Human
895,386,384,477,Human
896,445,85,16,Human
897,159,348,780,Human
898,209,385,144,Human
899,446,246,90,Human
900,447,161,1382,Human
901,275,386,574,Human
902,448,361,989,Human
903,49,383,4,Human
904,449,327,1651,Human
905,73,387,1598,Human
906,1,38,902,Human
907,196,388,1413,Human
908,49,389,1751,Human
909,450,301,324,Human
910,294,122,290,Human
911,65,371,637,Human
912,352,292,1118,Human
913,451,94,704,Human
914,419,348,1724,Human
915,294,122,41,Human
916,452,292,1233,Human
917,4,300,979,Human
918,453,390,1318,Human
919,454,168,1399,Human
920,256,354,975,Human
921,224,391,507,Human
922,455,93,1564,Human
923,456,312,1773,Human
924,457,7,1060,Human
925,458,392,331,Human
926,49,7,1576,Human
927,214,3,407,Human
928,433,282,985,Human
929,83,371,1022,Human
930,55,104,337,Human
931,375,272,29,Human
932,79,293,135,Human
933,245,93,1543,Human
934,459,393,513,Human
935,460,293,280,Human
936,461,272,1140,Human
937,462,93,145,Human
938,383,214,1120,Human
939,288,8,1227,Human
940,83,293,418,Human
941,135,83,150,Human
942,463,113,154,Human
943,355,175,400,Human
944,79,58,1366,Human
945,79,293,1322,Human
946,409,122,760,Human
947,27,122,734,Human
948,55,129,1550,Human
949,112,268,1167,Human
950,226,175,824,Human
951,206,302,43,Human
952,275,37,330,Human
953,73,394,1688,Human
954,460,5,1596,Human
955,10,237,346,Human
956,52,292,1746,Human
957,464,175,32,Human
958,275,273,695,Human
959,465,272,147,Human
960,386,214,484,Human
961,229,203,704,Human
962,275,234,771,Human
963,292,185,60,Human
964,466,94,779,Human
965,284,207,1074,Human
966,249,90,1745,Human
967,261,58,934,Human
968,261,58,1389,Human
969,229,290,1058,Human
970,262,52,1608,Human
971,240,286,674,Human
972,467,96,524,Human
973,229,395,1676,Human
974,468,214,1258,Human
975,89,207,1523,Human
976,469,396,1616,Human
977,249,397,773,Human
978,416,264,1700,Human
979,338,254,717,Human
980,235,257,1063,Human
981,11,60,1024,Human
982,292,398,164,Human
983,229,259,776,Human
984,28,52,1146,Human
985,229,259,1484,Human
986,27,48,165,Human
987,470,374,749,Human
988,49,399,668,Human
989,314,286,1224,Human
990,48,58,915,Human
991,48,400,179,Human
992,88,274,1623,Human
993,440,5,995,Human
994,471,52,241,Human
995,28,207,1765,Human
996,443,57,754,Human
997,472,3,941,Human
998,471,207,1110,Human
999,89,207,1288,Human
1000,88,104,959,Human
1001,386,60,1680,Human
1002,291,401,511,Human
1003,12,168,866,Human
1004,4,345,1267,Human
1005,4,207,1036,Human
1006,114,324,752,Human
1007,466,262,410,Human
1008,473,207,1010,Human
1009,5,59,1,Human
1010,474,130,375,Human
1011,4,90,1466,Human
1012,298,286,1480,Human
1013,49,74,310,Human
1014,115,18,1085,Human
1015,475,149,483,Human
1016,476,373,174,Human
1017,477,402,1074,Human
1018,478,319,1007,Human
1019,449,204,1736,Human
1020,440,104,126,Human
1021,28,274,503,Human
1022,101,74,314,Human
1023,413,5,1441,Human
1024,294,14,1004,Human
1025,432,286,102,Human
1026,479,5,701,Human
1027,480,62,669,Human
1028,247,403,135,Human
1029,338,88,1376,Human
1030,481,104,248,Human
1031,450,5,125,Human
1032,94,104,1758,Human
1033,482,373,720,Human
1034,477,27,1170,Human
1035,55,220,1017,Human
1036,307,60,244,Human
1037,466,348,987,Human
1038,483,60,1467,Human
1039,292,404,169,Human
1040,484,19,1385,Human
1041,312,354,876,Human
1042,477,371,291,Human
1043,374,293,1297,Human
1044,65,3,53,Human
1045,251,31,1528,Human
1046,186,94,746,Human
1047,97,3,661,Human
1048,465,404,419,Human
1049,459,371,24,Human
1050,485,45,1562,Human
1051,191,405,330,Human
1052,73,406,1396,Human
1053,459,383,193,Human
1054,93,45,1714,Human
1055,94,90,1017,Human
1056,486,5,802,Human
1057,432,18,313,Human
1058,334,246,1548,Human
1059,420,286,1182,Human
1060,172,407,1138,Human
1061,487,408,249,Human
1062,88,409,1198,Human
1063,465,59,1289,Human
1064,282,410,1163,Human
1065,488,371,1252,Human
1066,485,37,1178,Human
1067,146,60,291,Human
1068,110,60,1343,Human
1069,269,60,1431,Human
1070,332,371,275,Human
1071,487,411,580,Human
1072,229,285,584,Human
1073,299,389,1343,Human
1074,273,264,1025,Human
1075,391,412,761,Human
1076,55,83,1019,Human
1077,489,98,1080,Human
1078,94,83,187,Human
1079,297,413,382,Human
1080,55,83,1099,Human
1081,286,389,447,Human
1082,284,59,681,Human
1083,55,78,1706,Human
1084,335,277,1248,Human
1085,469,52,370,Human
1086,490,414,1236,Human
1087,491,258,717,Human
1088,286,94,75,Human
1089,233,415,1672,Human
1090,492,347,1410,Human
1091,409,74,95,Human
1092,493,416,160,Human
1093,494,5,1363,Human
1094,495,246,623,Human
1095,330,167,1102,Human
1096,418,52,1622,Human
1097,496,59,379,Human
1098,332,417,928,Human
1099,286,23,1656,Human
1100,497,285,1095,Human
1101,471,418,1695,Human
1102,498,419,1083,Human
1103,61,262,444,Human
1104,330,6,813,Human
1105,233,420,1037,Human
1106,220,213,1562,Human
1107,211,237,1186,Human
1108,198,5,1451,Human
1109,499,371,702,Human
1110,386,286,286,Human
1111,305,421,509,Human
1112,284,175,291,Human
1113,73,422,56,Human
1114,284,175,1360,Human
1115,500,60,1720,Human
1116,312,421,627,Human
1117,470,74,887,Human
1118,466,6,1000,Human
1119,501,4,798,Human
1120,315,88,1127,Human
1121,281,50,1772,Human
1122,331,286,235,Human
1123,502,286,1733,Human
1124,87,2,233,Human
1125,362,5,186,Human
1126,85,6,1266,Human
1127,301,213,786,Human
1128,485,423,1571,Human
1129,478,5,799,Human
1130,503,286,1432,Human
1131,498,5,1127,Human
1132,185,262,247,Human
1133,233,424,1751,Human
1134,275,286,340,Human
1135,499,18,197,Human
1136,196,50,1201,Human
1137,216,425,93,Human
1138,504,5,1291,Human
1139,505,5,1173,Human
1140,4,32,1167,Human
1141,335,286,500,Human
1142,319,426,1352,Human
1143,362,286,1449,Human
1144,335,286,1073,Human
1145,506,427,738,Human
1146,115,50,1625,Human
1147,507,32,1712,Human
1148,362,286,1687,Human
1149,499,3,1195,Human
1150,508,50,102,Human
1151,475,50,410,Human
1152,24,6,1195,Human
1153,185,50,1758,Human
1154,434,167,35,Human
1155,43,428,240,Human
1156,80,194,1122,Human
1157,114,3,1115,Human
1158,507,18,429,Human
