id,origin,destination,start_time,kind
187,135,89,1050,Human
188,9,89,1375,Human
189,68,13,794,Human
190,136,48,273,Human
191,135,69,361,Human
192,137,107,1582,Human
193,66,38,122,Human
194,125,34,174,Human
195,138,100,1560,Human
196,105,108,1072,Human
197,62,13,1295,Human
198,18,32,1489,Human
199,100,100,1451,Human
200,8,109,1221,Human
201,139,47,132,Human
202,140,13,759,Human
203,141,13,370,Human
204,31,20,733,Human
205,142,8,1410,Human
206,143,95,348,Human
207,69,13,1293,Human
208,142,84,314,Human
209,26,0,1780,Human
210,144,19,265,Human
211,60,47,1458,Human
212,21,110,421,Human
213,145,47,1627,Human
214,101,75,53,Human
215,146,30,355,Human
216,147,66,72,Human
217,148,111,1572,Human
218,149,75,1468,Human
219,150,112,1709,Human
220,151,27,966,Human
221,152,113,896,Human
222,70,114,510,Human
223,153,30,722,Human
224,154,75,535,Human
225,155,42,1231,Human
226,15,75,201,Human
227,156,115,1089,Human
228,157,100,1144,Human
229,116,116,84,Human
230,146,117,140,Human
231,158,69,755,Human
232,159,100,1110,Human
233,84,118,1696,Human
234,160,119,1554,Human
235,161,15,391,Human
236,162,100,7,Human
237,163,15,263,Human
238,164,15,692,Human
239,165,120,596,Human
240,166,48,1073,Human
241,66,121,1673,Human
242,167,32,1139,Human
243,155,122,985,Human
244,28,68,1406,Human
245,72,123,1341,Human
246,116,119,882,Human
247,156,100,1788,Human
248,163,15,667,Human
249,112,124,101,Human
250,167,125,636,Human
251,168,15,1537,Human
252,169,69,925,Human
253,148,126,1229,Human
254,120,24,624,Human
255,170,47,448,Human
256,19,127,949,Human
257,171,128,154,Human
258,0,129,911,Human
259,172,47,707,Human
260,86,47,259,Human
261,31,1,1159,Human
262,173,47,748,Human
263,174,130,189,Human
264,175,31,1341,Human
265,61,131,1702,Human
266,31,81,1673,Human
267,176,69,288,Human
268,112,132,1106,Human
