id,origin,destination,start_time,kind
441,223,213,128,Human
442,30,41,227,Human
443,30,41,1334,Human
444,0,118,116,Human
445,20,94,1732,Human
446,193,188,1300,Human
447,60,214,254,Human
448,171,215,703,Human
449,172,41,1385,Human
450,69,216,241,Human
451,173,217,228,Human
452,12,213,1459,Human
453,224,26,727,Human
454,225,145,429,Human
455,226,218,622,Human
456,170,64,391,Human
457,52,157,711,Human
458,52,97,1644,Human
459,227,141,1424,Human
460,228,33,220,Human
461,229,98,352,Human
462,230,219,137,Human
463,231,220,317,Human
464,232,135,203,Human
465,233,153,477,Human
466,22,139,20,Human
467,203,53,636,Human
468,159,221,1072,Human
469,28,222,649,Human
470,229,29,976,Human
471,234,23,218,Human
472,2,94,831,Human
473,235,37,266,Human
474,189,76,1326,Human
475,148,223,1235,Human
476,29,11,474,Human
477,236,122,705,Human
478,146,139,1141,Human
479,30,2,311,Human
480,6,192,790,Human
481,69,42,165,Human
482,217,224,233,Human
483,237,121,719,Human
484,120,225,685,Human
485,41,123,1345,Human
486,37,214,725,Human
487,235,73,1257,Human
488,238,226,420,Human
489,239,57,1200,Human
490,221,227,365,Human
491,199,180,1055,Human
492,1,38,994,Human
493,230,51,824,Human
494,240,133,243,Human
495,241,228,906,Human
496,235,23,694,Human
497,69,103,361,Human
498,199,198,951,Human
499,170,73,180,Human
500,230,137,1080,Human
501,179,229,493,Human
502,242,11,664,Human
503,243,153,411,Human
504,43,230,1574,Human
505,244,30,92,Human
506,245,26,282,Human
507,28,200,1182,Human
508,240,51,891,Human
509,16,231,183,Human
510,142,232,161,Human
511,55,233,1350,Human
512,246,205,966,Human
513,179,234,43,Human
514,199,235,639,Human
515,247,69,1275,Human
516,248,130,289,Human
517,249,58,814,Human
518,78,133,23,Human
519,172,69,296,Human
520,250,11,1170,Human
521,165,236,1169,Human
522,251,237,1714,Human
523,252,238,483,Human
524,253,239,1683,Human
525,213,130,1213,Human
526,2,217,1649,Human
527,254,240,141,Human
528,213,103,783,Human
529,141,241,837,Human
530,255,139,1497,Human
531,199,240,213,Human
532,238,242,920,Human
533,248,50,998,Human
534,78,133,253,Human
535,256,243,933,Human
536,257,120,422,Human
537,258,148,950,Human
538,259,23,343,Human
539,260,9,1624,Human
540,170,219,1484,Human
541,165,6,1514,Human
542,261,244,1607,Human
543,262,151,564,Human
544,263,242,801,Human
545,264,245,1453,Human
546,35,103,599,Human
547,265,153,68,Human
548,266,128,1186,Human
549,59,96,1232,Human
550,245,28,564,Human
551,199,158,667,Human
552,256,217,411,Human
553,41,23,988,Human
554,0,4,1045,Human
555,267,33,947,Human
556,43,246,1345,Human
557,52,197,463,Human
558,56,34,1123,Human
559,268,247,357,Human
560,269,248,387,Human
561,249,6,1556,Human
562,240,231,681,Human
563,226,229,1514,Human
564,243,34,49,Human
565,52,249,949,Human
566,270,250,1524,Human
567,271,12,1264,Human
568,250,97,400,Human
569,18,23,1360,Human
570,143,148,368,Human
571,272,139,1483,Human
572,252,251,797,Human
573,273,197,1302,Human
574,52,169,331,Human
575,10,36,1357,Human
576,69,96,600,Human
577,274,82,689,Human
578,275,229,882,Human
579,276,149,1522,Human
580,277,76,1779,Human
581,237,21,215,Human
582,278,50,1279,Human
583,203,217,1621,Human
584,249,76,1462,Human
585,279,76,35,Human
586,274,252,935,Human
587,77,253,463,Human
588,125,150,365,Human
589,59,44,1501,Human
590,280,26,1083,Human
591,48,254,210,Human
592,281,26,939,Human
593,199,98,975,Human
594,48,255,750,Human
595,282,133,1384,Human
596,247,256,692,Human
597,283,26,56,Human
598,28,257,956,Human
599,179,149,1318,Human
600,106,94,1471,Human
601,284,200,1220,Human
602,285,149,781,Human
603,244,251,398,Human
604,238,145,121,Human
605,18,12,83,Human
606,247,26,393,Human
607,286,214,500,Human
608,179,13,1702,Human
609,278,258,1300,Human
610,287,135,643,Human
611,288,13,661,Human
612,10,34,1291,Human
613,289,52,1756,Human
614,290,245,1230,Human
615,75,99,626,Human
616,291,76,1156,Human
617,292,19,1190,Human
618,293,259,744,Human
619,279,9,1520,Human
620,294,19,1099,Human
621,274,260,360,Human
622,295,103,1586,Human
623,274,246,1535,Human
624,296,23,1675,Human
625,252,9,322,Human
626,245,76,340,Human
627,246,76,1563,Human
628,297,9,725,Human
629,77,261,1135,Human
630,77,262,1119,Human
631,213,76,1017,Human
632,296,263,1186,Human
633,274,264,1514,Human
634,232,96,1429,Human
635,277,137,736,Human
636,78,131,80,Human
637,291,208,1239,Human
638,298,149,101,Human
639,299,265,108,Human
640,245,252,1715,Human
641,231,200,1607,Human
642,257,47,285,Human
643,142,233,494,Human
644,240,6,1326,Human
645,58,233,208,Human
646,11,6,1261,Human
647,300,266,443,Human
648,237,217,860,Human
649,52,217,1135,Human
650,32,267,1166,Human
651,273,217,1572,Human
652,301,34,311,Human
653,302,101,201,Human
654,113,0,1255,Human
655,151,101,313,Human
656,31,264,410,Human
657,303,268,466,Human
658,7,269,353,Human
659,304,7,495,Human
660,170,14,674,Human
661,148,233,1578,Human
662,111,139,1770,Human
663,5,57,1539,Human
664,302,2,993,Human
665,42,99,403,Human
666,200,246,506,Human
667,173,233,1360,Human
668,97,50,1433,Human
669,235,0,113,Human
670,121,233,1003,Human
671,121,233,933,Human
672,127,233,313,Human
673,305,12,519,Human
674,164,236,617,Human
675,151,270,429,Human
676,306,57,37,Human
677,47,28,372,Human
678,151,233,859,Human
679,307,212,1156,Human
680,226,153,914,Human
681,308,271,1770,Human
682,12,245,345,Human
683,0,232,1239,Human
684,179,154,22,Human
685,228,272,612,Human
686,247,273,1630,Human
687,309,133,96,Human
688,166,1,1010,Human
689,306,274,1072,Human
690,310,6,359,Human
691,311,153,835,Human
692,265,42,926,Human
693,182,192,301,Human
694,231,31,1377,Human
695,218,135,121,Human
696,225,50,322,Human
697,292,103,1713,Human
698,292,103,1353,Human
699,312,131,1528,Human
700,271,192,837,Human
701,51,273,1206,Human
702,35,133,236,Human
703,129,214,1712,Human
704,110,233,1265,Human
705,174,101,1673,Human
706,313,12,736,Human
707,0,275,1636,Human
708,314,57,1160,Human
709,315,183,153,Human
710,316,101,448,Human
711,313,12,578,Human
712,2,233,242,Human
713,239,138,941,Human
714,145,217,761,Human
715,317,236,325,Human
716,9,101,1409,Human
717,224,41,1415,Human
718,47,273,1299,Human
719,200,94,1133,Human
720,318,153,115,Human
721,273,245,1211,Human
722,267,34,1467,Human
723,205,225,116,Human
724,35,139,1731,Human
725,179,217,1125,Human
726,104,12,1005,Human
727,319,94,536,Human
728,251,12,1424,Human
729,320,225,1050,Human
730,321,245,993,Human
731,71,2,841,Human
732,322,41,447,Human
733,323,14,1358,Human
734,244,87,391,Human
735,22,101,776,Human
736,98,101,1536,Human
737,240,175,1372,Human
738,179,273,368,Human
739,241,138,1268,Human
740,179,273,1701,Human
741,52,276,1733,Human
742,226,99,1774,Human
743,324,14,1314,Human
744,203,12,754,Human
745,157,277,110,Human
746,224,99,372,Human
747,257,245,577,Human
748,320,50,1477,Human
749,205,275,133,Human
750,34,278,264,Human
751,263,99,1412,Human
752,0,59,1339,Human
753,34,33,1229,Human
754,304,12,1768,Human
755,121,61,181,Human
756,93,55,344,Human
757,115,165,128,Human
758,86,110,1351,Human
759,325,33,293,Human
760,10,110,1193,Human
761,181,89,294,Human
762,326,14,374,Human
763,177,0,1302,Human
764,168,68,460,Human
765,83,14,677,Human
766,327,206,1349,Human
767,83,14,141,Human
768,235,64,1213,Human
769,111,279,388,Human
770,328,14,1713,Human
771,226,280,804,Human
772,83,281,1486,Human
773,310,14,1758,Human
774,329,209,1165,Human
775,145,14,238,Human
776,330,282,1176,Human
777,125,283,1776,Human
